api_request_bytes,attempt,background,bandwidth,condition_index,deadline_met,deadline_s,destination,error,kv_response_bytes,median_tcp_rtt_ms,migration_s,movement_tokens,pack,policy,realized_shed_w,repeat,request_failures,requested_shed_w,retransmissions,scenario_id,session_count,status,target_met,workload
533697,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,22,True,30,germany,,8455728288,,22.408607273,196608,8x24k,greedy,61.856632454374676,0,0,49.48530596349974,0,8ee5bdd14579f455,8,complete,True,agentic_tool_loop
205032,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,19,True,30,germany,,3221229824,,12.249454977,65536,8x8k,kv_only,61.856632454374676,0,0,49.48530596349974,0,1be2075d3ae54562,8,complete,True,agentic_tool_loop
325303,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,6,True,30,germany,,6442459648,,17.019038915,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,018d6aa0b4e4071f,8,complete,True,agentic_tool_loop
170368,2,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,1,True,30,germany,,3221229824,,12.007760631,65536,4x16k,queue_haul_power_blind,61.85663245437466,0,0,49.485305963499734,0,cf2212ae66599cc3,4,complete,True,agentic_tool_loop
451406,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,11,True,30,"east,germany",,0,,16.92634358,262144,16x16k,replay_only,58.1378939406208,0,0,49.48530596349974,0,14a6a55933410fa0,16,complete,True,agentic_tool_loop
400487,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,10,True,30,"east,germany",,0,,11.529806683,262144,16x16k,replay_only,58.1378939406208,0,0,49.48530596349974,0,5419d6abd917960f,16,complete,True,agentic_tool_loop
202771,2,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,3,True,30,germany,,3221229824,,12.485067332,65536,4x16k,queue_haul_power_blind,61.85663245437466,0,0,49.485305963499734,0,c83f2a7be543cbdb,4,complete,True,agentic_tool_loop
500955,2,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,23,True,30,germany,,8455728288,,23.054594407,196608,8x24k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,f629292c802013a1,8,complete,False,agentic_tool_loop
343843,1,"{""east"": [0.95, 0], ""germany"": [0.5, 0]}",natural,36,True,30,germany,,6442459648,,16.521517308,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,8bb1fd5802a7705b,8,complete,True,agentic_tool_loop
313279,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,30,True,30,"east,germany",,0,,15.973641695,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,812ae2255244f181,8,complete,True,agentic_tool_loop
164196,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,1,True,30,germany,,3221229824,,10.878505827,65536,4x16k,kv_only,61.85663245437466,0,0,49.485305963499734,0,9ad6dcff360164f9,4,complete,True,agentic_tool_loop
524415,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,22,True,30,"east,germany",,9663689472,,21.422016441,196608,8x24k,kv_only,61.856632454374676,0,0,49.48530596349974,0,2b90125fed29832e,8,complete,True,agentic_tool_loop
339190,1,"{""east"": [0.85, 0], ""germany"": [0.5, 0]}",natural,34,True,30,germany,,6442459648,,16.538930604,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,35ea400659b072da,8,complete,True,agentic_tool_loop
354940,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,8,True,30,"east,germany",,0,,19.145116453,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,95267a00fe43a592,8,complete,True,agentic_tool_loop
604015,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,26,False,30,"east,germany",,12381602136,,32.202113857,251904,8x31k,kv_only,61.856632454374676,0,0,49.48530596349974,0,fe662adcf98dfdfb,8,complete,True,agentic_tool_loop
604015,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,26,False,30,"east,germany",,12381602136,,32.320873179,251904,8x31k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,339bfc5275fecbb4,8,complete,True,agentic_tool_loop
266989,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,5,True,30,"east,germany",,0,,11.576228434,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,8f467ba8f2d7e2bc,8,complete,True,agentic_tool_loop
373456,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,7,True,30,"east,germany",,0,,21.270271162,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,b6909ff0af839fe9,8,complete,True,agentic_tool_loop
508333,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,25,True,30,"east,germany",,12381602136,,29.670589197,251904,8x31k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,fb6b79f8da360f91,8,complete,True,agentic_tool_loop
330012,1,"{""east"": [0.5, 0], ""germany"": [0.85, 0]}",natural,31,True,30,"east,germany",,4831844736,,14.458292509,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,9bbf73e61d9bf48d,8,complete,True,agentic_tool_loop
387990,1,"{""east"": [0.5, 0], ""germany"": [0.95, 0]}",natural,33,True,30,germany,,7247767104,,17.301666164,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,b7758baad1d5a5a1,8,complete,True,agentic_tool_loop
197317,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,18,True,30,germany,,3221229824,,11.861657925,65536,8x8k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,e0135874a90954b6,8,complete,True,agentic_tool_loop
370084,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,8,True,30,germany,,6442459648,,16.92940906,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,152f9f98935cdf24,8,complete,True,agentic_tool_loop
397741,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,20,True,30,"east,germany",,9663689472,,21.104333452,196608,8x24k,kv_only,61.856632454374676,0,0,49.48530596349974,0,2315111cade8c7e1,8,complete,True,agentic_tool_loop
348024,2,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,20,True,30,germany,,8455728288,,19.911177808,196608,8x24k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,4b8ef288dbe603d1,8,complete,False,agentic_tool_loop
198142,2,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,2,True,30,germany,,3221229824,,11.986886502,65536,4x16k,queue_haul_power_blind,61.85663245437466,0,0,49.485305963499734,0,d18552aebaa9931f,4,complete,True,agentic_tool_loop
118648,2,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,15,True,30,germany,,2818576096,,7.947434545,65536,8x8k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,3a159eab1cf4ccbf,8,complete,False,agentic_tool_loop
365427,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,7,True,30,germany,,6442459648,,17.050908454,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,5495520aa1396b34,8,complete,True,agentic_tool_loop
208438,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,17,True,30,east,,0,,15.517209719,65536,8x8k,replay_only,61.856632454374676,0,0,49.48530596349974,0,59fa3c3b31a13bb4,8,complete,True,agentic_tool_loop
529078,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,23,True,30,germany,,8455728288,,20.305252943,196608,8x24k,greedy,61.856632454374676,0,0,49.48530596349974,0,733fa8580dcd4f9f,8,complete,True,agentic_tool_loop
719979,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,14,True,30,"east,germany",,3221229824,,28.528956086,262144,16x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,1c67db1528dde7a1,16,complete,True,agentic_tool_loop
536825,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,24,True,30,germany,,8455728288,,20.660843524,196608,8x24k,greedy,61.856632454374676,0,0,49.48530596349974,0,21e6382208edc66f,8,complete,True,agentic_tool_loop
359250,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,28,True,30,"east,germany",,0,,22.167393354,251904,8x31k,replay_only,49.27041445080104,0,0,49.48530596349974,0,dd66a80a4468f3b9,8,complete,False,agentic_tool_loop
585563,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,26,True,30,"east,germany",,9286201602,,25.052012291,251904,8x31k,greedy,61.856632454374676,0,0,49.48530596349974,0,2bd657e0d447e027,8,complete,True,agentic_tool_loop
350023,1,"{""east"": [0.5, 0], ""germany"": [0.95, 0]}",natural,33,True,30,germany,,6442459648,,16.50706315,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,b559b504e834c835,8,complete,True,agentic_tool_loop
347921,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,21,True,30,"east,germany",,0,,16.397594739,196608,8x24k,replay_only,58.13789394062081,0,0,49.48530596349974,0,14d3d65cda1162d0,8,complete,True,agentic_tool_loop
343829,1,"{""east"": [0.9, 0], ""germany"": [0.5, 0]}",natural,35,True,30,germany,,6442459648,,16.756145602,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,25ed7e2b8c0e6c50,8,complete,True,agentic_tool_loop
625557,2,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,29,True,30,"east,germany",,10833901869,,29.301970197,251904,8x31k,queue_haul_power_blind,39.63029273974411,0,0,49.48530596349974,0,f0c8acd914a2fb0b,8,complete,False,agentic_tool_loop
542971,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,23,True,30,"east,germany",,9663689472,,23.734951554,196608,8x24k,kv_only,61.856632454374676,0,0,49.48530596349974,0,caafc427930eb133,8,complete,True,agentic_tool_loop
333098,1,"{""east"": [0.5, 0], ""germany"": [0.9, 0]}",natural,32,True,30,"east,germany",,4831844736,,14.599562211,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,456af06b91757093,8,complete,True,agentic_tool_loop
313279,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,6,True,30,"east,germany",,0,,16.006703839,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,5754d926ba679f3f,8,complete,True,agentic_tool_loop
195216,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,2,True,30,germany,,0,,13.782042534,65536,4x16k,replay_only,61.85663245437466,0,0,49.485305963499734,0,fd03d8d3c12eb78d,4,complete,True,agentic_tool_loop
368519,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,7,True,30,germany,,6442459648,,17.547035396,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,919efb8b9fdc3fc0,8,complete,True,agentic_tool_loop
370066,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,7,True,30,germany,,6442459648,,17.782699395,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,47d016c3cfe2e7a3,8,complete,True,agentic_tool_loop
202771,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,4,True,30,germany,,3221229824,,12.071603541,65536,4x16k,kv_only,61.85663245437466,0,0,49.485305963499734,0,8edafd977460138c,4,complete,True,agentic_tool_loop
291970,2,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,30,True,30,germany,,5637152192,,17.069455794,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,976e9f33a143fda6,8,complete,False,agentic_tool_loop
363910,1,"{""east"": [0.5, 0], ""germany"": [0.9, 0]}",natural,32,True,30,germany,,6442459648,,19.28961273,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,dfed410fc4939009,8,complete,True,agentic_tool_loop
199180,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,18,True,30,germany,,0,,14.074437564,65536,8x8k,replay_only,61.856632454374676,0,0,49.48530596349974,0,a478d2fea4771e83,8,complete,True,agentic_tool_loop
189922,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,18,True,30,germany,,0,,12.369222417,65536,8x8k,greedy,61.856632454374676,0,0,49.48530596349974,0,a3de6aae73f797b3,8,complete,True,agentic_tool_loop
466836,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,10,True,30,germany,,8053074560,,18.619309333,262144,16x16k,queue_haul_power_blind,56.51588693953447,0,0,49.48530596349974,0,364c9572e9fce764,16,complete,True,agentic_tool_loop
334881,1,"{""east"": [0.5, 0], ""germany"": [0.9, 0]}",natural,32,True,30,"east,germany",,0,,18.510924905,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,4f355644880cc815,8,complete,True,agentic_tool_loop
350311,1,"{""east"": [0.95, 0], ""germany"": [0.5, 0]}",natural,36,True,30,"east,germany",,0,,20.748031662,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,f63bc4058dd6ff61,8,complete,True,agentic_tool_loop
715421,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,14,False,30,"east,germany",,11274304384,,33.693734035,262144,16x16k,kv_only,60.48064724755149,0,0,49.48530596349974,0,81c37b5c65f67c0d,16,complete,True,agentic_tool_loop
349103,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,9,True,30,germany,,5637152192,,17.754494133,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,94bde8c34e27bcc7,8,complete,False,agentic_tool_loop
341053,1,"{""east"": [0.5, 0], ""germany"": [0.95, 0]}",natural,33,True,30,"east,germany",,0,,20.290865512,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,6236563a245ebfc2,8,complete,True,agentic_tool_loop
319760,1,"{""east"": [0.95, 0], ""germany"": [0.5, 0]}",natural,36,True,30,germany,,5637152192,,17.665051383,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,de731ee4d06f41e8,8,complete,False,agentic_tool_loop
359270,1,"{""east"": [0.5, 0], ""germany"": [0.9, 0]}",natural,32,True,30,germany,,6442459648,,18.585242632,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,627e47aeeabc417d,8,complete,False,agentic_tool_loop
388644,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,9,True,30,germany,,6442459648,,18.605987348,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,e4fcfe3da294fb2e,8,complete,True,agentic_tool_loop
342915,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,8,True,30,germany,,5637152192,,18.019456494,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,9d45425c37488954,8,complete,False,agentic_tool_loop
397781,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,20,True,30,germany,,8455728288,,19.92444565,196608,8x24k,greedy,61.856632454374676,0,0,49.48530596349974,0,9164814b64e0b89c,8,complete,True,agentic_tool_loop
354644,1,"{""east"": [0.9, 0], ""germany"": [0.5, 0]}",natural,35,True,30,germany,,6442459648,,18.128385026,131072,8x16k,kv_only,61.856632454374676,0,0,49.48530596349974,0,1888f2557e46f079,8,complete,True,agentic_tool_loop
172629,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,16,True,30,germany,,3221229824,,11.744642041,65536,8x8k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,27cb6cc61dc9ec50,8,complete,True,agentic_tool_loop
318225,1,"{""east"": [0.5, 0], ""germany"": [0.95, 0]}",natural,33,True,30,germany,,5637152192,,16.54641902,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,cd4179d3b940cba9,8,complete,False,agentic_tool_loop
569390,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,13,True,30,germany,,7247767104,,21.011021706,262144,16x16k,queue_haul_power_blind,56.51588693953447,0,0,49.48530596349974,0,46da44e6e41e0938,16,complete,True,agentic_tool_loop
334881,1,"{""east"": [0.5, 0], ""germany"": [0.85, 0]}",natural,31,True,30,"east,germany",,0,,18.825680337,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,6a64d8b382616be3,8,complete,True,agentic_tool_loop
133336,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,0,True,30,germany,,3221229824,,9.194755222,65536,4x16k,greedy,61.85663245437466,0,0,49.485305963499734,0,99c98cc9e4c6ca16,4,complete,True,agentic_tool_loop
233336,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,5,True,30,germany,,5637152192,,13.91007857,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,a74c712a465b6964,8,complete,False,agentic_tool_loop
344139,1,"{""east"": [0.85, 0], ""germany"": [0.5, 0]}",natural,34,True,30,"east,germany",,0,,20.580279662,131072,8x16k,replay_only,61.856632454374676,0,0,49.48530596349974,0,2671799ebeebabaf,8,complete,True,agentic_tool_loop
172629,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,16,True,30,germany,,3221229824,,11.709249428,65536,8x8k,kv_only,61.856632454374676,0,0,49.48530596349974,0,7da0a5bf778868ed,8,complete,True,agentic_tool_loop
208943,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,4,True,30,germany,,3221229824,,13.171130838,65536,4x16k,greedy,61.85663245437466,0,0,49.485305963499734,0,cb7bb7bd56fcc99b,4,complete,True,agentic_tool_loop
169863,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,16,True,30,east,,0,,11.741717315,65536,8x8k,replay_only,61.856632454374676,0,0,49.48530596349974,0,9be314810077e96b,8,complete,True,agentic_tool_loop
193008,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,19,True,30,germany,,0,,12.180338926,65536,8x8k,greedy,61.856632454374676,0,0,49.48530596349974,0,4829868af57d0a88,8,complete,True,agentic_tool_loop
373137,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,29,True,30,"east,germany",,0,,22.78356517,251904,8x31k,replay_only,49.27041445080104,0,0,49.48530596349974,0,12174f7986ce916b,8,complete,False,agentic_tool_loop
414270,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,24,True,30,"east,germany",,0,,22.766660308,196608,8x24k,replay_only,58.13789394062081,0,0,49.48530596349974,0,6d2d85bc408d4a45,8,complete,True,agentic_tool_loop
135597,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,15,True,30,germany,,3221229824,,9.020708971,65536,8x8k,kv_only,61.856632454374676,0,0,49.48530596349974,0,62f3a99b0b52ddc2,8,complete,True,agentic_tool_loop
335174,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,7,True,30,germany,,5637152192,,17.356990251,131072,8x16k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,1ba191264ca57c33,8,complete,False,agentic_tool_loop
684503,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,28,True,30,"east,germany",,10833901869,,29.723192786,251904,8x31k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,0c62b0a3f8593384,8,complete,True,agentic_tool_loop
666402,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,12,True,30,"east,germany",,7247767104,,23.587407452,262144,16x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,2bc75dea2566d498,16,complete,True,agentic_tool_loop
133336,1,"{""east"": [0, 0], ""germany"": [0, 0]}",natural,0,True,30,germany,,3221229824,,9.115266137,65536,4x16k,kv_only,61.85663245437466,0,0,49.485305963499734,0,08841a2dd93bc69a,4,complete,True,agentic_tool_loop
205032,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,18,True,30,germany,,3221229824,,12.945444222,65536,8x8k,kv_only,61.856632454374676,0,0,49.48530596349974,0,d25228e969e1c2a9,8,complete,True,agentic_tool_loop
508497,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,12,True,30,"east,germany",,0,,22.320020948,262144,16x16k,replay_only,58.1378939406208,0,0,49.48530596349974,0,14778cc737d5eaac,16,complete,True,agentic_tool_loop
484149,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,21,True,30,"east,germany",,9663689472,,23.235027572,196608,8x24k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,4ccd6e78baa37400,8,complete,True,agentic_tool_loop
559966,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,24,True,30,"east,germany",,9663689472,,23.843351745,196608,8x24k,kv_only,61.856632454374676,0,0,49.48530596349974,0,68244995411e704e,8,complete,True,agentic_tool_loop
685056,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,13,True,30,"east,germany",,3221229824,,26.779302873,262144,16x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,8dd03bbfd0e23406,16,complete,True,agentic_tool_loop
215115,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,4,True,30,germany,,3221229824,,13.461281721,65536,4x16k,queue_haul,61.85663245437466,0,0,49.485305963499734,0,8d4217bfa9cda740,4,complete,True,agentic_tool_loop
704548,1,"{""east"": [0.95, 0], ""germany"": [0.95, 0]}",natural,29,False,30,"east,germany",,12381602136,,32.517647972,251904,8x31k,kv_only,61.856632454374676,0,0,49.48530596349974,0,08efb43f84357d48,8,complete,True,agentic_tool_loop
198142,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,2,True,30,germany,,3221229824,,12.084390887,65536,4x16k,kv_only,61.85663245437466,0,0,49.485305963499734,0,1fc7aef55720e2f4,4,complete,True,agentic_tool_loop
362375,1,"{""east"": [0.95, 0], ""germany"": [0.5, 0]}",natural,36,True,30,germany,,6442459648,,18.336213399,131072,8x16k,greedy,61.856632454374676,0,0,49.48530596349974,0,2d1c5ec97dd52667,8,complete,True,agentic_tool_loop
152594,1,"{""east"": [0.5, 0], ""germany"": [0.5, 0]}",natural,16,True,30,germany,,2818576096,,11.089210238,65536,8x8k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,4bc7db06b6c7d75a,8,complete,False,agentic_tool_loop
692188,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,28,False,30,"east,germany",,12381602136,,32.77768777,251904,8x31k,kv_only,61.856632454374676,0,0,49.48530596349974,0,3db28e39df1f4a53,8,complete,True,agentic_tool_loop
246906,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,2,True,30,germany,,4026537280,,14.301575654,65536,4x16k,greedy,12.88442175355894,0,1,49.485305963499734,0,eb0cf7f493e9ebc3,4,complete,False,agentic_tool_loop
353078,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,27,True,30,"east,germany",,0,,20.83168218,251904,8x31k,replay_only,49.27041445080104,0,0,49.48530596349974,0,335ff2b27db5bd35,8,complete,False,agentic_tool_loop
183454,1,"{""east"": [0.9, 0], ""germany"": [0.9, 0]}",natural,18,True,30,germany,,2818576096,,11.758596438,65536,8x8k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,f52568b605be49e0,8,complete,False,agentic_tool_loop
188379,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,17,True,30,germany,,0,,11.984451395,65536,8x8k,greedy,61.856632454374676,0,0,49.48530596349974,0,70a835fa467f8a8b,8,complete,True,agentic_tool_loop
401863,1,"{""east"": [0.85, 0], ""germany"": [0.5, 0]}",natural,34,True,30,germany,,7247767104,,20.979717953,131072,8x16k,queue_haul,61.856632454374676,0,0,49.48530596349974,0,b5982e8ddad90d56,8,complete,True,agentic_tool_loop
180368,1,"{""east"": [0.85, 0], ""germany"": [0.85, 0]}",natural,17,True,30,germany,,2818576096,,11.702343859,65536,8x8k,queue_haul_power_blind,18.184090680191332,0,0,49.48530596349974,0,cfb7b643d8579081,8,complete,False,agentic_tool_loop
