connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
c85f248af00095fd,api,,5893836533251593,5893836539760292,0,0
f3c2f074ab6d5f66,kv,9bdb893184540671cf3dbbec43c6db1dc746d07274d9659906bd9ca9747fd570,5893852085268564,5893852086186184,186,36
614e18f7e0e1581d,kv,efee519dd87578a956bc6b34199acba802890104913941e35d31444a998f47ca,5893852086873386,5893852087713647,186,36
19d879fe69d7f217,kv,b600bcb0357440211510a5cbfc6dfa5cb91ea972358ab6bfcf2f08c2e9a7c60e,5893852088308920,5893852089094372,186,36
ace6bb9263d99597,kv,0a154f30f5982c596cf251de19897ce3bb71fbb0d03f6f0c5f76cb39481e0861,5893852089558337,5893852090412328,186,36
f4fe9b4f121ea1c3,kv,1d7f751d7b64c4524e161e9405903273a47a447c7e6fee27a8446f88fc605175,5893852090849963,5893852091537495,186,36
f190b004b27b35d3,kv,fe19f850d5b648ad3fce80a65cf0ef2c33614585b94cba5b6f78f19485411dfe,5893852092020040,5893852092681243,186,36
611b245cea2cf9c0,kv,ce9dc7d3ecd9d624fb5891814ebd4ce4768b565842a89bd2176eac27dfc22d53,5893852093166578,5893852093694342,186,36
39e38d7f506eecac,kv,e33473e401c86b81d11b05b1e9550ef6ca61c8adb218c2264829e5006d29d4d8,5893852094058008,5893852094405374,186,36
e0238e3272e6738c,kv,ca3cd5c879858e658f8533a2953aed4c699a34179ac409320f4e32ff24ec2835,5893852094772040,5893852095113086,186,36
c019e28175588f92,kv,7e07364da5ac84454e9f4c84d7e7dc414707a32b962765c6dd454778de4dbd85,5893852095463433,5893852095790999,186,36
1a1a5f64cfde09a8,kv,bc11e7de0b8383fbe691922016eee24e103ac7b5afcda11637e2a333bff2fc32,5893852096171775,5893852096502931,186,36
39706575fccf51fb,kv,b9f8233f5ae1ae2bb76ce22f51c98ed0dcc6cc2b3f5355b5616f977e46d609fe,5893852096864117,5893852097208624,186,36
4a9c244a3faa7f30,kv,a90b8908120bab21aff26c3009bcfd6ed47fea5246e0ac4ada17c17b97b642be,5893852097520780,5893852097845807,186,36
1302cfa8acc3a2d6,kv,d23bdf83919e2e1abbcef59c4861b13af6da5f5e3237ec35d14946e5633b21d6,5893852098156843,5893852098481740,186,36
cdccd6d30c8f16a1,kv,afa77d1fb958e671b710013ee5f93081da4377e7abca48e89060a63804c11969,5893852098740007,5893852099065353,186,36
ee646b44cbffbb51,kv,746badcdcd80727b2fc4287bc4d6b0c546273723a18e1f548ad6cd738141496e,5893852099372440,5893852099702326,186,36
2d2582d3ecf620bf,kv,17ec20ecd6273fe29d07de69d823c6500e7e08a456d38e4478a008e226a34610,5893852099987053,5893852100312430,186,36
a50eb760db5345b1,kv,5c87b0f6de64a718a060452952ca1935358cea11eddbf4c8e2ce42fba0a49a87,5893852100600747,5893852100912223,186,36
4ea31ed29fd05aa9,kv,7f017f2c985fd3bf6de145865f0a5af902aaa85ed1a36bcce818d585e045e530,5893852101189920,5893852101509297,186,36
8b050f9a92e7f877,kv,171149ff8a50dc6f900c7e267f7419593ac48392527398f327a03d943bf21d92,5893852101759664,5893852102092520,186,36
4e79fe81593b6d55,kv,f99f52641e3d9d352b84e0cd2dbb26117c090d3608013ce9824ed78a03fa34e6,5893852102386007,5893852102711974,186,36
44075c72b3fd4cbe,kv,4ef1053eb95e3fc0f121aeeb78c705feeb4fd35bebb1347ecd01c17e77e7ad01,5893852102994131,5893852103331927,186,36
3273fa22a21928e5,kv,0ca53e3278dc6e4b7ef27edefd64a94d695e3fae82e81659b643acbc253e0aed,5893852103670623,5893852104148768,186,36
