case_id,replicate,factor_case_id,bound_constraint,constraints,policy,requested_fraction,maximum_removable_w,requested_shed_w,raw_safe_shed_w,plan_safe,target_met_by_30s,failure_reason,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,safely_attained_shed_w,safely_attained_fraction
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_lp,0.5,48.28274655062687,24.141373275313434,28.27422509926734,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_lp,0.625,48.28274655062687,30.176716594141794,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_lp,0.6666666666666666,48.28274655062687,32.18849770041791,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_lp,0.75,48.28274655062687,36.21205991297015,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_lp,0.875,48.28274655062687,42.24740323179851,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_lp,1.0,48.28274655062687,48.28274655062687,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.125,48.28274655062687,6.0353433188283585,8.99699285700433,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,8.99699285700433,0.18633970724036036
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.25,48.28274655062687,12.070686637656717,16.102250790699685,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,16.102250790699685,0.33349906418052816
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.375,48.28274655062687,18.106029956485074,26.507747771538817,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,26.507747771538817,0.5490107681373122
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.5,48.28274655062687,24.141373275313434,27.964631841322884,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.964631841322884,0.5791847779827639
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.625,48.28274655062687,30.176716594141794,27.964631841322884,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.964631841322884,0.5791847779827639
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.6666666666666666,48.28274655062687,32.18849770041791,27.964631841322884,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.964631841322884,0.5791847779827639
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.75,48.28274655062687,36.21205991297015,27.964631841322884,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.964631841322884,0.5791847779827639
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,0.875,48.28274655062687,42.24740323179851,27.964631841322884,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.964631841322884,0.5791847779827639
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,queue_haul_greedy,1.0,48.28274655062687,48.28274655062687,27.964631841322884,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.964631841322884,0.5791847779827639
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.125,48.28274655062687,6.0353433188283585,8.99699285700433,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,8.99699285700433,0.18633970724036036
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.25,48.28274655062687,12.070686637656717,16.102250790699685,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,16.102250790699685,0.33349906418052816
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.375,48.28274655062687,18.106029956485074,19.976163317392064,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,19.976163317392064,0.4137329531667396
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.5,48.28274655062687,24.141373275313434,19.976163317392064,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,19.976163317392064,0.4137329531667396
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.625,48.28274655062687,30.176716594141794,19.976163317392064,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,19.976163317392064,0.4137329531667396
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.6666666666666666,48.28274655062687,32.18849770041791,19.976163317392064,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,19.976163317392064,0.4137329531667396
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.75,48.28274655062687,36.21205991297015,19.976163317392064,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,19.976163317392064,0.4137329531667396
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,0.875,48.28274655062687,42.24740323179851,19.976163317392064,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,19.976163317392064,0.4137329531667396
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,independent_fastest,1.0,48.28274655062687,48.28274655062687,19.976163317392064,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,19.976163317392064,0.4137329531667396
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.125,48.28274655062687,6.0353433188283585,6.856276786374451,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,6.856276786374451,0.14200262570368286
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.25,48.28274655062687,12.070686637656717,9.073753674516752,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.073753674516752,0.1879295260264962
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.375,48.28274655062687,18.106029956485074,9.073753674516752,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.073753674516752,0.1879295260264962
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.5,48.28274655062687,24.141373275313434,9.073753674516752,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.073753674516752,0.1879295260264962
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.625,48.28274655062687,30.176716594141794,9.073753674516752,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.073753674516752,0.1879295260264962
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.6666666666666666,48.28274655062687,32.18849770041791,9.073753674516752,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.073753674516752,0.1879295260264962
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.75,48.28274655062687,36.21205991297015,9.073753674516752,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.073753674516752,0.1879295260264962
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,0.875,48.28274655062687,42.24740323179851,9.073753674516752,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.073753674516752,0.1879295260264962
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,replay_only,1.0,48.28274655062687,48.28274655062687,9.073753674516752,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.073753674516752,0.1879295260264962
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.125,48.28274655062687,6.0353433188283585,9.786022785585544,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,9.786022785585544,0.20268156815239188
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.25,48.28274655062687,12.070686637656717,16.102250790699685,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,16.102250790699685,0.33349906418052816
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.375,48.28274655062687,18.106029956485074,26.507747771538817,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,26.507747771538817,0.5490107681373122
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.5,48.28274655062687,24.141373275313434,27.222916081894013,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.222916081894013,0.5638228565425422
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.625,48.28274655062687,30.176716594141794,27.222916081894013,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.222916081894013,0.5638228565425422
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.6666666666666666,48.28274655062687,32.18849770041791,27.222916081894013,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.222916081894013,0.5638228565425422
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.75,48.28274655062687,36.21205991297015,27.222916081894013,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.222916081894013,0.5638228565425422
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,0.875,48.28274655062687,42.24740323179851,27.222916081894013,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.222916081894013,0.5638228565425422
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,kv_only,1.0,48.28274655062687,48.28274655062687,27.222916081894013,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.222916081894013,0.5638228565425422
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.125,48.28274655062687,6.0353433188283585,3.3319953668166704,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,3.3319953668166704,0.06901006270061516
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.25,48.28274655062687,12.070686637656717,6.028333808711238,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,6.028333808711238,0.12485482370788972
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.375,48.28274655062687,18.106029956485074,16.46719028859573,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,16.46719028859573,0.3410574473291212
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.5,48.28274655062687,24.141373275313434,17.280330866396014,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,17.280330866396014,0.35789867190501945
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.625,48.28274655062687,30.176716594141794,26.834777896934128,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,26.834777896934128,0.5557839976811701
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.6666666666666666,48.28274655062687,32.18849770041791,27.28555645139903,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.28555645139903,0.5651202220401601
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.75,48.28274655062687,36.21205991297015,18.076488628081734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.28555645139903,0.5651202220401601
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,0.875,48.28274655062687,42.24740323179851,26.567924279893433,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.28555645139903,0.5651202220401601
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,power_blind,1.0,48.28274655062687,48.28274655062687,26.567924279893433,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.28555645139903,0.5651202220401601
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.125,48.28274655062687,6.0353433188283585,8.99699285700433,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,8.99699285700433,0.18633970724036036
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.25,48.28274655062687,12.070686637656717,16.102250790699685,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,16.102250790699685,0.33349906418052816
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.375,48.28274655062687,18.106029956485074,25.928981536836304,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,25.928981536836304,0.5370237484242631
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.5,48.28274655062687,24.141373275313434,28.27422509926734,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.625,48.28274655062687,30.176716594141794,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.6666666666666666,48.28274655062687,32.18849770041791,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.75,48.28274655062687,36.21205991297015,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,0.875,48.28274655062687,42.24740323179851,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/bandwidth-dest_compute-hbm,10,bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,deadline_blind,1.0,48.28274655062687,48.28274655062687,28.27422509926734,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.27422509926734,0.5855968667735255
10/none,10,none,None bound,none,queue_haul_lp,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/none,10,none,None bound,none,queue_haul_lp,0.125,48.28274655062687,6.0353433188283585,8.99699285700433,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,8.99699285700433,0.18633970724036036
10/none,10,none,None bound,none,queue_haul_lp,0.25,48.28274655062687,12.070686637656717,20.28952038857878,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,20.28952038857878,0.4202229955436401
10/none,10,none,None bound,none,queue_haul_lp,0.375,48.28274655062687,18.106029956485074,27.425600646242543,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.425600646242543,0.5680207238725625
10/none,10,none,None bound,none,queue_haul_lp,0.5,48.28274655062687,24.141373275313434,41.58771542867375,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,41.58771542867375,0.8613369868068079
10/none,10,none,None bound,none,queue_haul_lp,0.625,48.28274655062687,30.176716594141794,44.92300982768509,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.92300982768509,0.9304153768589174
10/none,10,none,None bound,none,queue_haul_lp,0.6666666666666666,48.28274655062687,32.18849770041791,44.92300982768509,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.92300982768509,0.9304153768589174
10/none,10,none,None bound,none,queue_haul_lp,0.75,48.28274655062687,36.21205991297015,44.92300982768509,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.92300982768509,0.9304153768589174
10/none,10,none,None bound,none,queue_haul_lp,0.875,48.28274655062687,42.24740323179851,44.92300982768509,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.92300982768509,0.9304153768589174
10/none,10,none,None bound,none,queue_haul_lp,1.0,48.28274655062687,48.28274655062687,44.92300982768509,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.92300982768509,0.9304153768589174
10/none,10,none,None bound,none,queue_haul_greedy,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/none,10,none,None bound,none,queue_haul_greedy,0.125,48.28274655062687,6.0353433188283585,8.99699285700433,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,8.99699285700433,0.18633970724036036
10/none,10,none,None bound,none,queue_haul_greedy,0.25,48.28274655062687,12.070686637656717,20.28952038857878,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,20.28952038857878,0.4202229955436401
10/none,10,none,None bound,none,queue_haul_greedy,0.375,48.28274655062687,18.106029956485074,26.47404682108335,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,26.47404682108335,0.5483127765593034
10/none,10,none,None bound,none,queue_haul_greedy,0.5,48.28274655062687,24.141373275313434,41.58771542867375,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,41.58771542867375,0.8613369868068079
10/none,10,none,None bound,none,queue_haul_greedy,0.625,48.28274655062687,30.176716594141794,44.28881627693457,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.28881627693457,0.9172803835940762
10/none,10,none,None bound,none,queue_haul_greedy,0.6666666666666666,48.28274655062687,32.18849770041791,44.28881627693457,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.28881627693457,0.9172803835940762
10/none,10,none,None bound,none,queue_haul_greedy,0.75,48.28274655062687,36.21205991297015,44.28881627693457,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.28881627693457,0.9172803835940762
10/none,10,none,None bound,none,queue_haul_greedy,0.875,48.28274655062687,42.24740323179851,44.28881627693457,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.28881627693457,0.9172803835940762
10/none,10,none,None bound,none,queue_haul_greedy,1.0,48.28274655062687,48.28274655062687,44.28881627693457,True,False,target_unmet,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,44.28881627693457,0.9172803835940762
10/none,10,none,None bound,none,independent_fastest,0.0,48.28274655062687,0.0,0.0,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,0.0,0.0
10/none,10,none,None bound,none,independent_fastest,0.125,48.28274655062687,6.0353433188283585,8.99699285700433,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,8.99699285700433,0.18633970724036036
10/none,10,none,None bound,none,independent_fastest,0.25,48.28274655062687,12.070686637656717,16.102250790699685,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,16.102250790699685,0.33349906418052816
10/none,10,none,None bound,none,independent_fastest,0.375,48.28274655062687,18.106029956485074,27.425600646242543,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,27.425600646242543,0.5680207238725625
10/none,10,none,None bound,none,independent_fastest,0.5,48.28274655062687,24.141373275313434,36.690846559990774,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,36.690846559990774,0.7599163092662633
10/none,10,none,None bound,none,independent_fastest,0.625,48.28274655062687,30.176716594141794,36.690846559990774,True,True,,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,36.690846559990774,0.7599163092662633
