case_id,deadline_s,planning_deadline_s,sessions,maximum_removable_w,requested_fraction,requested_shed_w,policy,raw_safe_shed_w,plan_safe,target_met_by_30s,failure_reason,selected_sessions,bottleneck,service:pool/east:0,service:pool/germany:0,kv:pool/east,kv:pool/germany,migration:pool/east:replay,migration:pool/germany:replay,migration:pool/east:kv_transfer,migration:pool/germany:kv_transfer,used|service:pool/east:0,used|service:pool/germany:0,used|kv:pool/east,used|kv:pool/germany,used|migration:pool/east:replay,used|migration:pool/germany:replay,used|migration:pool/east:kv_transfer,used|migration:pool/germany:kv_transfer,capacity|service:pool/east:0,capacity|service:pool/germany:0,capacity|kv:pool/east,capacity|kv:pool/germany,capacity|migration:pool/east:replay,capacity|migration:pool/germany:replay,capacity|migration:pool/east:kv_transfer,capacity|migration:pool/germany:kv_transfer,unit|service:pool/east:0,unit|service:pool/germany:0,unit|kv:pool/east,unit|kv:pool/germany,unit|migration:pool/east:replay,unit|migration:pool/germany:replay,unit|migration:pool/east:kv_transfer,unit|migration:pool/germany:kv_transfer,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer,safely_attained_shed_w,safely_attained_fraction
hardware_gap/all-bind,30,30,28,72.6528914160348,0.3333333333333333,24.2176304720116,queue_haul_lp,24.283017999519103,True,True,,5,migration:pool/east:replay,0.43883091529221385,0.6409683543694141,0.5945945945945946,0.03506907545164718,0.7596143638188099,0.759540717183151,0.0,0.15874338526682044,0.3291231864691604,0.16024208859235345,110.0,165.0,6.6466256834145865,6.645981275352571,0.0,3.968584631670511,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,0,2,1,24.283017999519103,0.3342333323042355
hardware_gap/all-bind,30,30,28,72.6528914160348,0.36666666666666664,26.63939351921276,queue_haul_lp,27.567439317037554,True,True,,8,service:pool/germany:0,0.43883091529221385,0.8543328506077447,0.5945945945945946,0.07013815090329437,0.7596143638188099,0.759540717183151,0.0,0.6349735410672818,0.3291231864691604,0.21358321265193608,110.0,330.0,6.6466256834145865,6.645981275352571,0.0,15.874338526682044,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,0,2,4,27.567439317037554,0.37944036059318215
hardware_gap/all-bind,30,30,28,72.6528914160348,0.4,29.061156566413924,queue_haul_lp,29.081381427839716,True,True,,10,service:pool/germany:0,0.43883091529221385,0.9703997475609768,0.5945945945945946,0.09351753453772582,0.7596143638188099,0.759540717183151,0.0,0.9524603116009226,0.3291231864691604,0.2425999368902441,110.0,440.0,6.6466256834145865,6.645981275352571,0.0,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,0,2,6,29.081381427839716,0.4002783765522831
hardware_gap/all-bind,30,30,28,72.6528914160348,0.43333333333333335,31.482919613615085,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.4666666666666667,33.90468266081624,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.5,36.3264457080174,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.5333333333333333,38.74820875521856,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.5666666666666667,41.169971802419724,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.6,43.591734849620885,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.6333333333333333,46.01349789682204,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.6666666666666666,48.4352609440232,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.7,50.85702399122436,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.7333333333333333,53.27878703842552,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.7666666666666666,55.70055008562668,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.8,58.12231313282785,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.8333333333333334,60.54407618002901,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.8666666666666667,62.96583922723017,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.9000000000000001,65.38760227443133,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.9333333333333333,67.80936532163248,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.9666666666666668,70.23112836883365,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,1.0,72.6528914160348,queue_haul_lp,29.512178195244104,True,False,target_unmet,11,service:pool/germany:0,0.4554464860843173,0.9703997475609768,0.8918918918918919,0.09351753453772582,0.7596143638188099,0.759540717183151,0.4705655021784483,0.9524603116009226,0.341584864563238,0.2425999368902441,165.0,440.0,6.6466256834145865,6.645981275352571,11.764137554461207,23.811507790023065,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,2,1,2,6,29.512178195244104,0.40620789647926714
hardware_gap/all-bind,30,30,28,72.6528914160348,0.0,0.0,queue_haul_greedy,0.0,True,True,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0.0,0.0
hardware_gap/all-bind,30,30,28,72.6528914160348,0.03333333333333333,2.42176304720116,queue_haul_greedy,7.784715494866703,True,True,,1,migration:pool/east:kv_transfer,0.21941545764610693,0.0,0.2972972972972973,0.0,0.0,0.0,0.4705655021784483,0.0,0.1645615932345802,0.0,55.0,0.0,0.0,0.0,11.764137554461207,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,0,1,0,0,7.784715494866703,0.10714942438132039
hardware_gap/all-bind,30,30,28,72.6528914160348,0.06666666666666667,4.84352609440232,queue_haul_greedy,7.784715494866703,True,True,,1,migration:pool/east:kv_transfer,0.21941545764610693,0.0,0.2972972972972973,0.0,0.0,0.0,0.4705655021784483,0.0,0.1645615932345802,0.0,55.0,0.0,0.0,0.0,11.764137554461207,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,0,1,0,0,7.784715494866703,0.10714942438132039
hardware_gap/all-bind,30,30,28,72.6528914160348,0.1,7.265289141603481,queue_haul_greedy,7.784715494866703,True,True,,1,migration:pool/east:kv_transfer,0.21941545764610693,0.0,0.2972972972972973,0.0,0.0,0.0,0.4705655021784483,0.0,0.1645615932345802,0.0,55.0,0.0,0.0,0.0,11.764137554461207,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,0,1,0,0,7.784715494866703,0.10714942438132039
hardware_gap/all-bind,30,30,28,72.6528914160348,0.13333333333333333,9.68705218880464,queue_haul_greedy,15.569430989733377,True,True,,2,migration:pool/east:kv_transfer,0.43883091529221385,0.0,0.5945945945945946,0.0,0.0,0.0,0.9411310043568966,0.0,0.3291231864691604,0.0,110.0,0.0,0.0,0.0,23.528275108922415,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,0,2,0,0,15.569430989733377,0.21429884876264038
hardware_gap/all-bind,30,30,28,72.6528914160348,0.16666666666666666,12.1088152360058,queue_haul_greedy,15.569430989733377,True,True,,2,migration:pool/east:kv_transfer,0.43883091529221385,0.0,0.5945945945945946,0.0,0.0,0.0,0.9411310043568966,0.0,0.3291231864691604,0.0,110.0,0.0,0.0,0.0,23.528275108922415,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,0,2,0,0,15.569430989733377,0.21429884876264038
hardware_gap/all-bind,30,30,28,72.6528914160348,0.2,14.530578283206962,queue_haul_greedy,15.569430989733377,True,True,,2,migration:pool/east:kv_transfer,0.43883091529221385,0.0,0.5945945945945946,0.0,0.0,0.0,0.9411310043568966,0.0,0.3291231864691604,0.0,110.0,0.0,0.0,0.0,23.528275108922415,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,0,2,0,0,15.569430989733377,0.21429884876264038
hardware_gap/all-bind,30,30,28,72.6528914160348,0.23333333333333334,16.95234133040812,queue_haul_greedy,21.49849818263351,True,True,,3,migration:pool/east:kv_transfer,0.5749999148721023,0.0,0.8918918918918919,0.0,0.37980718190940493,0.0,0.9411310043568966,0.0,0.43124993615407675,0.0,165.0,0.0,3.3233128417072932,0.0,23.528275108922415,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,1,2,0,0,21.49849818263351,0.295906986819367
hardware_gap/all-bind,30,30,28,72.6528914160348,0.26666666666666666,19.37410437760928,queue_haul_greedy,21.49849818263351,True,True,,3,migration:pool/east:kv_transfer,0.5749999148721023,0.0,0.8918918918918919,0.0,0.37980718190940493,0.0,0.9411310043568966,0.0,0.43124993615407675,0.0,165.0,0.0,3.3233128417072932,0.0,23.528275108922415,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,1,2,0,0,21.49849818263351,0.295906986819367
hardware_gap/all-bind,30,30,28,72.6528914160348,0.3,21.795867424810442,queue_haul_greedy,22.74851218354047,True,True,,4,migration:pool/east:kv_transfer,0.5749999148721023,0.08617849709716234,0.8918918918918919,0.011689691817215728,0.37980718190940493,0.3797703585915755,0.9411310043568966,0.0,0.43124993615407675,0.021544624274290575,165.0,55.0,3.3233128417072932,3.3229906376762854,23.528275108922415,0.0,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,1,2,1,0,22.74851218354047,0.3131122759213376
hardware_gap/all-bind,30,30,28,72.6528914160348,0.3333333333333333,24.2176304720116,queue_haul_greedy,25.53303200042606,True,True,,6,migration:pool/east:kv_transfer,0.5749999148721023,0.31863985272691087,0.8918918918918919,0.03506907545164718,0.37980718190940493,0.759540717183151,0.9411310043568966,0.15874338526682044,0.43124993615407675,0.07965996318172767,165.0,165.0,3.3233128417072932,6.645981275352571,23.528275108922415,3.968584631670511,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,1,2,2,1,25.53303200042606,0.3514386214062062
hardware_gap/all-bind,30,30,28,72.6528914160348,0.36666666666666664,26.63939351921276,queue_haul_greedy,27.567439317037554,True,True,,8,migration:pool/east:kv_transfer,0.5749999148721023,0.445825851868079,0.8918918918918919,0.05844845908607864,0.37980718190940493,0.759540717183151,0.9411310043568966,0.47623015580046135,0.43124993615407675,0.11145646296701969,165.0,275.0,3.3233128417072932,6.645981275352571,23.528275108922415,11.905753895011534,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,1,2,2,3,27.567439317037554,0.37944036059318215
hardware_gap/all-bind,30,30,28,72.6528914160348,0.4,29.061156566413924,queue_haul_greedy,29.081381427839716,True,True,,10,migration:pool/east:kv_transfer,0.5749999148721023,0.5618927488213112,0.8918918918918919,0.0818278427205101,0.37980718190940493,0.759540717183151,0.9411310043568966,0.7937169263341022,0.43124993615407675,0.14047318720532775,165.0,385.0,3.3233128417072932,6.645981275352571,23.528275108922415,19.842923158352555,0.75,0.2499999999999999,185,4705,8.75,8.75,25.0,25.0,replica-s/s,replica-s/s,blocks,blocks,replica-s,replica-s,replica-s,replica-s,1,2,2,5,29.081381427839716,0.4002783765522831
