policy,requested_fraction,lower_quartile,median,upper_quartile,cases
queue_haul_lp,0.0,0.0,0.0,0.0,5
queue_haul_lp,0.03333333333333333,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
queue_haul_lp,0.06666666666666667,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
queue_haul_lp,0.1,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
queue_haul_lp,0.13333333333333333,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
queue_haul_lp,0.16666666666666666,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
queue_haul_lp,0.2,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
queue_haul_lp,0.23333333333333334,0.295906986819367,0.295906986819367,0.295906986819367,5
queue_haul_lp,0.26666666666666666,0.295906986819367,0.295906986819367,0.295906986819367,5
queue_haul_lp,0.3,0.3170280432022649,0.3170280432022649,0.40305641120068697,5
queue_haul_lp,0.3333333333333333,0.3342333323042355,0.3342333323042355,0.40305641120068697,5
queue_haul_lp,0.36666666666666664,0.37944036059318215,0.40305641120068736,0.40305641120068736,5
queue_haul_lp,0.4,0.4002783765522831,0.40305641120068736,0.40305641120068736,5
queue_haul_lp,0.43333333333333335,0.40620789647926714,0.44138275668555554,0.44138275668555554,5
queue_haul_lp,0.4666666666666667,0.40620789647926714,0.47258891538101433,0.47258891538101433,5
queue_haul_lp,0.5,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.5333333333333333,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.5666666666666667,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.6,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.6333333333333333,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.6666666666666666,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.7,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.7333333333333333,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.7666666666666666,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.8,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.8333333333333334,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.8666666666666667,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.9000000000000001,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.9333333333333333,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,0.9666666666666668,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_lp,1.0,0.40620789647926714,0.4925193049014862,0.5074278009336031,5
queue_haul_greedy,0.0,0.0,0.0,0.0,5
queue_haul_greedy,0.03333333333333333,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
queue_haul_greedy,0.06666666666666667,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
queue_haul_greedy,0.1,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
queue_haul_greedy,0.13333333333333333,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
queue_haul_greedy,0.16666666666666666,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
queue_haul_greedy,0.2,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
queue_haul_greedy,0.23333333333333334,0.295906986819367,0.295906986819367,0.295906986819367,5
queue_haul_greedy,0.26666666666666666,0.295906986819367,0.295906986819367,0.295906986819367,5
queue_haul_greedy,0.3,0.3131122759213376,0.313112275921338,0.3170280432022649,5
queue_haul_greedy,0.3333333333333333,0.3514386214062062,0.3514386214062062,0.42417746758358493,5
queue_haul_greedy,0.36666666666666664,0.37944036059318215,0.37944036059318215,0.42417746758358493,5
queue_haul_greedy,0.4,0.4002783765522831,0.4002783765522831,0.42417746758358493,5
queue_haul_greedy,0.43333333333333335,0.4102027825591362,0.42139943293518106,0.44138275668555554,5
queue_haul_greedy,0.4666666666666667,0.4102027825591362,0.42139943293518106,0.47258891538101433,5
queue_haul_greedy,0.5,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.5333333333333333,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.5666666666666667,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.6,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.6333333333333333,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.6666666666666666,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.7,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.7333333333333333,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.7666666666666666,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.8,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.8333333333333334,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.8666666666666667,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.9000000000000001,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.9333333333333333,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,0.9666666666666668,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
queue_haul_greedy,1.0,0.4102027825591362,0.42139943293518106,0.4970087929540528,5
independent_fastest,0.0,0.0,0.0,0.0,5
independent_fastest,0.03333333333333333,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
independent_fastest,0.06666666666666667,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
independent_fastest,0.1,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
independent_fastest,0.13333333333333333,0.14547576986618857,0.14547576986618857,0.21429884876264038,5
independent_fastest,0.16666666666666666,0.14547576986618857,0.14547576986618857,0.21429884876264038,5
independent_fastest,0.2,0.14547576986618857,0.14547576986618857,0.21429884876264038,5
independent_fastest,0.23333333333333334,0.14547576986618857,0.14547576986618857,0.3214482731439604,5
independent_fastest,0.26666666666666666,0.14547576986618857,0.14547576986618857,0.3214482731439604,5
independent_fastest,0.3,0.14547576986618857,0.14547576986618857,0.3214482731439604,5
independent_fastest,0.3333333333333333,0.14547576986618857,0.14547576986618857,0.3425693295268583,5
independent_fastest,0.36666666666666664,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.4,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.43333333333333335,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.4666666666666667,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.5,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.5333333333333333,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.5666666666666667,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.6,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.6333333333333333,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.6666666666666666,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.7,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.7333333333333333,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.7666666666666666,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.8,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.8333333333333334,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.8666666666666667,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.9000000000000001,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.9333333333333333,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,0.9666666666666668,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
independent_fastest,1.0,0.14547576986618857,0.14547576986618857,0.3484988494538424,5
replay_only,0.0,0.0,0.0,0.0,5
replay_only,0.03333333333333333,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
replay_only,0.06666666666666667,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
replay_only,0.1,0.10714942438132039,0.10714942438132039,0.10714942438132039,5
replay_only,0.13333333333333333,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
replay_only,0.16666666666666666,0.21429884876264038,0.21429884876264038,0.21429884876264038,5
