monotonic_ns,wall_ns,gpu,power_w,utilization_pct,memory_mib,valid
5560442735723375,1784175173090707108,0,88.59,0,75261,1
5560442735723375,1784175173090707108,1,83.74,0,74059,1
5560443038978736,1784175173393960769,0,88.32,0,75261,1
5560443038978736,1784175173393960769,1,83.74,0,74059,1
5560443324897048,1784175173679879171,0,88.59,0,75261,1
5560443324897048,1784175173679879171,1,83.74,0,74059,1
5560443664563787,1784175174019545310,0,92.84,0,75261,1
5560443664563787,1784175174019545310,1,83.66,0,74059,1
5560443943752900,1784175174298734403,0,401.26,100,75261,1
5560443943752900,1784175174298734403,1,83.66,0,74059,1
5560444217582089,1784175174572563902,0,379.86,100,75261,1
5560444217582089,1784175174572563902,1,83.66,0,74059,1
5560444492798104,1784175174847781357,0,358.64,95,75261,1
5560444492798104,1784175174847781357,1,83.66,0,74059,1
5560444769621651,1784175175124605004,0,368.65,100,75261,1
5560444769621651,1784175175124605004,1,83.66,0,74059,1
5560445045890775,1784175175400872288,0,332.91,100,75261,1
5560445045890775,1784175175400872288,1,83.66,0,74059,1
5560445325756161,1784175175680737674,0,347.16,100,75261,1
5560445325756161,1784175175680737674,1,83.66,0,74059,1
5560445601987585,1784175175956969108,0,360.16,100,75261,1
5560445601987585,1784175175956969108,1,83.66,0,74059,1
5560445886069436,1784175176241051789,0,132.92,97,75261,1
5560445886069436,1784175176241051789,1,83.74,0,74059,1
5560446160298411,1784175176515280744,0,130.79,33,75261,1
5560446160298411,1784175176515280744,1,83.46,0,74059,1
5560446445484571,1784175176800467184,0,139.90,43,75261,1
5560446445484571,1784175176800467184,1,83.46,0,74059,1
5560446731907848,1784175177086889661,0,138.09,37,75261,1
5560446731907848,1784175177086889661,1,83.46,0,74059,1
5560447017216107,1784175177372198400,0,138.70,37,75261,1
5560447017216107,1784175177372198400,1,83.46,0,74059,1
5560447299252580,1784175177654234543,0,137.49,37,75261,1
5560447299252580,1784175177654234543,1,83.74,0,74059,1
5560447595741352,1784175177950723085,0,89.85,12,75261,1
5560447595741352,1784175177950723085,1,83.46,0,74059,1
5560447916867695,1784175178271849158,0,89.52,0,75261,1
5560447916867695,1784175178271849158,1,83.46,0,74059,1
5560448216682542,1784175178571664395,0,89.52,0,75261,1
5560448216682542,1784175178571664395,1,83.46,0,74059,1
5560448512845087,1784175178867827249,0,389.27,99,75261,1
5560448512845087,1784175178867827249,1,83.38,0,74059,1
5560448793722902,1784175179148704785,0,362.61,100,75261,1
5560448793722902,1784175179148704785,1,83.29,0,74059,1
