connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
71956f865fd1210a,kv,5557176382470193,5557176383703552,0,0
9fd942da149d2cb9,api,5557176382802660,5557176383785801,0,0
ded9acca216d5b7f,api,5557192350974817,5557194839983198,25919,7670
de02f3f0ae59c5e3,api,5557192351370314,5557195532537363,7242,16182
320f63bbacd39384,api,5557197271555636,5557203831461428,43412,8389
6e655845737bda6d,api,5557197678213700,5557203917576047,27620,8389
39ee6883c6dc71c7,api,5557206669970638,5557207583864367,25887,11828
c2ae0a1c9ce86375,api,5557207585085596,5557208539122330,7210,12770
844e83fdf8d1b096,api,5557208540913964,5557209463589325,43380,11828
7a4c306edcbdf5ae,api,5557209464927103,5557211389820972,27588,25035
