monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5553737750000000,1784168468395669975,250000000,api,client_to_target,107472,1
5553737750000000,1784168468395689055,250000000,api,target_to_client,596,0
5553737750000000,1784168468395695665,250000000,kv,client_to_target,10788,0
5553737750000000,1784168468395701125,250000000,kv,target_to_client,2088,1
5553738000000000,1784168468646660118,250000000,kv,client_to_target,12834,0
5553738000000000,1784168468646687578,250000000,kv,target_to_client,28707040,1
5553738250000000,1784168468897346284,250000000,kv,client_to_target,372,0
5553738250000000,1784168468897371444,250000000,kv,target_to_client,31326492,1
5553738500000000,1784168469148010630,250000000,kv,client_to_target,558,0
5553738500000000,1784168469148038709,250000000,kv,target_to_client,31195244,1
5553738750000000,1784168469399029382,250000000,kv,client_to_target,372,0
5553738750000000,1784168469399055252,250000000,kv,target_to_client,31326280,1
5553739000000000,1784168469649921376,250000000,kv,client_to_target,558,0
5553739000000000,1784168469649946576,250000000,kv,target_to_client,31129708,1
5553739250000000,1784168469900689251,250000000,kv,client_to_target,372,0
5553739250000000,1784168469900714071,250000000,kv,target_to_client,31326280,1
5553739500000000,1784168470151757773,250000000,kv,client_to_target,558,0
5553739500000000,1784168470151782802,250000000,kv,target_to_client,31195032,1
5553739750000000,1784168470401940583,250000000,kv,client_to_target,372,0
5553739750000000,1784168470401965773,250000000,kv,target_to_client,31326492,1
5553740000000000,1784168470653022925,250000000,kv,client_to_target,558,0
5553740000000000,1784168470653046415,250000000,kv,target_to_client,31195244,1
5553740250000000,1784168470903882909,250000000,kv,client_to_target,372,0
5553740250000000,1784168470903907899,250000000,kv,target_to_client,31260744,1
5553740500000000,1784168471154668224,250000000,kv,client_to_target,558,0
5553740500000000,1784168471154692704,250000000,kv,target_to_client,31195244,1
5553740750000000,1784168471404943384,250000000,kv,client_to_target,372,0
5553740750000000,1784168471404969043,250000000,kv,target_to_client,31326280,1
5553741000000000,1784168471655120924,250000000,kv,client_to_target,558,0
5553741000000000,1784168471655144524,250000000,kv,target_to_client,31260780,1
5553741250000000,1784168471906034218,250000000,kv,client_to_target,372,0
5553741250000000,1784168471906063208,250000000,kv,target_to_client,31260744,1
5553741500000000,1784168472156132589,250000000,kv,client_to_target,558,0
5553741500000000,1784168472156157719,250000000,kv,target_to_client,31129708,1
5553741750000000,1784168472407152872,250000000,kv,client_to_target,372,0
5553741750000000,1784168472407176981,250000000,kv,target_to_client,31326280,1
5553742000000000,1784168472658270593,250000000,kv,client_to_target,558,0
5553742000000000,1784168472658295463,250000000,kv,target_to_client,31195191,1
5553742250000000,1784168472908351035,250000000,kv,client_to_target,372,0
5553742250000000,1784168472908375255,250000000,kv,target_to_client,31391869,1
5553742500000000,1784168473158998601,250000000,kv,client_to_target,372,0
5553742500000000,1784168473159021781,250000000,kv,target_to_client,31129672,1
5553742750000000,1784168473409773896,250000000,kv,client_to_target,558,0
5553742750000000,1784168473409798065,250000000,kv,target_to_client,31260780,1
5553743000000000,1784168473660027436,250000000,kv,client_to_target,372,0
5553743000000000,1784168473660051655,250000000,kv,target_to_client,31326280,1
5553743250000000,1784168473911095828,250000000,kv,client_to_target,558,0
5553743250000000,1784168473911120097,250000000,kv,target_to_client,31129708,1
5553743500000000,1784168474161189909,250000000,kv,client_to_target,372,0
5553743500000000,1784168474161213209,250000000,kv,target_to_client,31326280,1
5553743750000000,1784168474412046143,250000000,kv,client_to_target,558,0
5553743750000000,1784168474412069593,250000000,kv,target_to_client,31326316,1
5553744000000000,1784168474662133345,250000000,kv,client_to_target,372,0
5553744000000000,1784168474662159545,250000000,kv,target_to_client,25100360,1
5553744250000000,1784168474912915910,250000000,api,target_to_client,491,0
5553744250000000,1784168474912941779,250000000,kv,client_to_target,37572,0
