monotonic_ns,wall_ns,python_gc_objects_collected_total,python_gc_objects_uncollectable_total,python_gc_collections_total,python_info,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_cpu_seconds_total,process_open_fds,process_max_fds,vllm:estimated_flops_per_gpu_total,vllm:estimated_flops_per_gpu_created,vllm:estimated_read_bytes_per_gpu_total,vllm:estimated_read_bytes_per_gpu_created,vllm:estimated_write_bytes_per_gpu_total,vllm:estimated_write_bytes_per_gpu_created,vllm:num_requests_running,vllm:num_requests_waiting,vllm:num_requests_waiting_by_reason,vllm:engine_sleep_state,vllm:kv_cache_usage_perc,vllm:prefix_cache_queries_total,vllm:prefix_cache_queries_created,vllm:prefix_cache_hits_total,vllm:prefix_cache_hits_created,vllm:external_prefix_cache_queries_total,vllm:external_prefix_cache_queries_created,vllm:external_prefix_cache_hits_total,vllm:external_prefix_cache_hits_created,vllm:mm_cache_queries_total,vllm:mm_cache_queries_created,vllm:mm_cache_hits_total,vllm:mm_cache_hits_created,vllm:num_preemptions_total,vllm:num_preemptions_created,vllm:prompt_tokens_total,vllm:prompt_tokens_created,vllm:prompt_tokens_by_source_total,vllm:prompt_tokens_by_source_created,vllm:prompt_tokens_cached_total,vllm:prompt_tokens_cached_created,vllm:generation_tokens_total,vllm:generation_tokens_created,vllm:request_success_total,vllm:request_success_created,vllm:request_prompt_tokens_bucket,vllm:request_prompt_tokens_count,vllm:request_prompt_tokens_sum,vllm:request_prompt_tokens_created,vllm:request_generation_tokens_bucket,vllm:request_generation_tokens_count,vllm:request_generation_tokens_sum,vllm:request_generation_tokens_created,vllm:iteration_tokens_total_bucket,vllm:iteration_tokens_total_count,vllm:iteration_tokens_total_sum,vllm:iteration_tokens_total_created,vllm:request_max_num_generation_tokens_bucket,vllm:request_max_num_generation_tokens_count,vllm:request_max_num_generation_tokens_sum,vllm:request_max_num_generation_tokens_created,vllm:request_params_n_bucket,vllm:request_params_n_count,vllm:request_params_n_sum,vllm:request_params_n_created,vllm:request_params_max_tokens_bucket,vllm:request_params_max_tokens_count,vllm:request_params_max_tokens_sum,vllm:request_params_max_tokens_created,vllm:time_to_first_token_seconds_bucket,vllm:time_to_first_token_seconds_count,vllm:time_to_first_token_seconds_sum,vllm:time_to_first_token_seconds_created,vllm:inter_token_latency_seconds_bucket,vllm:inter_token_latency_seconds_count,vllm:inter_token_latency_seconds_sum,vllm:inter_token_latency_seconds_created,vllm:request_time_per_output_token_seconds_bucket,vllm:request_time_per_output_token_seconds_count,vllm:request_time_per_output_token_seconds_sum,vllm:request_time_per_output_token_seconds_created,vllm:e2e_request_latency_seconds_bucket,vllm:e2e_request_latency_seconds_count,vllm:e2e_request_latency_seconds_sum,vllm:e2e_request_latency_seconds_created,vllm:request_queue_time_seconds_bucket,vllm:request_queue_time_seconds_count,vllm:request_queue_time_seconds_sum,vllm:request_queue_time_seconds_created,vllm:request_inference_time_seconds_bucket,vllm:request_inference_time_seconds_count,vllm:request_inference_time_seconds_sum,vllm:request_inference_time_seconds_created,vllm:request_prefill_time_seconds_bucket,vllm:request_prefill_time_seconds_count,vllm:request_prefill_time_seconds_sum,vllm:request_prefill_time_seconds_created,vllm:request_decode_time_seconds_bucket,vllm:request_decode_time_seconds_count,vllm:request_decode_time_seconds_sum,vllm:request_decode_time_seconds_created,vllm:request_prefill_kv_computed_tokens_bucket,vllm:request_prefill_kv_computed_tokens_count,vllm:request_prefill_kv_computed_tokens_sum,vllm:request_prefill_kv_computed_tokens_created,vllm:cache_config_info,http_requests_total,http_requests_created,http_request_size_bytes_count,http_request_size_bytes_sum,http_request_size_bytes_created,http_response_size_bytes_count,http_response_size_bytes_sum,http_response_size_bytes_created,http_request_duration_highr_seconds_bucket,http_request_duration_highr_seconds_count,http_request_duration_highr_seconds_sum,http_request_duration_highr_seconds_created,http_request_duration_seconds_bucket,http_request_duration_seconds_count,http_request_duration_seconds_sum,http_request_duration_seconds_created,vllm:gpu_cache_usage_perc
20314973171650,1789062152903092175,17790.0,0.0,2051.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.39,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,981362.0,1789061985.378706,391680.0,1789061985.3787248,589682.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,981362.0,1789061985.3789787,981362.0,5367185956.137023,391680.0,1789061985.3790329,12352.0,1789061985.379051,112.0,8945309926.895504,328.0,112.0,981362.0,1789061985.379172,1296.0,112.0,12352.0,1789061985.37924,20161.0,1614.0,993714.0,1789061985.3792875,1296.0,112.0,12352.0,1789061985.37934,672.0,112.0,112.0,1789061985.379385,1296.0,112.0,12352.0,1789061985.3794217,1488.0,112.0,126.78750443458557,1789061985.3794708,220352.0,12240.0,425.3619847950006,1789061985.3795323,2144.0,112.0,1.668086214882355,1789061985.3795912,1870.0,112.0,552.1475160121918,1789061985.3796453,2396.0,112.0,33.88271367699963,1789061985.3796997,1894.0,112.0,504.56038611400095,1789061985.379756,2254.0,112.0,79.19840131900037,1789061985.3798544,2080.0,112.0,425.3619847950006,1789061985.3799152,664.0,112.0,589682.0,1789061985.3799784,1.0,119.0,3578123994.9435053,119.0,7337619.0,3578123994.943556,119.0,0.0,3578123994.943609,1178.0,119.0,560.9238946450012,1789061985.8461127,192.0,119.0,560.9238946450012,3578123994.943709,0.0
20315699934995,1789062153629855500,17790.0,0.0,2051.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.41,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,981362.0,1789061985.378706,391680.0,1789061985.3787248,589682.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,981362.0,1789061985.3789787,981362.0,5367185956.137023,391680.0,1789061985.3790329,12352.0,1789061985.379051,112.0,8945309926.895504,328.0,112.0,981362.0,1789061985.379172,1296.0,112.0,12352.0,1789061985.37924,20161.0,1614.0,993714.0,1789061985.3792875,1296.0,112.0,12352.0,1789061985.37934,672.0,112.0,112.0,1789061985.379385,1296.0,112.0,12352.0,1789061985.3794217,1488.0,112.0,126.78750443458557,1789061985.3794708,220352.0,12240.0,425.3619847950006,1789061985.3795323,2144.0,112.0,1.668086214882355,1789061985.3795912,1870.0,112.0,552.1475160121918,1789061985.3796453,2396.0,112.0,33.88271367699963,1789061985.3796997,1894.0,112.0,504.56038611400095,1789061985.379756,2254.0,112.0,79.19840131900037,1789061985.3798544,2080.0,112.0,425.3619847950006,1789061985.3799152,664.0,112.0,589682.0,1789061985.3799784,1.0,119.0,3578123994.9435053,119.0,7337619.0,3578123994.943556,119.0,0.0,3578123994.943609,1178.0,119.0,560.9238946450012,1789061985.8461127,192.0,119.0,560.9238946450012,3578123994.943709,0.0
20316427366529,1789062154357286944,17790.0,0.0,2051.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.42,64.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,981362.0,1789061985.378706,391680.0,1789061985.3787248,589682.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,981362.0,1789061985.3789787,981362.0,5367185956.137023,391680.0,1789061985.3790329,12352.0,1789061985.379051,112.0,8945309926.895504,328.0,112.0,981362.0,1789061985.379172,1296.0,112.0,12352.0,1789061985.37924,20161.0,1614.0,993714.0,1789061985.3792875,1296.0,112.0,12352.0,1789061985.37934,672.0,112.0,112.0,1789061985.379385,1296.0,112.0,12352.0,1789061985.3794217,1488.0,112.0,126.78750443458557,1789061985.3794708,220352.0,12240.0,425.3619847950006,1789061985.3795323,2144.0,112.0,1.668086214882355,1789061985.3795912,1870.0,112.0,552.1475160121918,1789061985.3796453,2396.0,112.0,33.88271367699963,1789061985.3796997,1894.0,112.0,504.56038611400095,1789061985.379756,2254.0,112.0,79.19840131900037,1789061985.3798544,2080.0,112.0,425.3619847950006,1789061985.3799152,664.0,112.0,589682.0,1789061985.3799784,1.0,119.0,3578123994.9435053,119.0,7337619.0,3578123994.943556,119.0,0.0,3578123994.943609,1178.0,119.0,560.9238946450012,1789061985.8461127,192.0,119.0,560.9238946450012,3578123994.943709,0.0
20317154859498,1789062155084779993,17790.0,0.0,2051.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.44,64.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,981362.0,1789061985.378706,391680.0,1789061985.3787248,589682.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,981362.0,1789061985.3789787,981362.0,5367185956.137023,391680.0,1789061985.3790329,12352.0,1789061985.379051,112.0,8945309926.895504,328.0,112.0,981362.0,1789061985.379172,1296.0,112.0,12352.0,1789061985.37924,20161.0,1614.0,993714.0,1789061985.3792875,1296.0,112.0,12352.0,1789061985.37934,672.0,112.0,112.0,1789061985.379385,1296.0,112.0,12352.0,1789061985.3794217,1488.0,112.0,126.78750443458557,1789061985.3794708,220352.0,12240.0,425.3619847950006,1789061985.3795323,2144.0,112.0,1.668086214882355,1789061985.3795912,1870.0,112.0,552.1475160121918,1789061985.3796453,2396.0,112.0,33.88271367699963,1789061985.3796997,1894.0,112.0,504.56038611400095,1789061985.379756,2254.0,112.0,79.19840131900037,1789061985.3798544,2080.0,112.0,425.3619847950006,1789061985.3799152,664.0,112.0,589682.0,1789061985.3799784,1.0,119.0,3578123994.9435053,119.0,7337619.0,3578123994.943556,119.0,0.0,3578123994.943609,1178.0,119.0,560.9238946450012,1789061985.8461127,192.0,119.0,560.9238946450012,3578123994.943709,0.0
20317983875474,1789062155913796010,17790.0,0.0,2051.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.47,64.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,1.0,0.0,0.0,1.0,0.00679809653297081,987907.0,1789061985.378706,397968.0,1789061985.3787248,589939.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,987907.0,1789061985.3789787,987907.0,5367185956.137023,397968.0,1789061985.3790329,12356.0,1789061985.379051,112.0,8945309926.895504,328.0,112.0,981362.0,1789061985.379172,1296.0,112.0,12352.0,1789061985.37924,20206.0,1618.0,1000263.0,1789061985.3792875,1296.0,112.0,12352.0,1789061985.37934,672.0,112.0,112.0,1789061985.379385,1296.0,112.0,12352.0,1789061985.3794217,1499.0,113.0,128.4223599433899,1789061985.3794708,220406.0,12243.0,425.46618018800064,1789061985.3795323,2144.0,112.0,1.668086214882355,1789061985.3795912,1870.0,112.0,552.1475160121918,1789061985.3796453,2396.0,112.0,33.88271367699963,1789061985.3796997,1894.0,112.0,504.56038611400095,1789061985.379756,2254.0,112.0,79.19840131900037,1789061985.3798544,2080.0,112.0,425.3619847950006,1789061985.3799152,664.0,112.0,589682.0,1789061985.3799784,1.0,119.0,3578123994.9435053,119.0,7337619.0,3578123994.943556,119.0,0.0,3578123994.943609,1178.0,119.0,560.9238946450012,1789061985.8461127,192.0,119.0,560.9238946450012,3578123994.943709,0.00679809653297081
20318757517150,1789062156687437605,17790.0,0.0,2052.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.53,66.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,3.0,0.0,0.0,1.0,0.02954684883354608,1009819.0,1789061985.378706,419728.0,1789061985.3787248,590091.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,1009819.0,1789061985.3789787,1009819.0,5367185956.137023,419728.0,1789061985.3790329,12388.0,1789061985.379051,112.0,8945309926.895504,328.0,112.0,981362.0,1789061985.379172,1296.0,112.0,12352.0,1789061985.37924,20513.0,1642.0,1022207.0,1789061985.3792875,1296.0,112.0,12352.0,1789061985.37934,672.0,112.0,112.0,1789061985.379385,1296.0,112.0,12352.0,1789061985.3794217,1531.0,115.0,128.6009922027588,1789061985.3794708,220946.0,12273.0,426.5262950640006,1789061985.3795323,2144.0,112.0,1.668086214882355,1789061985.3795912,1870.0,112.0,552.1475160121918,1789061985.3796453,2396.0,112.0,33.88271367699963,1789061985.3796997,1894.0,112.0,504.56038611400095,1789061985.379756,2254.0,112.0,79.19840131900037,1789061985.3798544,2080.0,112.0,425.3619847950006,1789061985.3799152,664.0,112.0,589682.0,1789061985.3799784,1.0,119.0,3578123994.9435053,119.0,7337619.0,3578123994.943556,119.0,0.0,3578123994.943609,1178.0,119.0,560.9238946450012,1789061985.8461127,192.0,119.0,560.9238946450012,3578123994.943709,0.02954684883354608
20319562658101,1789062157492578657,17790.0,0.0,2052.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.57,64.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,1.0,0.0,0.0,1.0,0.01139095687353886,1009819.0,1789061985.378706,419728.0,1789061985.3787248,590091.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,1009819.0,1789061985.3789787,1009819.0,5367185956.137023,419728.0,1789061985.3790329,12436.0,1789061985.379051,114.0,8945309926.895504,333.0,114.0,998863.0,1789061985.379172,1316.0,114.0,12412.0,1789061985.37924,20815.0,1665.0,1022255.0,1789061985.3792875,1316.0,114.0,12412.0,1789061985.37934,684.0,114.0,114.0,1789061985.379385,1316.0,114.0,12412.0,1789061985.3794217,1531.0,115.0,128.6009922027588,1789061985.3794708,221810.0,12321.0,428.1856951390007,1789061985.3795323,2180.0,114.0,1.7379321138126447,1789061985.3795912,1904.0,114.0,555.8957233428955,1789061985.3796453,2440.0,114.0,33.88305130099957,1789061985.3796997,1928.0,114.0,508.28987560200085,1789061985.379756,2293.0,114.0,80.90162456700023,1789061985.3798544,2117.0,114.0,427.3882510350006,1789061985.3799152,680.0,114.0,590015.0,1789061985.3799784,1.0,121.0,3578123994.9435053,121.0,7468495.0,3578123994.943556,121.0,0.0,3578123994.943609,1201.0,121.0,564.8954730530011,1789061985.8461127,194.0,121.0,564.8954730530011,3578123994.943709,0.01139095687353886
20320290213256,1789062158220133501,17790.0,0.0,2052.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.62,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,1033208.0,1789061985.378706,443056.0,1789061985.3787248,590152.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,1033208.0,1789061985.3789787,1033208.0,5367185956.137023,443056.0,1789061985.3790329,12440.0,1789061985.379051,116.0,8945309926.895504,336.0,116.0,1033208.0,1789061985.379172,1341.0,116.0,12440.0,1789061985.37924,20858.0,1669.0,1045648.0,1789061985.3792875,1341.0,116.0,12440.0,1789061985.37934,696.0,116.0,116.0,1789061985.379385,1341.0,116.0,12440.0,1789061985.3794217,1549.0,116.0,128.64728665351868,1789061985.3794708,221866.0,12324.0,428.2571022590007,1789061985.3795323,2218.0,116.0,1.7713494685818787,1789061985.3795912,1945.0,116.0,556.9028239250183,1789061985.3796453,2484.0,116.0,33.883340202999534,1789061985.3796997,1969.0,116.0,509.2671667830009,1789061985.379756,2337.0,116.0,81.0100645240002,1789061985.3798544,2158.0,116.0,428.2571022590007,1789061985.3799152,698.0,116.0,590152.0,1789061985.3799784,1.0,123.0,3578123994.9435053,123.0,7724554.0,3578123994.943556,123.0,0.0,3578123994.943609,1232.0,123.0,566.038069953001,1789061985.8461127,199.0,123.0,566.038069953001,3578123994.943709,0.0
20321017733256,1789062158947653631,17790.0,0.0,2052.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.629999999999995,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,1033208.0,1789061985.378706,443056.0,1789061985.3787248,590152.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,1033208.0,1789061985.3789787,1033208.0,5367185956.137023,443056.0,1789061985.3790329,12440.0,1789061985.379051,116.0,8945309926.895504,336.0,116.0,1033208.0,1789061985.379172,1341.0,116.0,12440.0,1789061985.37924,20858.0,1669.0,1045648.0,1789061985.3792875,1341.0,116.0,12440.0,1789061985.37934,696.0,116.0,116.0,1789061985.379385,1341.0,116.0,12440.0,1789061985.3794217,1549.0,116.0,128.64728665351868,1789061985.3794708,221866.0,12324.0,428.2571022590007,1789061985.3795323,2218.0,116.0,1.7713494685818787,1789061985.3795912,1945.0,116.0,556.9028239250183,1789061985.3796453,2484.0,116.0,33.883340202999534,1789061985.3796997,1969.0,116.0,509.2671667830009,1789061985.379756,2337.0,116.0,81.0100645240002,1789061985.3798544,2158.0,116.0,428.2571022590007,1789061985.3799152,698.0,116.0,590152.0,1789061985.3799784,1.0,123.0,3578123994.9435053,123.0,7724554.0,3578123994.943556,123.0,0.0,3578123994.943609,1232.0,123.0,566.038069953001,1789061985.8461127,199.0,123.0,566.038069953001,3578123994.943709,0.0
20321745191155,1789062159675111830,17790.0,0.0,2052.0,1.0,19214704640.0,1882341376.0,1789061895.38,41.64,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,1033208.0,1789061985.378706,443056.0,1789061985.3787248,590152.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,1033208.0,1789061985.3789787,1033208.0,5367185956.137023,443056.0,1789061985.3790329,12440.0,1789061985.379051,116.0,8945309926.895504,336.0,116.0,1033208.0,1789061985.379172,1341.0,116.0,12440.0,1789061985.37924,20858.0,1669.0,1045648.0,1789061985.3792875,1341.0,116.0,12440.0,1789061985.37934,696.0,116.0,116.0,1789061985.379385,1341.0,116.0,12440.0,1789061985.3794217,1549.0,116.0,128.64728665351868,1789061985.3794708,221866.0,12324.0,428.2571022590007,1789061985.3795323,2218.0,116.0,1.7713494685818787,1789061985.3795912,1945.0,116.0,556.9028239250183,1789061985.3796453,2484.0,116.0,33.883340202999534,1789061985.3796997,1969.0,116.0,509.2671667830009,1789061985.379756,2337.0,116.0,81.0100645240002,1789061985.3798544,2158.0,116.0,428.2571022590007,1789061985.3799152,698.0,116.0,590152.0,1789061985.3799784,1.0,123.0,3578123994.9435053,123.0,7724554.0,3578123994.943556,123.0,0.0,3578123994.943609,1232.0,123.0,566.038069953001,1789061985.8461127,199.0,123.0,566.038069953001,3578123994.943709,0.0
