bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.08148429714693857,140.04,20
0,0.0,5.0,1,sink,0,83.41399999999999,20
1,5.0,10.0,0,source,0.08148429714693857,151.81250000000003,20
1,5.0,10.0,1,sink,0,83.598,20
2,10.0,15.0,0,source,0.08148429714693857,286.97549999999995,20
2,10.0,15.0,1,sink,0,83.195,20
3,15.0,20.0,0,source,0.08148429714693857,97.66299999999998,20
3,15.0,20.0,1,sink,0,83.16799999999998,20
4,20.0,25.0,0,source,0.08148429714693857,115.40349999999998,20
4,20.0,25.0,1,sink,0,83.116,20
5,25.0,30.0,0,source,0.08148429714693857,88.10350000000001,20
5,25.0,30.0,1,sink,0,83.18700000000001,20
6,30.0,35.0,0,source,0.08148429714693857,87.6525,20
6,30.0,35.0,1,sink,0,83.213,20
7,35.0,40.0,0,source,0.08148429714693857,111.6855,20
7,35.0,40.0,1,sink,0,83.261,20
8,40.0,45.0,0,source,0.08148429714693857,102.383,20
8,40.0,45.0,1,sink,0,83.27950000000001,20
9,45.0,50.0,0,source,0.08148429714693857,126.40200000000002,20
9,45.0,50.0,1,sink,0,83.38750000000002,20
10,50.0,55.0,0,source,0.08148429714693857,86.9925,20
10,50.0,55.0,1,sink,0,83.42500000000003,20
11,55.0,60.0,0,source,0.08148429714693857,133.646,20
11,55.0,60.0,1,sink,0,83.40350000000001,20
12,60.0,65.0,0,source,0.08148429714693857,87.07849999999999,20
12,60.0,65.0,1,sink,0,148.67950000000002,20
13,65.0,70.0,0,source,0.05984889132328415,89.143,20
13,65.0,70.0,1,sink,0.021635405823654415,250.44799999999995,20
14,70.0,75.0,0,source,0.03977828563515637,99.6055,20
14,70.0,75.0,1,sink,0.0417060115117822,300.398,20
15,75.0,80.0,0,source,0.026738941943196974,106.2725,20
15,75.0,80.0,1,sink,0.054745355203741596,296.6875,20
16,80.0,85.0,0,source,0.013847263824389028,87.0085,20
16,80.0,85.0,1,sink,0.06763703332254954,307.73850000000004,20
17,85.0,90.0,0,source,0.008760797525718705,87.03349999999999,20
17,85.0,90.0,1,sink,0.07272349962121986,321.32900000000006,20
18,90.0,95.0,0,source,0.008760797525718705,87.22684210526317,19
18,90.0,95.0,1,sink,0.07272349962121986,276.5910526315789,19
19,95.0,100.0,0,source,0.0006007386576318968,87.37799999999999,20
19,95.0,100.0,1,sink,0.08088355848930667,239.75,20
20,100.0,105.0,0,source,0.0,87.5435,20
20,100.0,105.0,1,sink,0.08148429714693858,94.465,20
21,105.0,110.0,0,source,0.0,87.576,20
21,105.0,110.0,1,sink,0.08148429714693858,147.14350000000002,20
22,110.0,115.0,0,source,0.0,87.333,20
22,110.0,115.0,1,sink,0.08148429714693858,100.99249999999999,20
23,115.0,120.0,0,source,0.0,87.07950000000001,20
23,115.0,120.0,1,sink,0.08148429714693858,103.8685,20
24,120.0,125.0,0,source,0.0,86.967,20
24,120.0,125.0,1,sink,0.08148429714693858,143.007,20
25,125.0,130.0,0,source,0.0,86.9245,20
25,125.0,130.0,1,sink,0.08148429714693858,296.89599999999996,20
26,130.0,135.0,0,source,0.0,86.9075,20
26,130.0,135.0,1,sink,0.08148429714693858,110.35900000000001,20
27,135.0,140.0,0,source,0.0,86.84599999999998,20
27,135.0,140.0,1,sink,0.08148429714693858,110.36950000000002,20
28,140.0,145.0,0,source,0.0,86.851,20
28,140.0,145.0,1,sink,0.08148429714693858,84.69200000000002,20
29,145.0,150.0,0,source,0.0,86.827,20
29,145.0,150.0,1,sink,0.08148429714693858,124.08250000000002,20
30,150.0,155.0,0,source,0.0,86.76899999999998,20
30,150.0,155.0,1,sink,0.08148429714693858,83.9195,20
31,155.0,157.83914375305176,0,source,0.0,86.77666666666669,12
31,155.0,157.83914375305176,1,sink,0.08148429714693858,109.28416666666668,12
