phase,gpu,samples,power_mean_w
baseline,0,479,349.01457202505213
baseline,1,479,82.52356993736954
drain,0,228,194.7250438596491
drain,1,228,228.10969298245612
post,0,480,114.26460416666667
post,1,480,252.41668750000002
