phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,298967,15.076025009155273,19830.62510299931,125000000.0,0.00015864500082399447,1
drain,kv,target_to_client,180,15.103825092315674,11.917510888786579,125000000.0,9.534008711029263e-08,1
post,api,client_to_target,677245,51.41267800331116,13172.723660813448,125000000.0,0.00010538178928650758,1
post,kv,target_to_client,396,46.424129009246826,8.530046948670252,125000000.0,6.824037558936202e-08,1
