catch_up_finish_s,catch_up_start_s,condition,context_profile,context_tokens,continuation_start_s,continuation_ttft_delta_s,continuation_ttft_s,episode,first_token_s,match_id,method,migration_finish_s,migration_start_s,migration_ttft_s,order,policy,quiesce_s,reaction_commit_s,reaction_readiness_s,required_deadline_s,sample_id,scenario_id,scheduler_wait_s,session_id,token_distribution
,,large-fixed-2500mbps-19s,large,16384,27.270150663,-0.008062157000000014,0.422320883,102,27.692471546,c6f4c7ec83e59040,kv_transfer,15.434439412,0.005117379,15.193200038,4,kv_only,15.434440512,15.43467427,15.198317417,19.0,e33c7532b46acaed,p-5b7f04af05b14fbe,0.005117379,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,large-fixed-2500mbps-19s,large,16384,24.252951627,0.046247912,0.485823522,102,24.738775149,c6f4c7ec83e59040,kv_transfer,18.013674353,0.00600626,17.771798735,5,kv_only,18.013675493,18.013937971,17.777804995,19.0,e33c7532b46acaed,p-5b7f04af05b14fbe,0.00600626,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,large-fixed-2500mbps-19s,large,16384,24.94047258,0.03789357700000001,0.407131697,102,25.347604277,c6f4c7ec83e59040,kv_transfer,20.539359391,0.006800582,20.345104283,6,kv_only,20.539360581,20.539645918,20.351904865,19.0,e33c7532b46acaed,p-5b7f04af05b14fbe,0.006800582,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,large-fixed-2500mbps-19s,large,16384,25.496746856,0.05114977199999998,0.462146256,102,25.958893112,c6f4c7ec83e59040,kv_transfer,22.931653971,0.007547365,22.664990248,7,kv_only,22.931655381,22.931984228,22.672537613,19.0,e33c7532b46acaed,p-5b7f04af05b14fbe,0.007547365,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,1.951062928,-0.01955406700000001,0.434341859,23,2.385404787,633544b820e6f28e,replay,1.725201764,0.000405476,1.588201685,0,queue_haul,1.725203284,1.725327513,1.588607161,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,0.000405476,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,2.51784175,-0.006324510000000005,0.415451418,23,2.933293168,633544b820e6f28e,replay,1.83718209,0.000575875,1.696608583,1,queue_haul,1.83718354,1.837273559,1.697184458,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,0.000575875,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,3.065590032,-0.008368531000000012,0.392053718,23,3.45764375,633544b820e6f28e,replay,1.904503976,0.000968791,1.703646257,2,queue_haul,1.904505566,1.904596195,1.704615048,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,0.000968791,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,3.634597494,-0.0033636889999999475,0.460767811,23,4.095365305,633544b820e6f28e,replay,1.927350071,0.001458027,1.721173872,3,queue_haul,1.927351441,1.92745179,1.722631899,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,0.001458027,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,4.276242292,-0.015332746000000008,0.412211448,23,4.68845374,633544b820e6f28e,replay,1.882704351,0.00214333,1.721230022,4,queue_haul,1.882708131,1.882926199,1.723373352,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,0.00214333,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,4.823064252,-0.05167587299999998,0.417595888,23,5.24066014,633544b820e6f28e,replay,1.950475063,0.003592297,1.764558873,5,queue_haul,1.950477383,1.950659851,1.76815117,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,0.003592297,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,5.421012592,-0.001400407000000048,0.369830297,23,5.790842889,633544b820e6f28e,replay,1.927543109,0.003708245,1.718452348,6,queue_haul,1.927544049,1.927611278,1.722160593,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,0.003708245,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,5.970576987,0.004185799999999962,0.376844641,23,6.347421628,633544b820e6f28e,replay,1.949531212,0.003955813,1.764459765,7,queue_haul,1.949532012,1.949605791,1.768415578,30.0,bdd7bd934af6b024,p-7292c84d106ef9ef,0.003955813,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,2.238400484,-0.005163144000000008,0.416612784,23,2.655013268,633544b820e6f28e,replay,1.530600597,0.000628534,1.392756935,0,replay_only,1.530604207,1.530799005,1.393385469,30.0,bdd7bd934af6b024,p-d27493f1d70786d5,0.000628534,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,4.501385618,-0.05813257300000002,0.411139188,23,4.912524806,633544b820e6f28e,replay,1.600069132,0.001503656,1.413429814,1,replay_only,1.600070222,1.600166271,1.41493347,30.0,bdd7bd934af6b024,p-d27493f1d70786d5,0.001503656,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,3.956780067,-0.022012562000000013,0.405531632,23,4.362311699,633544b820e6f28e,replay,1.550824931,0.002756564,1.412083417,2,replay_only,1.550827871,1.550967519,1.414839981,30.0,bdd7bd934af6b024,p-d27493f1d70786d5,0.002756564,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,2.789123166,-0.009152769000000005,0.39126948,23,3.180392646,633544b820e6f28e,replay,1.5734908,0.003514066,1.389700355,3,replay_only,1.57349302,1.573662919,1.393214421,30.0,bdd7bd934af6b024,p-d27493f1d70786d5,0.003514066,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,3.358527426,-0.050638904999999956,0.413492595,23,3.772020021,633544b820e6f28e,replay,1.687135357,0.003975412,1.499921114,4,replay_only,1.687136777,1.687455804,1.503896526,30.0,bdd7bd934af6b024,p-d27493f1d70786d5,0.003975412,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,5.091912684,-0.004482276000000007,0.366748428,23,5.458661112,633544b820e6f28e,replay,1.599197541,0.004353788,1.411029868,5,replay_only,1.599198981,1.59929226,1.415383656,30.0,bdd7bd934af6b024,p-d27493f1d70786d5,0.004353788,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,1.687940489,-0.03703261400000002,0.416863312,23,2.104803801,633544b820e6f28e,replay,1.60031902,0.004547786,1.454518416,6,replay_only,1.60032083,1.600484888,1.459066202,30.0,bdd7bd934af6b024,p-d27493f1d70786d5,0.004547786,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,5.637238408,-0.004130719000000005,0.368528122,23,6.00576653,633544b820e6f28e,replay,1.687072478,0.00517904,1.499432339,7,replay_only,1.687074188,1.687556903,1.504611379,30.0,bdd7bd934af6b024,p-d27493f1d70786d5,0.00517904,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,1.835649325,-0.04823267600000003,0.40566325,23,2.241312575,633544b820e6f28e,replay,1.506167024,0.000693933,1.387963302,0,greedy,1.506170544,1.506390342,1.388657235,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,0.000693933,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,2.373760179,-0.004385631000000001,0.417390297,23,2.791150476,633544b820e6f28e,replay,1.614866079,0.001729963,1.478625442,1,greedy,1.614869619,1.615069347,1.480355405,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,0.001729963,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,2.925302213,-0.014534916000000009,0.385887333,23,3.311189546,633544b820e6f28e,replay,1.682163115,0.002181039,1.501020584,2,greedy,1.682163915,1.682430942,1.503201623,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,0.002181039,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,3.489807741,-0.009137467999999982,0.454994032,23,3.944801773,633544b820e6f28e,replay,1.726191777,0.00311307,1.54471275,3,greedy,1.726192437,1.726322106,1.54782582,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,0.00311307,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,4.123042742,-0.014178197999999975,0.413365996,23,4.536408738,633544b820e6f28e,replay,1.834978301,0.003713584,1.69913011,4,greedy,1.834979151,1.835040511,1.702843694,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,0.003713584,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,4.671009771,-0.051764325,0.417507436,23,5.088517207,633544b820e6f28e,replay,1.726011959,0.004084741,1.543821098,5,greedy,1.726012749,1.726238047,1.547905839,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,0.004084741,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,5.272129574,-0.005555285000000021,0.365675419,23,5.637804993,633544b820e6f28e,replay,1.682138965,0.004260009,1.498874125,6,greedy,1.682140135,1.682340763,1.503134134,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,0.004260009,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,5.813953222,-0.004307248000000041,0.368351593,23,6.182304815,633544b820e6f28e,replay,1.70328652,0.004773834,1.520754272,7,greedy,1.70328741,1.703398179,1.525528106,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,0.004773834,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,2.663947447,-0.011411857999999997,0.41036407,23,3.074311517,633544b820e6f28e,kv_transfer,0.998983394,0.000472516,0.85672137,0,kv_only,0.998984944,0.999121343,0.857193886,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,0.000472516,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,5.006201448,-0.017794140999999986,0.45147762,23,5.457679068,633544b820e6f28e,kv_transfer,0.929480921,0.000684504,0.716581236,1,kv_only,0.929482941,0.92958588,0.71726574,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,0.000684504,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,4.419895293,0.026371911999999997,0.453916106,23,4.873811399,633544b820e6f28e,kv_transfer,1.140839412,0.000870292,0.99110773,2,kv_only,1.140841531,1.140930541,0.991978022,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,0.000870292,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,3.210028585,-0.009843606000000005,0.390578643,23,3.600607228,633544b820e6f28e,kv_transfer,1.25901327,0.001668804,1.06813777,3,kv_only,1.25901506,1.259224888,1.069806574,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,0.001668804,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,3.780171058,-0.0026916679999999804,0.461439832,23,4.24161089,633544b820e6f28e,kv_transfer,1.254280866,0.002356367,1.06716135,4,kv_only,1.254282306,1.254380515,1.069517717,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,0.002356367,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,5.636286678,-0.010441001000000005,0.360789703,23,5.997076381,633544b820e6f28e,kv_transfer,2.122254356,0.003496856,1.934227649,5,kv_only,2.122255466,2.122352315,1.937724505,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,0.003496856,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,2.122658262,-0.046327178000000024,0.407568748,23,2.53022701,633544b820e6f28e,kv_transfer,1.28977378,0.003745364,1.142871481,6,kv_only,1.28977666,1.289853669,1.146616845,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,0.003745364,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-10000mbps-30s,tiny,2048,6.173502092,-0.015026527000000012,0.357632314,23,6.531134406,633544b820e6f28e,kv_transfer,1.969748173,0.004341898,1.778502496,7,kv_only,1.969749113,1.969814912,1.782844394,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,0.004341898,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-2500mbps-30s,small,4096,3.308746548,0.017875637,0.459544526,33,3.768291074,f3f8cf3a38684c96,replay,2.852337531,0.000838122,2.718932374,0,replay_only,2.852340001,2.852602608,2.719770496,30.0,7094953b638284e1,p-fdb118891aabe23e,0.000838122,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-2500mbps-30s,small,4096,6.835698888,-0.0010214470000000087,0.440963149,33,7.276662037,f3f8cf3a38684c96,replay,3.171143713,0.001867202,2.979224462,1,replay_only,3.171145253,3.171779436,2.981091664,30.0,7094953b638284e1,p-fdb118891aabe23e,0.001867202,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-2500mbps-30s,small,4096,5.677253542,-0.0015151260000000333,0.394182879,33,6.071436421,f3f8cf3a38684c96,replay,3.095410028,0.00207545,2.957152839,2,replay_only,3.095411708,3.095718105,2.959228289,30.0,7094953b638284e1,p-fdb118891aabe23e,0.00207545,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-2500mbps-30s,small,4096,5.100311031,0.0005915470000000256,0.393648675,33,5.493959706,f3f8cf3a38684c96,replay,3.192955258,0.002308727,3.000970458,3,replay_only,3.192957068,3.193099207,3.003279185,30.0,7094953b638284e1,p-fdb118891aabe23e,0.002308727,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-2500mbps-30s,small,4096,7.458867123,-0.006514068999999956,0.395525787,33,7.85439291,f3f8cf3a38684c96,replay,3.218088441,0.002674324,3.022413336,4,replay_only,3.218090221,3.218269759,3.02508766,30.0,7094953b638284e1,p-fdb118891aabe23e,0.002674324,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-2500mbps-30s,small,4096,4.477610871,0.008939220999999997,0.441575393,33,4.919186264,f3f8cf3a38684c96,replay,3.241585879,0.002918851,3.044870586,5,replay_only,3.241587549,3.241776037,3.047789437,30.0,7094953b638284e1,p-fdb118891aabe23e,0.002918851,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-2500mbps-30s,small,4096,3.904620482,-0.011003810000000003,0.43783074,33,4.342451222,f3f8cf3a38684c96,replay,3.171548729,0.003123839,3.022287758,6,replay_only,3.171550739,3.171994104,3.025411597,30.0,7094953b638284e1,p-fdb118891aabe23e,0.003123839,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-2500mbps-30s,small,4096,6.208466872,-0.0076972509999999605,0.445139608,33,6.65360648,f3f8cf3a38684c96,replay,3.307879617,0.003475036,3.06776323,7,replay_only,3.307881177,3.308083785,3.071238266,30.0,7094953b638284e1,p-fdb118891aabe23e,0.003475036,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-2500mbps-30s,small,4096,5.961607366,0.0008369979999999777,0.442505887,33,6.404113253,f3f8cf3a38684c96,kv_transfer,1.396821464,0.00104623,1.249969408,0,kv_only,1.396822814,1.396953433,1.251015638,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,0.00104623,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-2500mbps-30s,small,4096,9.522936985,0.005822007000000018,0.447806603,33,9.970743588,f3f8cf3a38684c96,kv_transfer,2.052373131,0.001902341,1.861738715,1,kv_only,2.052374181,2.052547299,1.863641056,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,0.001902341,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-2500mbps-30s,small,4096,8.346781585,0.006695324999999974,0.40239333,33,8.749174915,f3f8cf3a38684c96,kv_transfer,3.65185268,0.00299371,3.49847115,2,kv_only,3.65185467,3.652047948,3.50146486,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,0.00299371,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-2500mbps-30s,small,4096,7.758920598,0.011380590999999995,0.404437719,33,8.163358317,f3f8cf3a38684c96,kv_transfer,3.083014292,0.003532385,2.885117568,3,kv_only,3.083015812,3.083129861,2.888649953,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,0.003532385,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-2500mbps-30s,small,4096,10.161340664,0.0035772110000000246,0.405617067,33,10.566957731,f3f8cf3a38684c96,kv_transfer,4.408391523,0.004252347,4.212146264,4,kv_only,4.408393013,4.408546791,4.216398611,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,0.004252347,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-2500mbps-30s,small,4096,7.120690457,0.018829105000000013,0.451465277,33,7.572155734,f3f8cf3a38684c96,kv_transfer,5.021788953,0.004759842,4.83099235,5,kv_only,5.021790043,5.021878223,4.835752192,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,0.004759842,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-2500mbps-30s,small,4096,6.538367275,-0.002604761000000011,0.446229789,33,6.984597064,f3f8cf3a38684c96,kv_transfer,5.960743185,0.005350086,5.806708302,6,kv_only,5.960744235,5.960879414,5.812058388,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,0.005350086,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-2500mbps-30s,small,4096,8.888349027,-0.003282803000000001,0.449554056,33,9.337903083,f3f8cf3a38684c96,kv_transfer,5.730753094,0.005855121,5.530708613,7,kv_only,5.730754394,5.730861983,5.536563734,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,0.005855121,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-2500mbps-30s,small,4096,2.991406361,0.0005112509999999904,0.44218014,33,3.433586501,f3f8cf3a38684c96,replay,2.639669483,0.000522805,2.52341115,0,queue_haul,2.639671183,2.639787212,2.523933955,30.0,7094953b638284e1,p-cd35f685110fdd56,0.000522805,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-2500mbps-30s,small,4096,3.569305688,-0.0019296069999999999,0.446904943,33,4.016210631,f3f8cf3a38684c96,replay,2.849494116,0.000912051,2.7067063,1,queue_haul,2.849496186,2.849872803,2.707618351,30.0,7094953b638284e1,p-cd35f685110fdd56,0.000912051,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-2500mbps-30s,small,4096,4.153313554,0.014838085,0.447474257,33,4.600787811,f3f8cf3a38684c96,replay,2.943164306,0.001504875,2.752883326,2,queue_haul,2.943165136,2.943252285,2.754388201,30.0,7094953b638284e1,p-cd35f685110fdd56,0.001504875,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-2500mbps-30s,small,4096,4.785456446,0.00807882400000004,0.401135952,33,5.186592398,f3f8cf3a38684c96,replay,2.92082574,0.0020031,2.729078965,3,queue_haul,2.92082756,2.921035598,2.731082065,30.0,7094953b638284e1,p-cd35f685110fdd56,0.0020031,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-2500mbps-30s,small,4096,5.36862558,0.002508226999999974,0.398206232,33,5.766831812,f3f8cf3a38684c96,replay,2.872705063,0.002431825,2.728556571,4,queue_haul,2.872706263,2.872821532,2.730988396,30.0,7094953b638284e1,p-cd35f685110fdd56,0.002431825,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-2500mbps-30s,small,4096,5.903769857,-0.00890056699999997,0.443936292,33,6.347706149,f3f8cf3a38684c96,replay,2.990879497,0.004034189,2.796780436,5,queue_haul,2.990880787,2.991092724,2.800814625,30.0,7094953b638284e1,p-cd35f685110fdd56,0.004034189,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-2500mbps-30s,small,4096,6.535889229,0.008329142000000012,0.450313738,33,6.986202967,f3f8cf3a38684c96,replay,2.966107445,0.004229097,2.774572459,6,queue_haul,2.966108105,2.966191414,2.778801556,30.0,7094953b638284e1,p-cd35f685110fdd56,0.004229097,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-2500mbps-30s,small,4096,7.166695675,-0.0054280789999999746,0.396611777,33,7.563307452,f3f8cf3a38684c96,replay,2.990757298,0.004841341,2.796079873,7,queue_haul,2.990758018,2.990970296,2.800921214,30.0,7094953b638284e1,p-cd35f685110fdd56,0.004841341,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-2500mbps-30s,small,4096,2.93481521,0.0032647229999999694,0.444933612,33,3.379748822,f3f8cf3a38684c96,replay,2.834726185,0.000668004,2.698412783,0,greedy,2.834727265,2.834813334,2.699080787,30.0,7094953b638284e1,p-854b38cc01719109,0.000668004,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-2500mbps-30s,small,4096,3.517157833,-0.0011443159999999786,0.447690234,33,3.964848067,f3f8cf3a38684c96,replay,2.789811606,0.00099386,2.653215678,1,greedy,2.789812816,2.789925015,2.654209538,30.0,7094953b638284e1,p-854b38cc01719109,0.00099386,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-2500mbps-30s,small,4096,4.10393176,0.011628987000000035,0.444265159,33,4.548196919,f3f8cf3a38684c96,replay,2.65700555,0.001200748,2.480540302,2,greedy,2.65700724,2.657143219,2.48174105,30.0,7094953b638284e1,p-854b38cc01719109,0.001200748,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-2500mbps-30s,small,4096,4.730778366,0.020408250000000017,0.413465378,33,5.144243744,f3f8cf3a38684c96,replay,2.880726063,0.002473236,2.696461323,3,greedy,2.880727013,2.880829802,2.698934559,30.0,7094953b638284e1,p-854b38cc01719109,0.002473236,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-2500mbps-30s,small,4096,5.329497724,0.01417384899999996,0.409871854,33,5.739369578,f3f8cf3a38684c96,replay,2.812243791,0.003375136,2.672515204,4,greedy,2.812245061,2.812483319,2.67589034,30.0,7094953b638284e1,p-854b38cc01719109,0.003375136,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-2500mbps-30s,small,4096,5.883313733,-0.0013462229999999797,0.451490636,33,6.334804369,f3f8cf3a38684c96,replay,2.905419605,0.003803202,2.71774599,5,greedy,2.905421135,2.905721502,2.721549192,30.0,7094953b638284e1,p-854b38cc01719109,0.003803202,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-2500mbps-30s,small,4096,6.516103047,0.038141323000000005,0.480125919,33,6.996228966,f3f8cf3a38684c96,replay,2.934429634,0.004758463,2.738785468,6,greedy,2.934430374,2.934533083,2.743543931,30.0,7094953b638284e1,p-854b38cc01719109,0.004758463,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-2500mbps-30s,small,4096,7.174206994,-0.010516499999999984,0.391523356,33,7.56573035,f3f8cf3a38684c96,replay,2.881269228,0.005366947,2.69376215,7,greedy,2.881270218,2.881361517,2.699129097,30.0,7094953b638284e1,p-854b38cc01719109,0.005366947,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,2.242554804,-0.008616510999999993,0.369036648,3,2.611591452,169f67a23adfbb24,replay,1.882579813,0.000560574,1.696846672,0,queue_haul,1.882582233,1.882768321,1.697407246,30.0,e1563386afed6f49,p-73cbaa83018152c0,0.000560574,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,2.793000508,0.03680706,0.460134377,3,3.253134885,169f67a23adfbb24,replay,2.241819822,0.000881811,2.059893721,1,queue_haul,2.241821452,2.24197438,2.060775532,30.0,e1563386afed6f49,p-73cbaa83018152c0,0.000881811,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,3.433906248,-0.00722027599999997,0.42007818,3,3.853984428,169f67a23adfbb24,replay,1.92546712,0.001464175,1.764065337,2,queue_haul,1.92546855,1.925640998,1.765529512,30.0,e1563386afed6f49,p-73cbaa83018152c0,0.001464175,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,3.990785375,-0.005739300000000003,0.419112001,3,4.409897376,169f67a23adfbb24,replay,1.94866326,0.001860461,1.787088479,3,queue_haul,1.94866572,1.948845808,1.78894894,30.0,e1563386afed6f49,p-73cbaa83018152c0,0.001860461,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,4.545551694,-0.013448200999999993,0.39308551,3,4.938637204,169f67a23adfbb24,replay,2.017472189,0.002823931,1.807946074,4,queue_haul,2.017472849,2.017533829,1.810770005,30.0,e1563386afed6f49,p-73cbaa83018152c0,0.002823931,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,5.119268568,-0.009392593000000005,0.3688162,3,5.488084768,169f67a23adfbb24,replay,2.017004584,0.003437545,1.807162181,5,queue_haul,2.017005224,2.017159603,1.810599726,30.0,e1563386afed6f49,p-73cbaa83018152c0,0.003437545,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,5.66888583,0.03964311099999995,0.461179576,3,6.130065406,169f67a23adfbb24,replay,2.038949098,0.003598413,1.830203154,6,queue_haul,2.038950418,2.039028587,1.833801567,30.0,e1563386afed6f49,p-73cbaa83018152c0,0.003598413,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,tiny-fixed-1000mbps-30s,tiny,2048,6.309480403,0.04594501499999998,0.418289509,3,6.727769912,169f67a23adfbb24,replay,1.971553414,0.003944879,1.806953494,7,queue_haul,1.971555334,1.971705972,1.810898373,30.0,e1563386afed6f49,p-73cbaa83018152c0,0.003944879,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
