commit_100_s,commit_50_s,commit_90_s,completed_migrations,condition,context_profile,deadline_s,episode,match_id,matched_control_complete,planned_migrations,policy,readiness_100_s,readiness_50_s,readiness_90_s,required_deadline_s,sample_id,scenario_id,status,token_distribution
1.835040511,1.682430942,1.835040511,8,tiny-fixed-10000mbps-30s,tiny,180.0,23,633544b820e6f28e,True,8,greedy,1.702843694,1.503201623,1.702843694,30.0,bdd7bd934af6b024,p-37a5248a02256e3c,complete,fixed
2.122352315,1.254380515,2.122352315,8,tiny-fixed-10000mbps-30s,tiny,180.0,23,633544b820e6f28e,True,8,kv_only,1.937724505,1.069517717,1.937724505,30.0,bdd7bd934af6b024,p-6b3f04bd0b5427f2,complete,fixed
3.308083785,3.171994104,3.308083785,8,small-fixed-2500mbps-30s,small,180.0,33,f3f8cf3a38684c96,True,8,replay_only,3.071238266,3.003279185,3.071238266,30.0,7094953b638284e1,p-fdb118891aabe23e,complete,fixed
5.960879414,3.652047948,5.960879414,8,small-fixed-2500mbps-30s,small,180.0,33,f3f8cf3a38684c96,True,8,kv_only,5.812058388,3.50146486,5.812058388,30.0,7094953b638284e1,p-a6eaa10fa8761e7b,complete,fixed
2.991092724,2.921035598,2.991092724,8,small-fixed-2500mbps-30s,small,180.0,33,f3f8cf3a38684c96,True,8,queue_haul,2.800921214,2.731082065,2.800921214,30.0,7094953b638284e1,p-cd35f685110fdd56,complete,fixed
2.934533083,2.834813334,2.934533083,8,small-fixed-2500mbps-30s,small,180.0,33,f3f8cf3a38684c96,True,8,greedy,2.743543931,2.698934559,2.743543931,30.0,7094953b638284e1,p-854b38cc01719109,complete,fixed
2.24197438,1.971705972,2.24197438,8,tiny-fixed-1000mbps-30s,tiny,180.0,3,169f67a23adfbb24,True,8,queue_haul,2.060775532,1.810599726,2.060775532,30.0,e1563386afed6f49,p-73cbaa83018152c0,complete,fixed
1.775686,1.706609897,1.775686,8,tiny-fixed-1000mbps-30s,tiny,180.0,3,169f67a23adfbb24,True,8,greedy,1.589185,1.567301844,1.589185,30.0,e1563386afed6f49,p-3495158d7298792c,complete,fixed
1.636403569,1.613146437,1.636403569,8,tiny-fixed-1000mbps-30s,tiny,180.0,3,169f67a23adfbb24,True,8,replay_only,1.473198291,1.450227046,1.473198291,30.0,e1563386afed6f49,p-e907b08bb5e815c7,complete,fixed
7.365033885,4.191465949,7.365033885,8,tiny-fixed-1000mbps-30s,tiny,180.0,3,169f67a23adfbb24,True,8,kv_only,7.169736645,3.994860403,7.169736645,30.0,e1563386afed6f49,p-44562e133f090644,complete,fixed
6.445033099,6.233470659,6.445033099,8,medium-fixed-5000mbps-19s,medium,180.0,60,be8ab85b533f031b,True,8,replay_only,6.302112956,6.068608607,6.302112956,19.0,51fde7b51569b7ba,p-77ce85f571ad2afa,complete,fixed
6.151338531,5.968611459,6.151338531,8,medium-fixed-5000mbps-19s,medium,180.0,60,be8ab85b533f031b,True,8,queue_haul,5.966327342,5.803729963,5.966327342,19.0,51fde7b51569b7ba,p-8d4e408b41fe2064,complete,fixed
6.005083744,5.756760962,6.005083744,8,medium-fixed-5000mbps-19s,medium,180.0,60,be8ab85b533f031b,True,8,greedy,5.823386926,5.640249563,5.823386926,19.0,51fde7b51569b7ba,p-f8760d7d050102fe,complete,fixed
6.764141789,4.336273481,6.764141789,8,medium-fixed-5000mbps-19s,medium,180.0,60,be8ab85b533f031b,True,8,kv_only,6.608285329,4.13815198,6.608285329,19.0,51fde7b51569b7ba,p-b6d3c0ecddaaeff2,complete,fixed
9.259212084,5.406277031,9.259212084,8,large-fixed-5000mbps-19s,large,180.0,110,78c13e8571c566d1,True,8,queue_haul,9.081740125,5.192466861,9.081740125,19.0,c44d256c433cbdd6,p-25d567a1dc9770db,complete,fixed
13.343970299,13.112853965,13.343970299,8,large-fixed-5000mbps-19s,large,180.0,110,78c13e8571c566d1,True,8,replay_only,13.157815488,12.974546048,13.157815488,19.0,c44d256c433cbdd6,p-bc1b15dedf365010,complete,fixed
11.892527291,6.950726385,11.892527291,8,large-fixed-5000mbps-19s,large,180.0,110,78c13e8571c566d1,True,8,kv_only,11.654079106,6.704405369,11.654079106,19.0,c44d256c433cbdd6,p-4260dad8acec9885,complete,fixed
10.18363509,9.867852019,10.18363509,8,large-fixed-5000mbps-19s,large,180.0,110,78c13e8571c566d1,True,8,greedy,9.888862879,9.671852517,9.888862879,19.0,c44d256c433cbdd6,p-34b22e24869b3da8,complete,fixed
4.952226343,2.872986332,4.952226343,8,medium-fixed-10000mbps-30s,medium,180.0,71,e6b2d94a531664e7,True,8,kv_only,4.944619598,2.680166952,4.944619598,30.0,f7e97c59b5dc6a00,p-163a2679a36c67fe,complete,fixed
3.846517058,2.866578002,3.846517058,8,medium-fixed-10000mbps-30s,medium,180.0,71,e6b2d94a531664e7,True,8,queue_haul,3.652543895,2.704777415,3.652543895,30.0,f7e97c59b5dc6a00,p-084aeaa57efd9f86,complete,fixed
6.05775904,5.855206261,6.05775904,8,medium-fixed-10000mbps-30s,medium,180.0,71,e6b2d94a531664e7,True,8,replay_only,5.923061067,5.695196406,5.923061067,30.0,f7e97c59b5dc6a00,p-a786f0a14d4cb7b1,complete,fixed
6.136994217,5.846957533,6.136994217,8,medium-fixed-10000mbps-30s,medium,180.0,71,e6b2d94a531664e7,True,8,greedy,5.957848996,5.664726034,5.957848996,30.0,f7e97c59b5dc6a00,p-7cf6428c0e2c909f,complete,fixed
3.856549723,2.674948197,3.856549723,8,small-fixed-5000mbps-19s,small,180.0,36,43c773ce3a5aa47a,True,8,kv_only,3.715945471,2.486260043,3.715945471,19.0,7094953b638284e1,p-e4cb326a462ac4ef,complete,fixed
2.969005929,2.901577864,2.969005929,8,small-fixed-5000mbps-19s,small,180.0,36,43c773ce3a5aa47a,True,8,greedy,2.790923528,2.72483319,2.790923528,19.0,7094953b638284e1,p-67b9257f5f066198,complete,fixed
2.744871846,2.679336741,2.744871846,8,small-fixed-5000mbps-19s,small,180.0,36,43c773ce3a5aa47a,True,8,queue_haul,2.567894724,2.495223632,2.567894724,19.0,7094953b638284e1,p-5a3dabb416bb6708,complete,fixed
2.93190575,2.887767099,2.93190575,8,small-fixed-5000mbps-19s,small,180.0,36,43c773ce3a5aa47a,True,8,replay_only,2.751531818,2.706859404,2.751531818,19.0,7094953b638284e1,p-b74f5375c174f185,complete,fixed
6.092760605,5.865432107,6.092760605,8,medium-fixed-5000mbps-30s,medium,180.0,64,a696acbf1079c2b4,True,8,queue_haul,5.908490099,5.728819087,5.908490099,30.0,b6455b687844b7e4,p-2940b0bf3ca9c3ef,complete,fixed
6.811464104,4.261545427,6.811464104,8,medium-fixed-5000mbps-30s,medium,180.0,64,a696acbf1079c2b4,True,8,kv_only,6.586928834,4.057977564,6.586928834,30.0,b6455b687844b7e4,p-58a11c3098117db4,complete,fixed
6.114921276,5.924733977,6.114921276,8,medium-fixed-5000mbps-30s,medium,180.0,64,a696acbf1079c2b4,True,8,replay_only,6.021264777,5.77185012,6.021264777,30.0,b6455b687844b7e4,p-1e013d980ebbee4b,complete,fixed
6.094420222,5.830099349,6.094420222,8,medium-fixed-5000mbps-30s,medium,180.0,64,a696acbf1079c2b4,True,8,greedy,5.91764543,5.736825396,5.91764543,30.0,b6455b687844b7e4,p-70c255d088c56da3,complete,fixed
8.221309614,5.5676759,8.221309614,8,large-fixed-10000mbps-19s,large,180.0,116,c766c8b3e6b695e4,True,8,greedy,8.026108108,5.32147782,8.026108108,19.0,c44d256c433cbdd6,p-84892b48b057fabd,complete,fixed
13.515148066,13.334423808,13.515148066,8,large-fixed-10000mbps-19s,large,180.0,116,c766c8b3e6b695e4,True,8,replay_only,13.332649466,13.151011237,13.332649466,19.0,c44d256c433cbdd6,p-0a631bb9ea5868c3,complete,fixed
6.822929126,4.272113084,6.822929126,8,large-fixed-10000mbps-19s,large,180.0,116,c766c8b3e6b695e4,True,8,kv_only,6.610672643,4.057855695,6.610672643,19.0,c44d256c433cbdd6,p-e76a293c16060c7a,complete,fixed
7.471454452,4.900707284,7.471454452,8,large-fixed-10000mbps-19s,large,180.0,116,c766c8b3e6b695e4,True,8,queue_haul,7.243163755,4.666926222,7.243163755,19.0,c44d256c433cbdd6,p-9c40d929a7f1b57f,complete,fixed
1.901182059,1.853978138,1.901182059,8,tiny-fixed-2500mbps-19s,tiny,180.0,7,68dd795651c95331,True,8,greedy,1.729655062,1.640595443,1.729655062,19.0,4f9ad0a7bb0fab99,p-33540c15e0d82c6d,complete,fixed
1.686313427,1.63976174,1.686313427,8,tiny-fixed-2500mbps-19s,tiny,180.0,7,68dd795651c95331,True,8,replay_only,1.492820215,1.442470432,1.492820215,19.0,4f9ad0a7bb0fab99,p-62cd1549c5e792b8,complete,fixed
1.650191928,1.582269831,1.650191928,8,tiny-fixed-2500mbps-19s,tiny,180.0,7,68dd795651c95331,True,8,queue_haul,1.466838306,1.397975718,1.466838306,19.0,4f9ad0a7bb0fab99,p-43e6e60189d7c3c0,complete,fixed
3.486743,2.07122907,3.486743,8,tiny-fixed-2500mbps-19s,tiny,180.0,7,68dd795651c95331,True,8,kv_only,3.300893033,1.867081702,3.300893033,19.0,4f9ad0a7bb0fab99,p-412f99fe596143e3,complete,fixed
3.022736171,2.975739816,3.022736171,8,small-fixed-1000mbps-19s,small,180.0,26,2b44a4b4aaf8491e,True,8,replay_only,2.812204494,2.774485827,2.812204494,19.0,e59269064ede73aa,p-0eba63c1bb7e9e18,complete,fixed
2.977796306,2.928658562,2.977796306,8,small-fixed-1000mbps-19s,small,180.0,26,2b44a4b4aaf8491e,True,8,greedy,2.810139854,2.763926761,2.810139854,19.0,e59269064ede73aa,p-c9b25a303e43bab8,complete,fixed
3.013465446,2.944931295,3.013465446,8,small-fixed-1000mbps-19s,small,180.0,26,2b44a4b4aaf8491e,True,8,queue_haul,2.830615757,2.762209855,2.830615757,19.0,e59269064ede73aa,p-6813febbc9cc350f,complete,fixed
13.854483781,8.475277052,13.854483781,8,small-fixed-1000mbps-19s,small,180.0,26,2b44a4b4aaf8491e,True,8,kv_only,13.656955735,8.272418119,13.656955735,19.0,e59269064ede73aa,p-ea4754e69286b2a6,complete,fixed
17.3559264,16.945976085,17.3559264,8,large-fixed-1000mbps-19s,large,180.0,97,f82f45c5060d37d9,True,8,queue_haul,17.174364692,16.812800812,17.174364692,19.0,3a515af4dffc7733,p-0661adc425f9e6b6,complete,fixed
53.745395146,29.02096723,53.745395146,8,large-fixed-1000mbps-19s,large,180.0,97,f82f45c5060d37d9,True,8,kv_only,53.52331795,28.797632366,53.52331795,19.0,3a515af4dffc7733,p-8a1a794e92137d9f,complete,fixed
17.212352475,16.842223743,17.212352475,8,large-fixed-1000mbps-19s,large,180.0,97,f82f45c5060d37d9,True,8,greedy,17.030021361,16.701222079,17.030021361,19.0,3a515af4dffc7733,p-b70fd1695591aa80,complete,fixed
13.472380298,13.334472779,13.472380298,8,large-fixed-1000mbps-19s,large,180.0,97,f82f45c5060d37d9,True,8,replay_only,13.285203835,13.147455485,13.285203835,19.0,3a515af4dffc7733,p-b6ffa7c1ef8970b7,complete,fixed
8.838955778,5.885123958,8.838955778,8,large-fixed-10000mbps-30s,large,180.0,119,c96e3587d5357859,True,8,greedy,8.639047764,5.696773693,8.639047764,30.0,c44d256c433cbdd6,p-0356c2ca4204950a,complete,fixed
8.097836293,5.391633403,8.097836293,8,large-fixed-10000mbps-30s,large,180.0,119,c96e3587d5357859,True,8,queue_haul,7.882180255,5.170046622,7.882180255,30.0,c44d256c433cbdd6,p-41c37fab40719065,complete,fixed
8.472419919,5.634903747,8.472419919,8,large-fixed-10000mbps-30s,large,180.0,119,c96e3587d5357859,True,8,kv_only,8.25598802,5.416956263,8.25598802,30.0,c44d256c433cbdd6,p-a437f938c4d5a77d,complete,fixed
13.368102752,13.186845763,13.368102752,8,large-fixed-10000mbps-30s,large,180.0,119,c96e3587d5357859,True,8,replay_only,13.185704314,13.012724902,13.185704314,30.0,c44d256c433cbdd6,p-50c630560951698e,complete,fixed
13.901403094,13.498219354,13.901403094,8,large-fixed-2500mbps-30s,large,180.0,105,8154417fb6387f2a,True,8,greedy,13.72189177,13.361376626,13.72189177,30.0,e33c7532b46acaed,p-75fbf9763e6e696a,complete,fixed
13.5312391,13.216853744,13.5312391,8,large-fixed-2500mbps-30s,large,180.0,105,8154417fb6387f2a,True,8,queue_haul,13.35236667,13.078991737,13.35236667,30.0,e33c7532b46acaed,p-6126f0b5b182709c,complete,fixed
22.239727925,12.310549188,22.239727925,8,large-fixed-2500mbps-30s,large,180.0,105,8154417fb6387f2a,True,8,kv_only,22.015429844,12.089657525,22.015429844,30.0,e33c7532b46acaed,p-266ce16f4f822a01,complete,fixed
13.450427468,13.26632005,13.450427468,8,large-fixed-2500mbps-30s,large,180.0,105,8154417fb6387f2a,True,8,replay_only,13.264502655,13.083758929,13.264502655,30.0,e33c7532b46acaed,p-0fe39e4e9e5870dd,complete,fixed
6.006648977,2.799385976,6.006648977,8,mixed-fixed-5000mbps-19s,mixed,180.0,86,a9d5d704602fadb1,True,8,kv_only,5.810863428,2.64747939,5.810863428,19.0,7d1b0ab854d9df69,p-42d0f22331207de5,complete,fixed
6.040597798,5.773533025,6.040597798,8,mixed-fixed-5000mbps-19s,mixed,180.0,86,a9d5d704602fadb1,True,8,replay_only,5.861148262,5.635523338,5.861148262,19.0,7d1b0ab854d9df69,p-f84cc0ebadad48db,complete,fixed
6.084855301,5.907372097,6.084855301,8,mixed-fixed-5000mbps-19s,mixed,180.0,86,a9d5d704602fadb1,True,8,queue_haul,5.906286637,5.725957708,5.906286637,19.0,7d1b0ab854d9df69,p-9c419d5f8bc4582a,complete,fixed
6.249587871,5.95957712,6.249587871,8,mixed-fixed-5000mbps-19s,mixed,180.0,86,a9d5d704602fadb1,True,8,greedy,6.070456851,5.828261948,6.070456851,19.0,7d1b0ab854d9df69,p-a6b91cb9f36ef7dc,complete,fixed
3.163779454,3.043588601,3.163779454,8,small-fixed-1000mbps-30s,small,180.0,28,fbceee51243796be,True,8,replay_only,2.950005897,2.878117677,2.950005897,30.0,837f3ff09bbaac24,p-3b2ea765a3e27998,complete,fixed
2.82476909,2.75505954,2.82476909,8,small-fixed-1000mbps-30s,small,180.0,28,fbceee51243796be,True,8,queue_haul,2.641906134,2.569805136,2.641906134,30.0,837f3ff09bbaac24,p-fba959b3a3a929af,complete,fixed
2.923514957,2.855604881,2.923514957,8,small-fixed-1000mbps-30s,small,180.0,28,fbceee51243796be,True,8,greedy,2.741753111,2.696777687,2.741753111,30.0,837f3ff09bbaac24,p-5199c351fc043d2d,complete,fixed
14.372319332,8.668678895,14.372319332,8,small-fixed-1000mbps-30s,small,180.0,28,fbceee51243796be,True,8,kv_only,14.180258765,8.460915719,14.180258765,30.0,837f3ff09bbaac24,p-4afde55dfe7211c0,complete,fixed
3.234045501,3.162193969,3.234045501,8,small-fixed-10000mbps-19s,small,180.0,43,e21eb011860e7196,True,8,replay_only,3.045536699,2.998212823,3.045536699,19.0,837f3ff09bbaac24,p-8dbf4a7a55dcd1cd,complete,fixed
2.461637522,1.742673924,2.461637522,8,small-fixed-10000mbps-19s,small,180.0,43,e21eb011860e7196,True,8,kv_only,2.258051879,1.557852868,2.258051879,19.0,837f3ff09bbaac24,p-551194ef08cae447,complete,fixed
3.03552347,2.968797272,3.03552347,8,small-fixed-10000mbps-19s,small,180.0,43,e21eb011860e7196,True,8,greedy,2.849406527,2.781171022,2.849406527,19.0,837f3ff09bbaac24,p-28a96b81b2570e59,complete,fixed
2.953878455,2.883648734,2.953878455,8,small-fixed-10000mbps-19s,small,180.0,43,e21eb011860e7196,True,8,queue_haul,2.764839488,2.719144347,2.764839488,19.0,837f3ff09bbaac24,p-949264030da94339,complete,fixed
6.438442046,6.096857461,6.438442046,8,mixed-fixed-1000mbps-19s,mixed,180.0,73,efb429fa8c5d474e,True,8,queue_haul,6.196860954,5.902341703,6.196860954,19.0,a9500bdb35e133a1,p-d346bb23f202a6f1,complete,fixed
27.113532513,8.373382814,27.113532513,8,mixed-fixed-1000mbps-19s,mixed,180.0,73,efb429fa8c5d474e,True,8,kv_only,26.906318733,8.171824512,26.906318733,19.0,a9500bdb35e133a1,p-6ee49a10cc1d32ed,complete,fixed
6.256520335,5.979644705,6.256520335,8,mixed-fixed-1000mbps-19s,mixed,180.0,73,efb429fa8c5d474e,True,8,replay_only,6.06963218,5.83526528,6.06963218,19.0,a9500bdb35e133a1,p-78e70d9a598ef506,complete,fixed
6.160177739,5.837039923,6.160177739,8,mixed-fixed-1000mbps-19s,mixed,180.0,73,efb429fa8c5d474e,True,8,greedy,5.97795405,5.674751637,5.97795405,19.0,a9500bdb35e133a1,p-791a6fcdd877d119,complete,fixed
6.080482653,5.827362972,6.080482653,8,mixed-fixed-1000mbps-30s,mixed,180.0,76,74d2486c1782458d,True,8,greedy,5.895115746,5.686645962,5.895115746,30.0,a9500bdb35e133a1,p-fd642addfb7b80e3,complete,fixed
26.610805899,9.246733521,26.610805899,8,mixed-fixed-1000mbps-30s,mixed,180.0,76,74d2486c1782458d,True,8,kv_only,26.442237112,9.03252429,26.442237112,30.0,a9500bdb35e133a1,p-8cd496dfc5f5e649,complete,fixed
6.151215674,5.88282636,6.151215674,8,mixed-fixed-1000mbps-30s,mixed,180.0,76,74d2486c1782458d,True,8,replay_only,5.971832002,5.722965376,5.971832002,30.0,a9500bdb35e133a1,p-f4a3f95112471176,complete,fixed
6.031411782,5.783180421,6.031411782,8,mixed-fixed-1000mbps-30s,mixed,180.0,76,74d2486c1782458d,True,8,queue_haul,5.849891163,5.645719274,5.849891163,30.0,a9500bdb35e133a1,p-c35717aa7012dceb,complete,fixed
9.90656936,6.570968324,9.90656936,8,large-fixed-10000mbps-30s,large,180.0,118,526f3d0d460ce0ae,True,8,kv_only,9.708237075,6.379173521,9.708237075,30.0,3a515af4dffc7733,p-621e67e845d90dc7,complete,fixed
7.327177676,4.553517372,7.327177676,8,large-fixed-10000mbps-30s,large,180.0,118,526f3d0d460ce0ae,True,8,queue_haul,7.146501172,4.350574199,7.146501172,30.0,3a515af4dffc7733,p-f89c98c06738602b,complete,fixed
13.487048025,13.304935398,13.487048025,8,large-fixed-10000mbps-30s,large,180.0,118,526f3d0d460ce0ae,True,8,replay_only,13.303168644,13.12296842,13.303168644,30.0,3a515af4dffc7733,p-96165e9674ed7b2f,complete,fixed
7.967577538,4.958441323,7.967577538,8,large-fixed-10000mbps-30s,large,180.0,118,526f3d0d460ce0ae,True,8,greedy,7.770119726,4.731627205,7.770119726,30.0,3a515af4dffc7733,p-377979ca525a0943,complete,fixed
6.044254626,5.861132227,6.044254626,8,mixed-fixed-10000mbps-19s,mixed,180.0,90,741dfe5efd904f00,True,8,replay_only,5.859905368,5.679388385,5.859905368,19.0,3c2f94941cabfb0f,p-5f1edb48a4777a7f,complete,fixed
3.933051496,2.228195759,3.933051496,8,mixed-fixed-10000mbps-19s,mixed,180.0,90,741dfe5efd904f00,True,8,kv_only,3.743347043,1.996572857,3.743347043,19.0,3c2f94941cabfb0f,p-9ec0f7638c0e88b4,complete,fixed
4.957510499,1.408564236,4.957510499,8,mixed-fixed-10000mbps-19s,mixed,180.0,90,741dfe5efd904f00,True,8,queue_haul,4.767898315,1.147677343,4.767898315,19.0,3c2f94941cabfb0f,p-74c9837bc40a9a1e,complete,fixed
6.03846824,5.840409386,6.03846824,8,mixed-fixed-10000mbps-19s,mixed,180.0,90,741dfe5efd904f00,True,8,greedy,5.860122705,5.657395632,5.860122705,19.0,3c2f94941cabfb0f,p-948807ef88bfd528,complete,fixed
53.325308286,28.676873014,53.325308286,8,large-fixed-1000mbps-30s,large,180.0,99,3d71ecf12851970f,True,8,kv_only,53.119014443,28.48366352,53.119014443,30.0,e33c7532b46acaed,p-835314ce13245354,complete,fixed
13.634616981,13.412573339,13.634616981,8,large-fixed-1000mbps-30s,large,180.0,99,3d71ecf12851970f,True,8,queue_haul,13.455268767,13.291467323,13.455268767,30.0,e33c7532b46acaed,p-0c726ba4cbab700b,complete,fixed
13.440918757,13.309210443,13.440918757,8,large-fixed-1000mbps-30s,large,180.0,99,3d71ecf12851970f,True,8,replay_only,13.260218971,13.132665669,13.260218971,30.0,e33c7532b46acaed,p-07b835131216672c,complete,fixed
13.471415961,13.160912861,13.471415961,8,large-fixed-1000mbps-30s,large,180.0,99,3d71ecf12851970f,True,8,greedy,13.294378904,13.023248296,13.294378904,30.0,e33c7532b46acaed,p-5de300b03ac237e1,complete,fixed
11.963217037,6.967600615,11.963217037,8,large-fixed-5000mbps-30s,large,180.0,113,e5e8fde9548b44fd,True,8,queue_haul,11.761301721,6.779204337,11.761301721,30.0,c44d256c433cbdd6,p-de3718830c3be626,complete,fixed
13.605385522,13.401037282,13.605385522,8,large-fixed-5000mbps-30s,large,180.0,113,e5e8fde9548b44fd,True,8,greedy,13.421256071,13.263867411,13.421256071,30.0,c44d256c433cbdd6,p-e7b1fc243b807f09,complete,fixed
11.800445975,6.859769217,11.800445975,8,large-fixed-5000mbps-30s,large,180.0,113,e5e8fde9548b44fd,True,8,kv_only,11.631502073,6.643920491,11.631502073,30.0,c44d256c433cbdd6,p-f88e989b005e0f17,complete,fixed
13.434736183,13.298512443,13.434736183,8,large-fixed-5000mbps-30s,large,180.0,113,e5e8fde9548b44fd,True,8,replay_only,13.251295279,13.114463265,13.251295279,30.0,c44d256c433cbdd6,p-dfe1ae53f953dee1,complete,fixed
1.976662218,1.932066218,1.976662218,8,tiny-fixed-2500mbps-30s,tiny,180.0,9,5060c0c15e9b3fc0,True,8,greedy,1.790371978,1.72309132,1.790371978,30.0,e1563386afed6f49,p-0f950e739709b176,complete,fixed
3.552889304,2.143072574,3.552889304,8,tiny-fixed-2500mbps-30s,tiny,180.0,9,5060c0c15e9b3fc0,True,8,kv_only,3.369026908,1.958807992,3.369026908,30.0,e1563386afed6f49,p-cb1c7cd097cdeda3,complete,fixed
1.683371999,1.573299654,1.683371999,8,tiny-fixed-2500mbps-30s,tiny,180.0,9,5060c0c15e9b3fc0,True,8,queue_haul,1.504668816,1.410153247,1.504668816,30.0,e1563386afed6f49,p-e0bacbfe04564829,complete,fixed
1.609088544,1.584123844,1.609088544,8,tiny-fixed-2500mbps-30s,tiny,180.0,9,5060c0c15e9b3fc0,True,8,replay_only,1.41965151,1.397356065,1.41965151,30.0,e1563386afed6f49,p-9c3496c84c728746,complete,fixed
2.243591173,2.060215871,2.243591173,8,tiny-fixed-10000mbps-19s,tiny,180.0,18,246d5eb08368ec5f,True,8,greedy,1.914747459,1.848029883,1.914747459,19.0,e1563386afed6f49,p-a8549bc9396ae2ff,complete,fixed
1.77879533,1.666106198,1.77879533,8,tiny-fixed-10000mbps-19s,tiny,180.0,18,246d5eb08368ec5f,True,8,queue_haul,1.592306077,1.523334101,1.592306077,19.0,e1563386afed6f49,p-b051b6cf9562490f,complete,fixed
1.587161387,1.298801295,1.587161387,8,tiny-fixed-10000mbps-19s,tiny,180.0,18,246d5eb08368ec5f,True,8,kv_only,1.447071511,1.122872272,1.447071511,19.0,e1563386afed6f49,p-5d13ac4f9d728a83,complete,fixed
1.623042874,1.601570936,1.623042874,8,tiny-fixed-10000mbps-19s,tiny,180.0,18,246d5eb08368ec5f,True,8,replay_only,1.462544463,1.439750257,1.462544463,19.0,e1563386afed6f49,p-26e458f9a03d2315,complete,fixed
13.66458055,13.480987515,13.66458055,8,large-fixed-5000mbps-30s,large,180.0,112,864da6d482754848,True,8,replay_only,13.480029424,13.297368681,13.480029424,30.0,3a515af4dffc7733,p-d6c4df9b3b567261,complete,fixed
11.896978663,6.930939781,11.896978663,8,large-fixed-5000mbps-30s,large,180.0,112,864da6d482754848,True,8,kv_only,11.696844713,6.728411982,11.696844713,30.0,3a515af4dffc7733,p-8624f4d26029441a,complete,fixed
13.600265507,13.284482419,13.600265507,8,large-fixed-5000mbps-30s,large,180.0,112,864da6d482754848,True,8,greedy,13.419081528,13.103126592,13.419081528,30.0,3a515af4dffc7733,p-9ae5dff60afbbdc3,complete,fixed
11.919120005,6.883791259,11.919120005,8,large-fixed-5000mbps-30s,large,180.0,112,864da6d482754848,True,8,queue_haul,11.692463667,6.663701791,11.692463667,30.0,3a515af4dffc7733,p-0c0f467b931b36e2,complete,fixed
1.67337705,1.603604219,1.67337705,8,tiny-fixed-5000mbps-19s,tiny,180.0,13,b1428242cd718e22,True,8,greedy,1.487351574,1.442193847,1.487351574,19.0,4f9ad0a7bb0fab99,p-2590967db705874f,complete,fixed
2.090585481,1.614741177,2.090585481,8,tiny-fixed-5000mbps-19s,tiny,180.0,13,b1428242cd718e22,True,8,kv_only,1.906472736,1.381251295,1.906472736,19.0,4f9ad0a7bb0fab99,p-0191fa6b11c4fa60,complete,fixed
1.860373999,1.571769561,1.860373999,8,tiny-fixed-5000mbps-19s,tiny,180.0,13,b1428242cd718e22,True,8,queue_haul,1.681676285,1.420906632,1.681676285,19.0,4f9ad0a7bb0fab99,p-aa7051b3ca444249,complete,fixed
1.932078657,1.687741207,1.932078657,8,tiny-fixed-5000mbps-19s,tiny,180.0,13,b1428242cd718e22,True,8,replay_only,1.753547797,1.509222447,1.753547797,19.0,4f9ad0a7bb0fab99,p-5d241580e9e07e14,complete,fixed
26.69441829,9.312703755,26.69441829,8,mixed-fixed-1000mbps-30s,mixed,180.0,77,6aeddc6086c24722,True,8,kv_only,26.500271748,9.170533554,26.500271748,30.0,7d1b0ab854d9df69,p-dcd07ba969ae0c56,complete,fixed
6.137631568,5.87091706,6.137631568,8,mixed-fixed-1000mbps-30s,mixed,180.0,77,6aeddc6086c24722,True,8,greedy,5.957484039,5.728638395,5.957484039,30.0,7d1b0ab854d9df69,p-470dc13242d18d27,complete,fixed
6.076305111,5.938543681,6.076305111,8,mixed-fixed-1000mbps-30s,mixed,180.0,77,6aeddc6086c24722,True,8,replay_only,5.937380162,5.773631124,5.937380162,30.0,7d1b0ab854d9df69,p-b3d89e85caac5b45,complete,fixed
6.239684171,6.059282102,6.239684171,8,mixed-fixed-1000mbps-30s,mixed,180.0,77,6aeddc6086c24722,True,8,queue_haul,6.058532468,5.872373031,6.058532468,30.0,7d1b0ab854d9df69,p-4d883170d4c59c79,complete,fixed
6.120506709,5.829506465,6.120506709,8,medium-fixed-1000mbps-30s,medium,180.0,53,25f82591ad4f598c,True,8,greedy,5.940057717,5.643545663,5.940057717,30.0,f7e97c59b5dc6a00,p-ec747ef20d265847,complete,fixed
6.032804585,5.80058946,6.032804585,8,medium-fixed-1000mbps-30s,medium,180.0,53,25f82591ad4f598c,True,8,replay_only,5.892507744,5.609548491,5.892507744,30.0,f7e97c59b5dc6a00,p-76d78a168884fe57,complete,fixed
6.145440714,5.804404002,6.145440714,8,medium-fixed-1000mbps-30s,medium,180.0,53,25f82591ad4f598c,True,8,queue_haul,5.962121493,5.6368169,5.962121493,30.0,f7e97c59b5dc6a00,p-cf6184f62cc69fa5,complete,fixed
26.915974259,14.953626915,26.915974259,8,medium-fixed-1000mbps-30s,medium,180.0,53,25f82591ad4f598c,True,8,kv_only,26.732474208,14.712070575,26.732474208,30.0,f7e97c59b5dc6a00,p-f590470e7eee9d5a,complete,fixed
4.748036872,3.873984392,4.748036872,8,medium-fixed-10000mbps-30s,medium,180.0,70,797eb44a130a94e1,True,8,kv_only,4.602108985,3.671209428,4.602108985,30.0,b6455b687844b7e4,p-b3fb1f51227b619d,complete,fixed
6.06669139,5.865795249,6.06669139,8,medium-fixed-10000mbps-30s,medium,180.0,70,797eb44a130a94e1,True,8,replay_only,5.886317167,5.706684918,5.886317167,30.0,b6455b687844b7e4,p-91244d1505b1d78f,complete,fixed
