bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,267.549,20
0,0.0,5.0,1,sink,0,86.327,20
1,5.0,10.0,0,source,5.65625323043163,286.3775,20
1,5.0,10.0,1,sink,0,86.2705,20
2,10.0,15.0,0,source,5.65625323043163,295.32800000000003,20
2,10.0,15.0,1,sink,0,86.22999999999999,20
3,15.0,20.0,0,source,5.65625323043163,246.548,20
3,15.0,20.0,1,sink,0,86.18549999999999,20
4,20.0,25.0,0,source,5.65625323043163,301.93,20
4,20.0,25.0,1,sink,0,86.097,20
5,25.0,30.0,0,source,5.65625323043163,255.05249999999995,20
5,25.0,30.0,1,sink,0,86.2005,20
6,30.0,35.0,0,source,5.65625323043163,289.5245,20
6,30.0,35.0,1,sink,0,85.61550000000001,20
7,35.0,40.0,0,source,5.65625323043163,275.528,20
7,35.0,40.0,1,sink,0,85.61999999999998,20
8,40.0,45.0,0,source,5.65625323043163,273.8135,20
8,40.0,45.0,1,sink,0,85.6125,20
9,45.0,50.0,0,source,5.65625323043163,301.03749999999997,20
9,45.0,50.0,1,sink,0,85.597,20
10,50.0,55.0,0,source,5.65625323043163,307.13250000000005,20
10,50.0,55.0,1,sink,0,85.57000000000001,20
11,55.0,60.0,0,source,5.65625323043163,313.97578947368424,19
11,55.0,60.0,1,sink,0,85.74263157894737,19
12,60.0,65.0,0,source,5.601463356408066,257.714,20
12,60.0,65.0,1,sink,0.054789874023564486,102.59550000000002,20
13,65.0,70.0,0,source,5.601463356408066,300.397,20
13,65.0,70.0,1,sink,0.054789874023564486,87.8485,20
14,70.0,75.0,0,source,5.601463356408066,251.15849999999995,20
14,70.0,75.0,1,sink,0.054789874023564486,275.302,20
15,75.0,80.0,0,source,4.6639240530202315,291.26300000000003,20
15,75.0,80.0,1,sink,0.9923291774113979,255.94549999999995,20
16,80.0,85.0,0,source,3.895962066722556,268.55899999999997,20
16,80.0,85.0,1,sink,1.760291163709074,231.80349999999993,20
17,85.0,90.0,0,source,3.239235945099349,244.652,20
17,85.0,90.0,1,sink,2.417017285332281,286.30000000000007,20
18,90.0,95.0,0,source,1.9408804549354794,158.408,20
18,90.0,95.0,1,sink,3.7153727754961503,290.06399999999996,20
19,95.0,100.0,0,source,1.2529684198989228,142.21849999999998,20
19,95.0,100.0,1,sink,4.403284810532707,318.4645,20
20,100.0,105.0,0,source,0.602208021845974,111.25800000000001,20
20,100.0,105.0,1,sink,5.054045208585656,283.69749999999993,20
21,105.0,110.0,0,source,0.602208021845974,176.14950000000002,20
21,105.0,110.0,1,sink,5.054045208585656,277.5835,20
22,110.0,115.0,0,source,0.602208021845974,119.572,20
22,110.0,115.0,1,sink,5.054045208585656,253.7765,20
23,115.0,120.0,0,source,0.602208021845974,151.55349999999999,20
23,115.0,120.0,1,sink,5.054045208585656,281.562,20
24,120.0,125.0,0,source,0.602208021845974,142.3165,20
24,120.0,125.0,1,sink,5.054045208585656,251.18500000000003,20
25,125.0,130.0,0,source,0.602208021845974,192.2705,20
25,125.0,130.0,1,sink,5.054045208585656,284.1725,20
26,130.0,135.0,0,source,0.602208021845974,160.51000000000002,20
26,130.0,135.0,1,sink,5.054045208585656,259.0535,20
27,135.0,140.0,0,source,0.602208021845974,120.70100000000002,20
27,135.0,140.0,1,sink,5.054045208585656,326.46349999999995,20
28,140.0,145.0,0,source,0.602208021845974,163.36200000000002,20
28,140.0,145.0,1,sink,5.054045208585656,296.797,20
29,145.0,150.0,0,source,0.602208021845974,154.3605,20
29,145.0,150.0,1,sink,5.054045208585656,337.7205,20
30,150.0,155.0,0,source,0.602208021845974,144.00100000000003,20
30,150.0,155.0,1,sink,5.054045208585656,331.2085,20
31,155.0,159.86763715744019,0,source,0.602208021845974,149.73368421052632,19
31,155.0,159.86763715744019,1,sink,5.054045208585656,296.538947368421,19
