ts,route,direction,bytes,billed
1783964651.426107,api,client_to_target,142,1
1783964651.427270,api,client_to_target,6624,1
1783964651.427515,api,client_to_target,143,1
1783964651.428857,api,client_to_target,11832,1
1783964651.442024,api,target_to_client,149,0
1783964651.442475,api,target_to_client,149,0
1783964651.446348,kv,client_to_target,186,0
1783964651.446463,kv,target_to_client,36,1
1783964651.670240,kv,client_to_target,186,0
1783964651.670451,kv,target_to_client,36,1
1783964651.670805,kv,client_to_target,186,0
1783964651.670975,kv,target_to_client,36,1
1783964651.671117,api,target_to_client,539,0
1783964651.671241,kv,client_to_target,186,0
1783964651.671395,kv,target_to_client,36,1
1783964651.671611,kv,client_to_target,186,0
1783964651.671781,kv,target_to_client,36,1
1783964651.672020,kv,client_to_target,186,0
1783964651.672189,kv,target_to_client,36,1
1783964651.672395,kv,client_to_target,186,0
1783964651.672552,kv,target_to_client,36,1
1783964651.672755,kv,client_to_target,186,0
1783964651.672904,kv,target_to_client,36,1
1783964651.673127,kv,client_to_target,186,0
1783964651.673218,kv,target_to_client,36,1
1783964651.673422,kv,client_to_target,186,0
1783964651.673498,kv,target_to_client,36,1
1783964651.673699,kv,client_to_target,186,0
1783964651.673819,kv,target_to_client,36,1
1783964651.674096,kv,client_to_target,186,0
1783964651.674176,kv,target_to_client,36,1
1783964651.674388,kv,client_to_target,186,0
1783964651.674461,kv,target_to_client,36,1
1783964651.674803,kv,client_to_target,186,0
1783964651.675009,kv,target_to_client,36,1
1783964651.675285,kv,client_to_target,186,0
1783964651.675390,kv,target_to_client,36,1
1783964651.675604,kv,client_to_target,186,0
1783964651.675689,kv,target_to_client,36,1
1783964651.675890,kv,client_to_target,186,0
1783964651.675974,kv,target_to_client,36,1
1783964651.676198,kv,client_to_target,186,0
1783964651.676294,kv,target_to_client,36,1
1783964651.676484,kv,client_to_target,186,0
1783964651.676566,kv,target_to_client,36,1
1783964651.676753,kv,client_to_target,186,0
1783964651.676836,kv,target_to_client,36,1
1783964651.677034,kv,client_to_target,186,0
1783964651.677126,kv,target_to_client,36,1
1783964651.677329,kv,client_to_target,186,0
1783964651.677411,kv,target_to_client,36,1
1783964651.677586,kv,client_to_target,186,0
