connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_first_byte_ns,client_last_byte_ns,target_first_byte_ns,target_last_byte_ns,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
f18d1f0ec2b4151d,api,,11079886239190,11081279126379,16712,46998,11080516736122,11080516736122,11080553217205,11081278423539,,,,,,,,
5c670abe704899b7,api,,11083081278009,11084397669862,16724,46786,11083636983750,11083636983750,11083674373790,11084395719711,,,,,,,,
067107afd38eb23f,api,,11086220064520,11087584647897,16736,46598,11086858550088,11086858550088,11086902488319,11087584080512,,,,,,,,
892f3387329c37ce,api,,11089489507612,11091068459399,16724,48551,11090080098226,11090080098226,11090128765475,11091067586540,,,,,,,,
fbdfab66771bb34f,api,,11092691185459,11094041733436,16730,46818,11093301743526,11093301743526,11093335334483,11094041216546,,,,,,,,
cf1879fb7255fb59,api,,11096030886864,11097326250259,16730,46567,11096623240629,11096623240629,11096668419089,11097325605158,,,,,,,,
26eabd9c62f939ed,api,,11099131125598,11100470823689,16718,46784,11099744454563,11099744454563,11099792101492,11100470108105,,,,,,,,
7a028f5637e4484e,api,,11101850360558,11102599716466,16730,46344,11101855632905,11101855632905,11101940157445,11102592666392,,,,,,,,
7765bf1d1968e3ad,api,,11108375493633,11109278922813,16926,46670,11108547057818,11108547057818,11108610022752,11109278143680,,,,,,,,
8f27096c4988413f,api,,11108240718854,11109333992639,16914,47106,11108546983218,11108546983218,11108610203191,11109333305399,,,,,,,,
2f1c42222f38d35d,api,,11108106257783,11109384501359,16902,47323,11108546661334,11108546661334,11108610247033,11109383832764,,,,,,,,
9f28efec4ae9727e,api,,11108531828044,11109469111409,16920,46898,11108647991872,11108647991872,11108697338005,11109468499480,,,,,,,,
993d9a25477814f4,api,,11108541486991,11109469389831,16914,46877,11108648053879,11108648053879,11108697840108,11109468544454,,,,,,,,
c4ad51b74f1febf8,api,,11108711499955,11109540116429,16920,46882,11108711942265,11108711942265,11108788272663,11109523065351,,,,,,,,
28b0745005945d53,api,,11108834056228,11109614237518,16920,46663,11108834502676,11108834502676,11108912189710,11109613614749,,,,,,,,
0ffe270832feccc7,api,,11108902415382,11109713468705,16908,47109,11108902799282,11108902799282,11108985284203,11109712867586,,,,,,,,
33e561e4239103af,api,,11109769927279,11110538343775,16933,47121,11109770538296,11109770538296,11109838093259,11110536884916,,,,,,,,
fb0f0b648aa78c3d,api,,11109770097068,11110539041374,16933,46892,11109770587528,11109770587528,11109838134597,11110536925312,,,,,,,,
1aabcc404ad20630,api,,11109796343627,11110559937100,16945,46446,11109796658549,11109796658549,11109908490909,11110559198884,,,,,,,,
e2c4a7bb1868ec16,api,,11109800825060,11110565072750,16939,46678,11109801247072,11109801247072,11109908560209,11110564396681,,,,,,,,
9d3d5ace6b85c3db,api,,11109795360271,11110594707199,16939,46897,11109796103597,11109796103597,11109908389358,11110594092095,,,,,,,,
d454369e47806b4f,api,,11109809263230,11110617096208,16939,46913,11109809621943,11109809621943,11109908600996,11110616393860,,,,,,,,
40f8aaf8ab69619d,api,,11109817568771,11110640958011,16927,47124,11109817916063,11109817916063,11109909184481,11110639570356,,,,,,,,
a8aade5eb0dc9ae2,api,,11109795533546,11110662523724,16921,47338,11109796159882,11109796159882,11109908452357,11110661915603,,,,,,,,
