connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
c5ed421a0337f851,kv,5552122013459220,5552122014734387,0,0
2fcee6ef67968c84,api,5552122013797357,5552122014796077,0,0
7a3f9f1571374cc7,api,5552135264771655,5552147325117798,31691,9092
67092a6f7405e572,api,5552135264536018,5552147582502461,25868,12077
4dc079a2fe7cbf12,api,5552148093956761,5552158553291102,27569,8389
b13b699daf055ff7,api,5552148420511332,5552159853967247,22344,24990
3477036c0c88cc43,api,5552160412849963,5552161381434154,31710,12531
30fddadd5dd6f474,api,5552161382440635,5552162280714419,25887,11828
97c9d483a38cecd3,api,5552162281581831,5552164192590875,27588,25035
8272bf5e4c757de4,api,5552164193754283,5552165165652673,22363,12772
