bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,246.666,20
0,0.0,5.0,1,sink,0,82.43249999999999,20
1,5.0,10.0,0,source,5.65625323043163,229.01500000000004,20
1,5.0,10.0,1,sink,0,82.462,20
2,10.0,15.0,0,source,5.65625323043163,216.925,20
2,10.0,15.0,1,sink,0,82.434,20
3,15.0,20.0,0,source,5.65625323043163,201.26,20
3,15.0,20.0,1,sink,0,82.495,20
4,20.0,25.0,0,source,5.65625323043163,194.409,20
4,20.0,25.0,1,sink,0,82.731,20
5,25.0,30.0,0,source,5.65625323043163,172.8505,20
5,25.0,30.0,1,sink,0,82.58099999999999,20
6,30.0,35.0,0,source,5.65625323043163,167.878,20
6,30.0,35.0,1,sink,0,82.3895,20
7,35.0,40.0,0,source,5.65625323043163,168.72099999999998,20
7,35.0,40.0,1,sink,0,82.15,20
8,40.0,45.0,0,source,5.65625323043163,172.82599999999996,20
8,40.0,45.0,1,sink,0,82.16900000000001,20
9,45.0,50.0,0,source,5.65625323043163,168.314,20
9,45.0,50.0,1,sink,0,82.215,20
10,50.0,55.0,0,source,5.65625323043163,168.65315789473684,19
10,50.0,55.0,1,sink,0,82.36631578947369,19
11,55.0,60.0,0,source,5.65625323043163,168.3855,20
11,55.0,60.0,1,sink,0,82.1875,20
12,60.0,65.0,0,source,5.65625323043163,152.369,20
12,60.0,65.0,1,sink,0,92.1665,20
13,65.0,70.0,0,source,5.65625323043163,169.96599999999998,20
13,65.0,70.0,1,sink,0,105.2225,20
14,70.0,75.0,0,source,5.152449948774164,147.4355,20
14,70.0,75.0,1,sink,0.5038032816574656,107.00399999999999,20
15,75.0,80.0,0,source,4.820979907552816,148.7625,20
15,75.0,80.0,1,sink,0.8352733228788132,110.269,20
16,80.0,85.0,0,source,4.671424053020232,153.60650000000004,20
16,80.0,85.0,1,sink,0.984829177411398,124.22950000000003,20
17,85.0,90.0,0,source,4.671424053020232,144.1445,20
17,85.0,90.0,1,sink,0.984829177411398,106.84200000000001,20
18,90.0,95.0,0,source,4.6639240530202315,168.68550000000002,20
18,90.0,95.0,1,sink,0.9923291774113979,137.541,20
19,95.0,100.0,0,source,4.6639240530202315,145.5455,20
19,95.0,100.0,1,sink,0.9923291774113979,116.55350000000001,20
20,100.0,105.0,0,source,3.913924053020232,142.0595,20
20,100.0,105.0,1,sink,1.7423291774113978,126.30349999999999,20
21,105.0,110.0,0,source,3.906424053020232,141.778,20
21,105.0,110.0,1,sink,1.7498291774113979,137.097,20
22,110.0,115.0,0,source,3.895962066722556,141.70749999999998,20
22,110.0,115.0,1,sink,1.760291163709074,151.54149999999998,20
23,115.0,120.0,0,source,3.239235945099349,141.5185,20
23,115.0,120.0,1,sink,2.417017285332281,121.5335,20
24,120.0,125.0,0,source,2.6908804549354794,139.4965,20
24,120.0,125.0,1,sink,2.9653727754961503,120.08099999999999,20
25,125.0,130.0,0,source,1.9408804549354794,118.32949999999998,20
25,125.0,130.0,1,sink,3.7153727754961503,155.2765,20
26,130.0,135.0,0,source,1.9408804549354794,116.36749999999999,20
26,130.0,135.0,1,sink,3.7153727754961503,109.9055,20
27,135.0,140.0,0,source,1.9408804549354794,135.838,20
27,135.0,140.0,1,sink,3.7153727754961503,144.1595,20
28,140.0,145.0,0,source,1.9408804549354794,134.2095,20
28,140.0,145.0,1,sink,3.7153727754961503,165.0405,20
29,145.0,150.0,0,source,1.9408804549354794,138.3735,20
29,145.0,150.0,1,sink,3.7153727754961503,133.734,20
30,150.0,155.0,0,source,1.9408804549354794,137.773,20
30,150.0,155.0,1,sink,3.7153727754961503,139.3775,20
31,155.0,160.0,0,source,1.9408804549354794,127.03950000000002,20
31,155.0,160.0,1,sink,3.7153727754961503,154.6965,20
32,160.0,165.0,0,source,1.9408804549354794,137.06050000000002,20
32,160.0,165.0,1,sink,3.7153727754961503,158.39900000000003,20
33,165.0,170.0,0,source,1.9408804549354794,112.21200000000002,20
33,165.0,170.0,1,sink,3.7153727754961503,119.82000000000001,20
34,170.0,175.0,0,source,1.9408804549354794,117.20100000000002,20
34,170.0,175.0,1,sink,3.7153727754961503,138.8705,20
35,175.0,180.0,0,source,1.9408804549354794,133.884,20
35,175.0,180.0,1,sink,3.7153727754961503,138.98200000000003,20
36,180.0,185.0,0,source,1.9408804549354794,114.78150000000001,20
36,180.0,185.0,1,sink,3.7153727754961503,145.526,20
37,185.0,189.38552021980286,0,source,1.9408804549354794,95.87,17
37,185.0,189.38552021980286,1,sink,3.7153727754961503,144.99411764705883,17
