phase,gpu,samples,power_mean_w
baseline,0,239,189.74648535564856
baseline,1,239,82.38447698744767
drain,0,278,147.28158273381297
drain,1,278,122.34028776978417
post,0,239,125.0560669456067
post,1,239,140.8273640167364
