phase,gpu,samples,power_mean_w
baseline,0,479,352.04020876826723
baseline,1,479,81.46626304801671
drain,0,418,272.6665311004785
drain,1,418,218.98055023923445
post,0,479,143.706388308977
post,1,479,218.46133611691025
