timestamp,query.start,query.end,index,uuid,power.draw [W],clocks.sm [MHz],clocks.mem [MHz],utilization.gpu [%],utilization.memory [%],memory.used [MiB],temperature.gpu,pstate,power.limit [W],clocks_event_reasons.sw_power_cap,clocks_event_reasons.hw_slowdown,clocks_event_reasons.hw_thermal_slowdown,clocks_event_reasons.sw_thermal_slowdown
2026/08/03 11:44:38.289,2026/08/03 11:44:38.275,2026/08/03 11:44:38.304,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.88,1410,1593,0,0,61341,37,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.389,2026/08/03 11:44:38.375,2026/08/03 11:44:38.403,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.389,2026/08/03 11:44:38.375,2026/08/03 11:44:38.403,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,84.56,1410,1593,0,0,61341,37,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.490,2026/08/03 11:44:38.475,2026/08/03 11:44:38.506,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.490,2026/08/03 11:44:38.475,2026/08/03 11:44:38.506,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,84.29,1410,1593,0,0,61341,37,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.589,2026/08/03 11:44:38.575,2026/08/03 11:44:38.603,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.589,2026/08/03 11:44:38.575,2026/08/03 11:44:38.603,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,37,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.688,2026/08/03 11:44:38.675,2026/08/03 11:44:38.702,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.688,2026/08/03 11:44:38.675,2026/08/03 11:44:38.702,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,37,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.789,2026/08/03 11:44:38.775,2026/08/03 11:44:38.802,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.789,2026/08/03 11:44:38.775,2026/08/03 11:44:38.802,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,37,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.890,2026/08/03 11:44:38.875,2026/08/03 11:44:38.905,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.890,2026/08/03 11:44:38.875,2026/08/03 11:44:38.905,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.991,2026/08/03 11:44:38.975,2026/08/03 11:44:39.006,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:38.991,2026/08/03 11:44:38.975,2026/08/03 11:44:39.006,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.090,2026/08/03 11:44:39.075,2026/08/03 11:44:39.105,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.090,2026/08/03 11:44:39.075,2026/08/03 11:44:39.105,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.188,2026/08/03 11:44:39.175,2026/08/03 11:44:39.200,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.188,2026/08/03 11:44:39.175,2026/08/03 11:44:39.200,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.288,2026/08/03 11:44:39.275,2026/08/03 11:44:39.300,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.288,2026/08/03 11:44:39.275,2026/08/03 11:44:39.300,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.388,2026/08/03 11:44:39.375,2026/08/03 11:44:39.400,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.388,2026/08/03 11:44:39.375,2026/08/03 11:44:39.400,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,84.29,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.489,2026/08/03 11:44:39.475,2026/08/03 11:44:39.503,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.489,2026/08/03 11:44:39.475,2026/08/03 11:44:39.503,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.88,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.589,2026/08/03 11:44:39.575,2026/08/03 11:44:39.603,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.589,2026/08/03 11:44:39.575,2026/08/03 11:44:39.603,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.88,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.689,2026/08/03 11:44:39.675,2026/08/03 11:44:39.704,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.689,2026/08/03 11:44:39.675,2026/08/03 11:44:39.704,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,84.29,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.788,2026/08/03 11:44:39.775,2026/08/03 11:44:39.800,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.788,2026/08/03 11:44:39.775,2026/08/03 11:44:39.800,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.96,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.888,2026/08/03 11:44:39.875,2026/08/03 11:44:39.901,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.888,2026/08/03 11:44:39.875,2026/08/03 11:44:39.901,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,84.20,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.989,2026/08/03 11:44:39.975,2026/08/03 11:44:40.003,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:39.989,2026/08/03 11:44:39.975,2026/08/03 11:44:40.003,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,84.29,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.086,2026/08/03 11:44:40.075,2026/08/03 11:44:40.098,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.086,2026/08/03 11:44:40.075,2026/08/03 11:44:40.098,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,84.29,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.192,2026/08/03 11:44:40.175,2026/08/03 11:44:40.209,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.192,2026/08/03 11:44:40.175,2026/08/03 11:44:40.209,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.290,2026/08/03 11:44:40.275,2026/08/03 11:44:40.304,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.290,2026/08/03 11:44:40.275,2026/08/03 11:44:40.304,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.37,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.389,2026/08/03 11:44:40.375,2026/08/03 11:44:40.403,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.389,2026/08/03 11:44:40.375,2026/08/03 11:44:40.403,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.489,2026/08/03 11:44:40.475,2026/08/03 11:44:40.503,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.489,2026/08/03 11:44:40.475,2026/08/03 11:44:40.503,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.589,2026/08/03 11:44:40.575,2026/08/03 11:44:40.603,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.11,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.589,2026/08/03 11:44:40.575,2026/08/03 11:44:40.603,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.88,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.689,2026/08/03 11:44:40.675,2026/08/03 11:44:40.703,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.689,2026/08/03 11:44:40.675,2026/08/03 11:44:40.703,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.88,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.788,2026/08/03 11:44:40.775,2026/08/03 11:44:40.802,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.788,2026/08/03 11:44:40.775,2026/08/03 11:44:40.802,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.889,2026/08/03 11:44:40.875,2026/08/03 11:44:40.903,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.889,2026/08/03 11:44:40.875,2026/08/03 11:44:40.903,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.989,2026/08/03 11:44:40.975,2026/08/03 11:44:41.004,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:40.989,2026/08/03 11:44:40.975,2026/08/03 11:44:41.004,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.089,2026/08/03 11:44:41.075,2026/08/03 11:44:41.102,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.089,2026/08/03 11:44:41.075,2026/08/03 11:44:41.102,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.189,2026/08/03 11:44:41.175,2026/08/03 11:44:41.202,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.189,2026/08/03 11:44:41.175,2026/08/03 11:44:41.202,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.29,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.288,2026/08/03 11:44:41.275,2026/08/03 11:44:41.301,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.288,2026/08/03 11:44:41.275,2026/08/03 11:44:41.301,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.388,2026/08/03 11:44:41.375,2026/08/03 11:44:41.402,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.388,2026/08/03 11:44:41.375,2026/08/03 11:44:41.402,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.490,2026/08/03 11:44:41.475,2026/08/03 11:44:41.504,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.490,2026/08/03 11:44:41.475,2026/08/03 11:44:41.504,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.587,2026/08/03 11:44:41.575,2026/08/03 11:44:41.600,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.587,2026/08/03 11:44:41.575,2026/08/03 11:44:41.600,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.687,2026/08/03 11:44:41.675,2026/08/03 11:44:41.700,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.687,2026/08/03 11:44:41.675,2026/08/03 11:44:41.700,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.37,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.789,2026/08/03 11:44:41.775,2026/08/03 11:44:41.803,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.789,2026/08/03 11:44:41.775,2026/08/03 11:44:41.803,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.889,2026/08/03 11:44:41.875,2026/08/03 11:44:41.904,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.889,2026/08/03 11:44:41.875,2026/08/03 11:44:41.904,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.991,2026/08/03 11:44:41.975,2026/08/03 11:44:42.006,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:41.991,2026/08/03 11:44:41.975,2026/08/03 11:44:42.006,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.64,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.090,2026/08/03 11:44:42.075,2026/08/03 11:44:42.106,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.090,2026/08/03 11:44:42.075,2026/08/03 11:44:42.106,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.56,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.191,2026/08/03 11:44:42.175,2026/08/03 11:44:42.206,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.02,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.191,2026/08/03 11:44:42.175,2026/08/03 11:44:42.206,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.37,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.288,2026/08/03 11:44:42.275,2026/08/03 11:44:42.301,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.288,2026/08/03 11:44:42.275,2026/08/03 11:44:42.301,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.37,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.390,2026/08/03 11:44:42.375,2026/08/03 11:44:42.404,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.390,2026/08/03 11:44:42.375,2026/08/03 11:44:42.404,1,GPU-03a84180-d660-dbdc-17f4-0e0655717066,83.29,1410,1593,0,0,61341,36,P0,500.00,Not Active,Not Active,Not Active,Not Active
2026/08/03 11:44:42.488,2026/08/03 11:44:42.475,2026/08/03 11:44:42.501,0,GPU-e2681f6e-8d94-2d66-484f-43ea602335f9,86.35,1410,1593,0,0,61341,38,P0,500.00,Not Active,Not Active,Not Active,Not Active
