phase,gpu,samples,power_mean_w
baseline,0,240,285.90166666666664
baseline,1,240,84.30362500000001
drain,0,76,290.6290789473684
drain,1,76,178.12355263157895
post,0,239,211.6421338912134
post,1,239,236.2381589958159
