phase,gpu,samples,total_samples,coverage,power_mean_w
baseline,0,240,240,1.0,296.9132916666667
baseline,1,240,240,1.0,83.20787500000002
drain,0,339,339,1.0,106.30457227138645
drain,1,339,339,1.0,347.2153097345133
post,0,240,240,1.0,88.60716666666667
post,1,240,240,1.0,320.06875
