connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
c414c7b2d0ef8c65,kv,5572414641286818,5572414642451825,0,0
9ee55ca048c8de4b,api,5572414641572415,5572414642518504,0,0
9d1dc6e298a2bc13,api,5572433630781491,5572440638415984,32007,9333
36a04dec990a27fc,api,5572444047922179,5572445211618032,32155,13507
6d161cec2b761e5f,api,5572448279174878,5572455201228214,31691,9092
e180155a885a078b,api,5572458290472401,5572458871460162,31839,7396
2ed07d4dcdf55a10,api,5572461646747279,5572469029376300,29397,21065
065eb9c0a5f5424e,api,5572471606092639,5572472679417550,29545,13753
55c1039b83dc8a19,api,5572475174167422,5572481387566614,22344,23762
e46fe4c41e6ac54e,api,5572484457599022,5572485762512931,22492,16676
f3d7fb0d92c83073,api,5572489315721795,5572490272220239,32174,12038
c255e90987ad753f,api,5572490273378986,5572490891600009,31858,7642
177c330035308342,api,5572490892443129,5572491496665563,29564,7642
a0f1a2a3fe249cab,api,5572491497496674,5572492854582793,22511,17426
