phase,gpu,samples,power_mean_w
baseline,0,120,225.68125
baseline,1,120,83.15733333333333
drain,0,229,147.851615720524
drain,1,229,256.48755458515285
post,0,119,92.29941176470591
post,1,119,305.03747899159663
