phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,273551,46.53608202934265,5878.25592682075,125000000.0,4.7026047414566e-05,1
drain,kv,target_to_client,2158787124,47.21540880203247,45722089.01232835,125000000.0,0.3657767120986268,1
post,api,client_to_target,533153,28.50791311264038,18701.930158598683,125000000.0,0.00014961544126878946,1
post,kv,target_to_client,327100176,29.381229162216187,11132964.322018422,125000000.0,0.08906371457614738,1
