phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,393633,32.12350511550903,12253.737522869395,125000000.0,9.802990018295516e-05,1
drain,kv,target_to_client,396,32.123377084732056,12.327471017616487,125000000.0,9.86197681409319e-08,1
post,api,client_to_target,322661,48.70732402801514,6624.486284945856,125000000.0,5.299589027956685e-05,1
post,kv,target_to_client,288,48.70953106880188,5.912600546147774,125000000.0,4.7300804369182194e-08,1
