bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.08148429714693857,155.0145,20
0,0.0,5.0,1,sink,0,83.13050000000001,20
1,5.0,10.0,0,source,0.08148429714693857,304.95199999999994,20
1,5.0,10.0,1,sink,0,83.12650000000001,20
2,10.0,15.0,0,source,0.08148429714693857,107.2335,20
2,10.0,15.0,1,sink,0,83.28600000000002,20
3,15.0,20.0,0,source,0.08148429714693857,113.179,20
3,15.0,20.0,1,sink,0,83.11849999999997,20
4,20.0,25.0,0,source,0.08148429714693857,87.71950000000001,20
4,20.0,25.0,1,sink,0,83.20250000000001,20
5,25.0,30.0,0,source,0.08148429714693857,87.30749999999998,20
5,25.0,30.0,1,sink,0,83.18900000000001,20
6,30.0,35.0,0,source,0.08148429714693857,111.2245,20
6,30.0,35.0,1,sink,0,83.2855,20
7,35.0,40.0,0,source,0.08148429714693857,98.27250000000001,20
7,35.0,40.0,1,sink,0,83.307,20
8,40.0,45.0,0,source,0.08148429714693857,108.925,20
8,40.0,45.0,1,sink,0,83.34450000000001,20
9,45.0,50.0,0,source,0.08148429714693857,95.482,20
9,45.0,50.0,1,sink,0,82.93400000000001,20
10,50.0,55.0,0,source,0.08148429714693857,106.5755,20
10,50.0,55.0,1,sink,0,82.94950000000001,20
11,55.0,60.0,0,source,0.08148429714693857,121.81599999999999,20
11,55.0,60.0,1,sink,0,82.95899999999999,20
12,60.0,65.0,0,source,0.08148429714693857,86.90100000000001,20
12,60.0,65.0,1,sink,0,168.0345,20
13,65.0,70.0,0,source,0.06141369145881078,111.72999999999999,20
13,65.0,70.0,1,sink,0.02007060568812779,295.591,20
14,70.0,75.0,0,source,0.048374347766851386,93.42315789473685,19
14,70.0,75.0,1,sink,0.033109949380087184,252.91473684210527,19
15,75.0,80.0,0,source,0.04480583871014588,102.187,20
15,75.0,80.0,1,sink,0.03667845843679269,288.7905,20
16,80.0,85.0,0,source,0.031914160591337934,86.807,20
16,80.0,85.0,1,sink,0.049570136555600636,293.8465,20
17,85.0,90.0,0,source,0.02682769429266761,86.82300000000001,20
17,85.0,90.0,1,sink,0.05465660285427096,353.90350000000007,20
18,90.0,95.0,0,source,0.02682769429266761,86.84100000000001,20
18,90.0,95.0,1,sink,0.05465660285427096,243.52250000000004,20
19,95.0,100.0,0,source,0.0006007386576318968,86.9605,20
19,95.0,100.0,1,sink,0.08088355848930667,229.61550000000003,20
20,100.0,105.0,0,source,0.0,87.2245,20
20,100.0,105.0,1,sink,0.08148429714693858,104.256,20
21,105.0,110.0,0,source,0.0,87.201,20
21,105.0,110.0,1,sink,0.08148429714693858,142.42649999999998,20
22,110.0,115.0,0,source,0.0,87.08400000000002,20
22,110.0,115.0,1,sink,0.08148429714693858,96.4405,20
23,115.0,120.0,0,source,0.0,87.05600000000001,20
23,115.0,120.0,1,sink,0.08148429714693858,115.9155,20
24,120.0,125.0,0,source,0.0,86.974,20
24,120.0,125.0,1,sink,0.08148429714693858,175.4445,20
25,125.0,130.0,0,source,0.0,86.95149999999998,20
25,125.0,130.0,1,sink,0.08148429714693858,255.209,20
26,130.0,135.0,0,source,0.0,87.1645,20
26,130.0,135.0,1,sink,0.08148429714693858,122.17250000000001,20
27,135.0,140.0,0,source,0.0,87.15149999999998,20
27,135.0,140.0,1,sink,0.08148429714693858,84.773,20
28,140.0,145.0,0,source,0.0,86.941,20
28,140.0,145.0,1,sink,0.08148429714693858,116.487,20
29,145.0,150.0,0,source,0.0,86.511,20
29,145.0,150.0,1,sink,0.08148429714693858,84.32849999999999,20
30,150.0,155.0,0,source,0.0,86.555,20
30,150.0,155.0,1,sink,0.08148429714693858,108.46149999999997,20
31,155.0,158.21534705162048,0,source,0.0,86.49846153846154,13
31,155.0,158.21534705162048,1,sink,0.08148429714693858,112.07307692307693,13
