connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
25b87ae1591635a3,kv/east,,1390726936423,1390727960547,0,0,19,9,10,0,21,12,10,0
bd730b24ef44a2a3,kv/germany,,1390727322364,1390728156453,0,0,14,7,10,0,16,9,10,0
a095f52d149e253e,api/germany,,1543188108317,1543296073768,125,53047,,,,,,,,
d656f6f679e75a95,api/germany,,1543397101018,1543497147742,125,53118,,,,,,,,
98946e62524a8db9,api/east,,1543188369775,1543595099305,125,53045,,,,,,,,
a3a5dca3103a421d,api/germany,,1543598073437,1543701503421,125,53114,,,,,,,,
5628521d2f856344,api/germany,,1543802477411,1543908873346,125,53140,,,,,,,,
dd92b76caeb6401b,api/east,,1543696115924,1544111007113,125,53102,,,,,,,,
44adc68278eb9979,api/germany,,1544009773247,1544116889123,125,53139,,,,,,,,
8e9f534e10d7faf7,api/germany,,1544217653942,1544323089821,125,53139,,,,,,,,
c476809de45881f9,api/germany,,1544423915144,1544521454372,125,53140,,,,,,,,
18963e90c3616cd6,api/east,,1544211840580,1544638907224,125,53140,,,,,,,,
a6ec4e54d6f162ab,api/germany,,1544622404407,1544722121935,125,53140,,,,,,,,
33af134fadb031c1,api/germany,,1544822994539,1544927663390,125,53142,,,,,,,,
fa982a27ce9ed25f,api/germany,,1545028638344,1545134778663,125,53142,,,,,,,,
aa1adbba07e90e27,api/east,,1544739870703,1545138403430,125,53140,,,,,,,,
89e11895309c2bc4,api/germany,,1545235764999,1545333557233,125,53142,,,,,,,,
aa4c299589527c0c,api/germany,,1545434391183,1545540452454,125,53141,,,,,,,,
fd1d527bafbb5cde,api/east,,1543155074307,1545593873654,1541,15261,,,,,,,,
79786e5b071a2390,api/east,,1545239211353,1545636798076,125,53158,,,,,,,,
9b3fe9df5763d509,api/germany,,1545641310060,1545745841835,125,53141,,,,,,,,
cf087c196963043c,api/germany,,1545846738914,1545951640059,125,53141,,,,,,,,
6119c98614cff5df,api/east,,1543862011384,1546061401603,1541,15280,,,,,,,,
10f96743c80963e5,api/east,,1545737641775,1546143318466,125,54559,,,,,,,,
e3b26e539accf79c,api/germany,,1546053814999,1546160205654,125,53152,,,,,,,,
706259e9c95ffab9,api/germany,,1546261084650,1546366630845,125,53140,,,,,,,,
f441cbd12ff066af,api/germany,,1546467567637,1546573338711,125,53141,,,,,,,,
b30e747cc62d1a6d,api/east,,1546244192011,1546641908634,125,54566,,,,,,,,
c09c685cedcb17dc,api/east,,1544572697495,1546648793258,1541,15282,,,,,,,,
97c67efb127ed386,api/germany,,1546674252572,1546777981543,125,53157,,,,,,,,
1b5bc56c05cd88b2,api/germany,,1546878834239,1546983000031,125,53173,,,,,,,,
cd95ec947b88db8d,api/east,,1546743192961,1547157473991,125,54576,,,,,,,,
67dbba65f83072a3,api/germany,,1547084867031,1547188882222,125,53161,,,,,,,,
57321e1af6f5f093,api/germany,,1543173023843,1547230744090,1541,15265,,,,,,,,
c28d2e63330be76e,api/east,,1545276034976,1547349019124,1541,15282,,,,,,,,
9983371e40be0fd2,api/germany,,1547289739517,1547394070858,125,54577,,,,,,,,
a4e3cb09c707e5de,api/germany,,1547495143725,1547594795329,125,54563,,,,,,,,
36af0d40680acf9b,api/east,,1547258364468,1547655840052,125,54576,,,,,,,,
332002dfdf847821,api/germany,,1547695669014,1547800661019,125,54562,,,,,,,,
edbd8566defdd543,api/germany,,1543862576128,1547878917296,1541,14070,,,,,,,,
9b905728107f326a,api/germany,,1544573091932,1547909367799,1541,15282,,,,,,,,
50908d6a529302aa,api/germany,,1545276877815,1547966922035,1541,14051,,,,,,,,
bbf9260226d93212,api/germany,,1545983699701,1547997004561,1541,14034,,,,,,,,
362d22e509d3daef,api/germany,,1547901673663,1548006203746,125,54564,,,,,,,,
d67fe6d6e4bc1b03,api/east,,1545982841894,1548024340378,1541,15282,,,,,,,,
27f4527e2ab4d3f3,api/east,,1547756876511,1548171664708,125,54577,,,,,,,,
8395d2a1e6f2ff45,api/germany,,1548107213245,1548214124542,125,54581,,,,,,,,
011e6a6db31471e4,api/germany,,1548314907589,1548421742554,125,54574,,,,,,,,
038af81a06efe654,api/germany,,1548522518677,1548627760178,125,54594,,,,,,,,
0bac640fcf440635,api/germany,,1546690546929,1548668323712,1541,14043,,,,,,,,
0ebaa7c22bbf11fd,api/east,,1548272464556,1548670518690,125,54575,,,,,,,,
e577deb494ba535e,api/east,,1546690055652,1548726675396,1541,15276,,,,,,,,
6fc100dfa319e5a4,api/germany,,1548728541520,1548833702240,125,54580,,,,,,,,
ea9403912dd0a868,api/germany,,1548934586195,1549039041677,125,54581,,,,,,,,
d6a098ba524dc0bf,api/east,,1548771371276,1549168986605,125,54578,,,,,,,,
60a4d1498cb071f1,api/germany,,1549140141064,1549243982981,125,54581,,,,,,,,
fee3df3f47d103b6,api/germany,,1547397376439,1549367313865,1541,15251,,,,,,,,
237b8460ca7fc55f,api/germany,,1549344905458,1549449166638,125,54570,,,,,,,,
72049904161619c6,api/east,,1547397023370,1549465708392,1541,15257,,,,,,,,
00e362c217435707,api/germany,,1549550092190,1549649576551,125,54584,,,,,,,,
9eca2d1267309a6a,api/east,,1549269959736,1549667634937,125,54580,,,,,,,,
08990e4252ad3e08,api/germany,,1549750349349,1549854513738,125,54582,,,,,,,,
cf5fc336c16e130b,api/germany,,1549955532835,1550062317716,125,54583,,,,,,,,
b7ef7229e3afa207,api/germany,,1548104529975,1550068762740,1541,15275,,,,,,,,
9b497be3b30d4503,api/east,,1548103966292,1550124338026,1541,13525,,,,,,,,
214c63a434dd2a35,api/east,,1549768549890,1550166357623,125,54595,,,,,,,,
69ba0eb25c7305f2,api/germany,,1550163380264,1550269417751,125,54589,,,,,,,,
485708e5e7f50a60,api/germany,,1550370240331,1550469102451,125,54589,,,,,,,,
4c71523e02abb300,api/east,,1550267442964,1550664210345,125,54598,,,,,,,,
181080608cc7eb33,api/germany,,1550570103003,1550674567412,125,54603,,,,,,,,
06e242dd4feefa3b,api/germany,,1548811400682,1550772094138,1541,14032,,,,,,,,
351ffcde4570bcce,api/east,,1548811024690,1550863878694,1541,14032,,,,,,,,
25e2883740670631,api/germany,,1550776325249,1550881853344,125,54597,,,,,,,,
82e0838096babcdf,api/germany,,1550983018183,1551088646716,125,54598,,,,,,,,
544f01f13011485f,api/east,,1550767792728,1551182905391,125,54606,,,,,,,,
1dda288450bc5d02,api/germany,,1551189604118,1551294446302,125,54610,,,,,,,,
5ec9c57c9d51cdae,api/germany,,1549518686419,1551476994147,1541,15275,,,,,,,,
f06620752cb35878,api/germany,,1551395466752,1551495635561,125,54598,,,,,,,,
064341d713ba86bc,api/east,,1549518032343,1551596332997,1541,15282,,,,,,,,
f516a0fa61336045,api/east,,1551283895514,1551681033406,125,54606,,,,,,,,
7a50347780cdc17d,api/germany,,1551596728456,1551701414379,125,54768,,,,,,,,
9e83bbb080e9ac5c,api/germany,,1551802571644,1551902413798,125,54770,,,,,,,,
eed50f141f565e22,api/germany,,1552004237292,1552108647911,125,54770,,,,,,,,
f4819ad7d211906a,api/east,,1551782136500,1552179163326,125,54786,,,,,,,,
bdeaaaebab54e2ea,api/germany,,1550225482051,1552199402343,1543,15267,,,,,,,,
dcd52bd57777b72e,api/east,,1550225018566,1552272452070,1543,15275,,,,,,,,
cfbcce0953942057,api/germany,,1552209611664,1552315327100,125,54771,,,,,,,,
3c881f55685502f4,api/germany,,1552416358259,1552513427391,125,54771,,,,,,,,
70e3b8fdbaecd1a7,api/east,,1552279905105,1552677727166,125,54784,,,,,,,,
08c56e62bdf96384,api/germany,,1552614299744,1552713350817,125,54772,,,,,,,,
4b5416f4848b6562,api/germany,,1550932515593,1552915931873,1543,14049,,,,,,,,
b9d654bea0fae350,api/germany,,1552814212843,1552919732910,125,54771,,,,,,,,
70f5a4cd7fc015bc,api/east,,1550932158265,1552973641004,1543,14061,,,,,,,,
6fdc16b909d4bd36,api/germany,,1553020676447,1553126408851,125,54779,,,,,,,,
7567922ddb04c500,api/east,,1552778642935,1553208377162,125,54785,,,,,,,,
d6aeb421be9e4475,api/germany,,1553227364992,1553333548102,125,54790,,,,,,,,
4acdb769d77d8f98,api/germany,,1553435000029,1553540522160,125,54777,,,,,,,,
8e684b02504d7540,api/germany,,1551639620988,1553572743776,1543,13525,,,,,,,,
c6f201dbf49a8bc8,api/east,,1551639114322,1553660995990,1543,14032,,,,,,,,
a2e7f084f51d00b2,api/east,,1553309272410,1553725870198,125,54787,,,,,,,,
837320150f9b81a4,api/germany,,1553641387401,1553745255990,125,54797,,,,,,,,
ffac7ec6f5abaae9,api/germany,,1553845982563,1553945229593,125,54785,,,,,,,,
c4d25282cc8919d7,api/germany,,1554045937561,1554151741303,125,54800,,,,,,,,
e6c6f35a17bfe024,api/east,,1553826768741,1554241529935,125,54785,,,,,,,,
7abecadd1783b612,api/germany,,1552346678594,1554332650654,1543,14032,,,,,,,,
9d4fd2766ae6d795,api/germany,,1554252596325,1554358697893,125,54786,,,,,,,,
9f9fdaf4d36890d0,api/east,,1552346253836,1554392342817,1543,14032,,,,,,,,
4bccde65cdc3c277,api/germany,,1554459439934,1554563321252,125,54800,,,,,,,,
7ddf3d8a76a3f2bb,api/east,,1554342364129,1554740414473,125,54802,,,,,,,,
4a000c786b6dd55e,api/germany,,1554664481143,1554770720764,125,54790,,,,,,,,
d87880e20406b12a,api/germany,,1554871490928,1554977010219,125,54805,,,,,,,,
2bf8b5d86e9ffdb6,api/germany,,1553053903396,1555039391582,1543,14045,,,,,,,,
f51edbaa3439b784,api/east,,1553053670671,1555089572448,1543,14049,,,,,,,,
887de2074a116b81,api/germany,,1555077815628,1555175490694,125,54798,,,,,,,,
f34e239dfe7fa66e,api/east,,1554841479327,1555255878375,125,54790,,,,,,,,
a1b03868a5785ad0,api/germany,,1555276761142,1555380150326,125,54807,,,,,,,,
3fe8a828bfa373a1,api/germany,,1555481132416,1555577850675,125,54807,,,,,,,,
e79c7ad6b281147a,api/east,,1555357033057,1555755760486,125,54813,,,,,,,,
6fce2eea1f6e4eaf,api/germany,,1553760904625,1555756880246,1543,15280,,,,,,,,
ad77ecb279b76d54,api/germany,,1555678787400,1555782641201,125,54806,,,,,,,,
c387eef1173fa434,api/east,,1553760269194,1555807637709,1543,15275,,,,,,,,
7e8f630b4c031dbc,api/germany,,1555883613803,1555989581351,125,54823,,,,,,,,
73a759365a3cf46e,api/germany,,1556090674593,1556196864856,125,54809,,,,,,,,
970057a0155b8f0e,api/east,,1555856760900,1556254819265,125,54814,,,,,,,,
801bb03431f2a041,api/germany,,1556297889676,1556396743502,125,54822,,,,,,,,
1303be6651758df0,api/germany,,1554467698253,1556456937562,1543,14022,,,,,,,,
51ce0df235492b9d,api/east,,1554467155930,1556543623231,1543,14022,,,,,,,,
6146368d60bf34e0,api/germany,,1556497619093,1556601771912,125,54811,,,,,,,,
b4c97a510ee5e9fb,api/east,,1556355867819,1556782758628,125,54814,,,,,,,,
ea1d4bec8bf7a514,api/germany,,1556702775843,1556806602433,125,54813,,,,,,,,
4b40a3e714f2ad27,api/germany,,1556907553876,1557006415987,125,54812,,,,,,,,
e973ecc840648d6b,api/germany,,1555175135942,1557149715923,1543,14034,,,,,,,,
2dc0b602c8385dd1,api/germany,,1557107359245,1557213166573,125,54822,,,,,,,,
7658c18266d178e1,api/east,,1555174097253,1557254925966,1543,14052,,,,,,,,
6bda2d953383854d,api/east,,1556883787274,1557283925417,125,54814,,,,,,,,
08c936296984d322,api/germany,,1557313994365,1557420588342,125,54809,,,,,,,,
368b9f3983ecfb26,api/germany,,1557521358155,1557627267955,125,54809,,,,,,,,
