phase,gpu,samples,power_mean_w
baseline,0,480,341.2388333333334
baseline,1,480,82.30472916666668
drain,0,316,324.14177215189875
drain,1,316,185.19113924050635
post,0,480,148.0606666666667
post,1,480,190.45668750000002
