monotonic_ns,wall_ns,gpu,power_w,utilization_pct,memory_mib,valid
5896745193676160,1784511475548658943,0,91.55,0,75261,1
5896745193676160,1784511475548658943,1,81.77,0,74057,1
5896745479230721,1784511475834212574,0,372.51,7,75261,1
5896745479230721,1784511475834212574,1,81.68,0,74057,1
5896745759952181,1784511476114934024,0,352.57,100,75261,1
5896745759952181,1784511476114934024,1,81.77,0,74057,1
5896746039011599,1784511476393993442,0,374.95,100,75261,1
5896746039011599,1784511476393993442,1,81.68,0,74057,1
5896746318542711,1784511476673525284,0,354.99,99,75261,1
5896746318542711,1784511476673525284,1,81.68,0,74057,1
5896746598203903,1784511476953185776,0,335.36,100,75261,1
5896746598203903,1784511476953185776,1,81.68,0,74057,1
5896746876781315,1784511477231763168,0,332.58,100,75261,1
5896746876781315,1784511477231763168,1,81.96,0,74057,1
5896747168208635,1784511477523190488,0,395.50,100,75261,1
5896747168208635,1784511477523190488,1,81.68,0,74057,1
5896747451303301,1784511477806285164,0,362.83,100,75261,1
5896747451303301,1784511477806285164,1,81.96,0,74057,1
5896747735321088,1784511478090302951,0,405.83,100,75261,1
5896747735321088,1784511478090302951,1,81.96,0,74057,1
5896748016629472,1784511478371611315,0,176.46,93,75261,1
5896748016629472,1784511478371611315,1,81.96,0,74057,1
5896748295589631,1784511478650571564,0,337.73,100,75261,1
5896748295589631,1784511478650571564,1,81.96,0,74057,1
5896748577109513,1784511478932093416,0,365.01,100,75261,1
5896748577109513,1784511478932093416,1,81.68,0,74057,1
5896748859366787,1784511479214348990,0,402.78,100,75261,1
5896748859366787,1784511479214348990,1,81.68,0,74057,1
5896749136804862,1784511479491787555,0,359.52,100,75261,1
5896749136804862,1784511479491787555,1,81.96,0,74057,1
5896749417267435,1784511479772249308,0,366.15,100,75261,1
5896749417267435,1784511479772249308,1,81.68,0,74057,1
5896749700078773,1784511480055060956,0,366.15,100,75261,1
5896749700078773,1784511480055060956,1,81.60,0,74057,1
5896749979120661,1784511480334102484,0,356.48,100,75261,1
5896749979120661,1784511480334102484,1,81.68,0,74057,1
5896750259417726,1784511480614399559,0,394.90,100,75261,1
5896750259417726,1784511480614399559,1,81.68,0,74057,1
5896750539773220,1784511480894755063,0,365.77,100,75261,1
5896750539773220,1784511480894755063,1,81.68,0,74057,1
5896750815889508,1784511481170871401,0,379.19,94,75261,1
5896750815889508,1784511481170871401,1,81.60,0,74057,1
5896751098210522,1784511481453192395,0,351.87,100,75261,1
5896751098210522,1784511481453192395,1,81.60,0,74057,1
5896751382307897,1784511481737290140,0,366.10,100,75261,1
5896751382307897,1784511481737290140,1,81.60,0,74057,1
5896751660680682,1784511482015662505,0,342.20,100,75261,1
5896751660680682,1784511482015662505,1,81.60,0,74057,1
5896751937370694,1784511482292352927,0,341.88,100,75261,1
5896751937370694,1784511482292352927,1,81.60,0,74057,1
5896752214740459,1784511482569724452,0,366.15,100,75261,1
5896752214740459,1784511482569724452,1,81.87,0,74057,1
5896752494797566,1784511482849779009,0,341.64,100,75261,1
5896752494797566,1784511482849779009,1,81.60,0,74057,1
