monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3209349610110,1786468475828273721,121.14,100.0,89111.0
3209472906011,1786468475951569732,120.19,100.0,89111.0
3209595851774,1786468476074515445,120.18,100.0,89111.0
3209718625485,1786468476197289086,119.81,100.0,89111.0
3209842403430,1786468476321067111,120.13,100.0,89111.0
3209966068704,1786468476444732285,120.57,100.0,89111.0
3210089447826,1786468476568111777,119.99,100.0,89111.0
3210212997409,1786468476691660910,120.34,100.0,89111.0
3210336392196,1786468476815055997,120.76,100.0,89111.0
3210459880213,1786468476938543794,117.1,100.0,89111.0
3210583383471,1786468477062047142,121.97,100.0,89111.0
3210706856719,1786468477185520370,119.84,100.0,89111.0
3210830199335,1786468477308863046,117.11,100.0,89111.0
3210953542631,1786468477432206362,121.78,100.0,89111.0
3211076514309,1786468477555177880,119.82,100.0,89111.0
3211200822639,1786468477679486400,121.7,100.0,89111.0
3211324626119,1786468477803289950,121.83,100.0,89111.0
3211446296326,1786468477924960007,119.73,100.0,89111.0
3211570027046,1786468478048690867,117.57,100.0,89111.0
3211693386282,1786468478172050133,116.5,100.0,89111.0
3211816521407,1786468478295185048,118.61,100.0,89111.0
3211939889228,1786468478418553019,118.9,100.0,89111.0
3212063335141,1786468478541998912,118.11,100.0,89111.0
3212186603331,1786468478665267042,118.34,100.0,89111.0
3212310116109,1786468478788779900,118.26,100.0,89111.0
3212434456959,1786468478913120680,117.67,100.0,89111.0
3212557963092,1786468479036626633,117.53,100.0,89111.0
3212681589190,1786468479160252911,119.19,100.0,89111.0
3212805694883,1786468479284358604,117.75,100.0,89111.0
3212930103819,1786468479408767400,115.29,100.0,89111.0
3213053201433,1786468479531865134,119.61,100.0,89111.0
3213176779111,1786468479655442792,117.66,100.0,89111.0
3213300113428,1786468479778777109,119.48,100.0,89111.0
3213423417503,1786468479902081174,119.59,100.0,89111.0
3213545109291,1786468480023772962,117.44,100.0,89111.0
3213668132729,1786468480146796520,117.75,100.0,89111.0
3213789687491,1786468480268351072,114.33,100.0,89111.0
3213913399193,1786468480392062824,119.02,100.0,89111.0
3214036945844,1786468480515609405,119.21,100.0,89111.0
3214161203315,1786468480639867046,116.31,100.0,89111.0
3214284843316,1786468480763507097,117.03,100.0,89111.0
3214408229726,1786468480886893517,116.76,100.0,89111.0
3214531978953,1786468481010642694,116.07,100.0,89111.0
3214655214616,1786468481133878437,116.46,100.0,89111.0
3214777002603,1786468481255666174,116.58,100.0,89111.0
3214900659134,1786468481379322945,115.65,100.0,89111.0
3215022471271,1786468481501134912,114.3,100.0,89111.0
3215145765159,1786468481624428950,115.58,100.0,89111.0
3215269572152,1786468481748235713,116.03,100.0,89111.0
3215393014517,1786468481871678218,117.25,100.0,89111.0
3215516410522,1786468481995074153,114.56,100.0,89111.0
3215639625924,1786468482118289735,116.51,100.0,89111.0
3215762691126,1786468482241354827,118.99,100.0,89111.0
3215886300182,1786468482364963763,115.13,100.0,89111.0
3216009890588,1786468482488554249,118.7,100.0,89111.0
3216133448174,1786468482612111885,118.73,100.0,89111.0
3216257186561,1786468482735850142,114.79,100.0,89111.0
3216380895678,1786468482859559259,117.37,100.0,89111.0
3216504044780,1786468482982708381,116.18,100.0,89111.0
3216627519685,1786468483106183396,114.5,100.0,89111.0
3216750736588,1786468483229400419,116.52,100.0,89111.0
3216873695799,1786468483352359480,116.62,100.0,89111.0
3216997054593,1786468483475718244,114.59,100.0,89111.0
3217119543040,1786468483598206611,115.71,100.0,89111.0
3217242670993,1786468483721334814,117.05,100.0,89111.0
3217365781685,1786468483844445336,114.06,100.0,89111.0
3217489221660,1786468483967885391,117.41,100.0,89111.0
3217612809235,1786468484091472956,115.43,100.0,89111.0
3217736225370,1786468484214889111,114.61,100.0,89111.0
