monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3350610203218,1786468617088866989,102.16,100.0,89111.0
3350733491458,1786468617212155189,103.62,100.0,89111.0
3350856403544,1786468617335067195,103.49,100.0,89111.0
3350981218357,1786468617459882048,106.29,100.0,89111.0
3351103927385,1786468617582591056,110.79,100.0,89111.0
3351226957228,1786468617705620819,111.2,100.0,89111.0
3351350002150,1786468617828665991,112.99,100.0,89111.0
3351473193089,1786468617951856790,114.54,100.0,89111.0
3351596378663,1786468618075042414,113.21,100.0,89111.0
3351719469856,1786468618198133547,112.18,100.0,89111.0
3351842995404,1786468618321659085,113.51,100.0,89111.0
3351966179478,1786468618444843049,114.5,100.0,89111.0
3352089488224,1786468618568151905,112.72,100.0,89111.0
3352212951071,1786468618691614872,116.48,100.0,89111.0
3352336580900,1786468618815244611,115.25,100.0,89111.0
3352459548392,1786468618938212163,117.73,100.0,89111.0
3352582840767,1786468619061504568,117.82,100.0,89111.0
3352706330215,1786468619184993996,116.07,100.0,89111.0
3352829826713,1786468619308490484,118.48,100.0,89111.0
3352953142758,1786468619431806319,114.58,100.0,89111.0
3353076422443,1786468619555086234,116.45,100.0,89111.0
3353199694428,1786468619678358099,116.41,100.0,89111.0
3353323266787,1786468619801930458,115.9,100.0,89111.0
3353446200128,1786468619924863809,117.44,100.0,89111.0
3353569218490,1786468620047882171,116.58,100.0,89111.0
3353692879200,1786468620171542951,115.61,100.0,89111.0
3353816265446,1786468620294929047,116.52,100.0,89111.0
3353939693853,1786468620418357564,116.47,100.0,89111.0
3354063127270,1786468620541791081,116.43,100.0,89111.0
3354186484936,1786468620665148517,115.27,100.0,89111.0
3354310114725,1786468620788778496,116.47,100.0,89111.0
3354433890686,1786468620912554247,115.68,100.0,89111.0
3354557179351,1786468621035843152,118.13,100.0,89111.0
3354680538617,1786468621159202478,118.57,100.0,89111.0
3354803770362,1786468621282434103,115.68,100.0,89111.0
3354927056367,1786468621405720178,119.19,100.0,89111.0
3355050207941,1786468621528871722,116.3,100.0,89111.0
3355173846615,1786468621652510286,116.55,100.0,89111.0
3355297500750,1786468621776164471,119.47,100.0,89111.0
3355420878241,1786468621899541982,116.22,100.0,89111.0
3355544491125,1786468622023154696,118.2,100.0,89111.0
3355667749305,1786468622146413046,116.47,100.0,89111.0
3355791213017,1786468622269876628,116.29,100.0,89111.0
3355914477437,1786468622393141238,116.65,100.0,89111.0
3356037978230,1786468622516641791,118.21,100.0,89111.0
3356162061565,1786468622640725286,117.05,100.0,89111.0
3356285500421,1786468622764164012,117.26,100.0,89111.0
3356408766651,1786468622887430222,119.71,100.0,89111.0
3356532413356,1786468623011077107,117.18,100.0,89111.0
3356655893723,1786468623134557444,120.58,100.0,89111.0
3356779354431,1786468623258018172,120.58,100.0,89111.0
3356903156917,1786468623381820608,116.81,100.0,89111.0
3357026633099,1786468623505296800,120.07,100.0,89111.0
3357149447569,1786468623628111160,116.04,100.0,89111.0
3357272561667,1786468623751225498,116.54,100.0,89111.0
3357395531334,1786468623874195035,118.14,100.0,89111.0
3357518484650,1786468623997148351,116.0,100.0,89111.0
3357641796661,1786468624120460232,118.77,100.0,89111.0
3357764885463,1786468624243549174,117.01,100.0,89111.0
3357887637467,1786468624366301148,118.34,100.0,89111.0
3358010977612,1786468624489641223,117.4,100.0,89111.0
3358134140345,1786468624612804196,118.54,100.0,89111.0
3358257687323,1786468624736351034,116.85,100.0,89111.0
3358380689234,1786468624859352985,117.08,100.0,89111.0
3358503838187,1786468624982501968,119.65,100.0,89111.0
3358627505461,1786468625106169132,116.33,100.0,89111.0
3358750905317,1786468625229568998,120.29,100.0,89111.0
3358874443445,1786468625353107126,119.91,100.0,89111.0
3358998131704,1786468625476795425,116.26,100.0,89111.0
3359121461884,1786468625600125535,119.64,100.0,89111.0
3359244547072,1786468625723210623,116.58,100.0,89111.0
3359367981933,1786468625846645634,117.9,100.0,89111.0
3359491174562,1786468625969838233,117.54,100.0,89111.0
3359613883430,1786468626092547161,117.07,100.0,89111.0
3359737218850,1786468626215882521,117.07,100.0,89111.0
3359860489750,1786468626339153341,118.55,100.0,89111.0
3359983734294,1786468626462398025,119.92,100.0,89111.0
3360106964228,1786468626585628029,116.97,100.0,89111.0
3360230120711,1786468626708784282,120.93,100.0,89111.0
3360353216053,1786468626831879884,117.66,100.0,89111.0
3360476682530,1786468626955346261,116.68,100.0,89111.0
3360599875554,1786468627078539345,119.55,100.0,89111.0
3360723628214,1786468627202291885,116.99,100.0,89111.0
3360846500734,1786468627325164465,118.34,100.0,89111.0
3360971461078,1786468627450124799,116.61,100.0,89111.0
3361095230619,1786468627573894280,117.39,100.0,89111.0
3361218354882,1786468627697018573,117.36,100.0,89111.0
3361341238632,1786468627819902433,118.72,100.0,89111.0
3361464571047,1786468627943234738,118.01,100.0,89111.0
3361587595029,1786468628066258900,117.1,100.0,89111.0
3361710831623,1786468628189495354,120.67,100.0,89111.0
3361834146957,1786468628312810708,118.08,100.0,89111.0
3361957234580,1786468628435898351,120.74,100.0,89111.0
3362080126170,1786468628558789921,121.05,100.0,89111.0
