monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3178843612971,1786468445322277222,94.6,0.0,89111.0
3178967063186,1786468445445727027,95.74,10.0,89111.0
3179090486031,1786468445569149742,96.35,10.0,89111.0
3179214024968,1786468445692688629,101.11,100.0,89111.0
3179338647554,1786468445817311225,103.41,100.0,89111.0
3179462365342,1786468445941029123,103.88,100.0,89111.0
3179585693567,1786468446064357238,108.7,100.0,89111.0
3179709698977,1786468446188362748,111.93,100.0,89111.0
3179833073742,1786468446311737553,112.31,100.0,89111.0
3179956586778,1786468446435250449,116.54,100.0,89111.0
3180079637080,1786468446558300831,115.89,100.0,89111.0
3180202388890,1786468446681052571,114.43,100.0,89111.0
3180325915756,1786468446804579487,116.48,100.0,89111.0
3180447900519,1786468446926564140,117.41,100.0,89111.0
3180571360245,1786468447050023926,114.17,100.0,89111.0
3180694614109,1786468447173277780,117.51,100.0,89111.0
3180817896613,1786468447296560184,117.98,100.0,89111.0
3180941428129,1786468447420091720,113.57,100.0,89111.0
3181065741308,1786468447544404879,117.38,100.0,89111.0
3181189135253,1786468447667799074,115.45,100.0,89111.0
3181312084789,1786468447790748380,113.16,0.0,89111.0
3181435097166,1786468447913761037,112.0,0.0,89111.0
3181558247244,1786468448036910815,110.17,0.0,89111.0
3181681437882,1786468448160101603,106.44,0.0,89111.0
3181804482032,1786468448283145753,105.52,0.0,89111.0
3181927351349,1786468448406015030,102.54,0.0,89111.0
3182050213437,1786468448528877338,98.51,0.0,89111.0
3182172984964,1786468448651648665,97.61,0.0,89111.0
3182296076184,1786468448774740355,94.64,0.0,89111.0
3182418745845,1786468448897409566,94.6,0.0,89111.0
3182541204484,1786468449019868195,94.6,0.0,89111.0
3182663626488,1786468449142290049,94.58,0.0,89111.0
3182786634477,1786468449265298178,94.58,0.0,89111.0
3182910253886,1786468449388917687,97.31,21.0,89111.0
3183033942366,1786468449512606177,97.7,21.0,89111.0
3183157181162,1786468449635844883,100.92,100.0,89111.0
3183280069739,1786468449758733220,101.31,100.0,89111.0
3183403704924,1786468449882368725,105.54,100.0,89111.0
3183527048491,1786468450005712282,109.05,100.0,89111.0
3183650752775,1786468450129416456,109.82,100.0,89111.0
3183773772630,1786468450252436361,113.73,100.0,89111.0
3183897062476,1786468450375726337,115.8,100.0,89111.0
3184020229631,1786468450498893292,116.17,100.0,89111.0
3184143107249,1786468450621770880,116.0,100.0,89111.0
