monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3233915193657,1786468500393857368,95.48,0.0,89111.0
3234039035000,1786468500517698741,98.96,100.0,89111.0
3234163102041,1786468500641765722,100.47,100.0,89111.0
3234287083000,1786468500765746801,102.92,100.0,89111.0
3234409680268,1786468500888343959,106.87,100.0,89111.0
3234534649392,1786468501013313133,111.59,100.0,89111.0
3234658412869,1786468501137076630,112.8,100.0,89111.0
3234781967385,1786468501260630956,117.57,100.0,89111.0
3234903682781,1786468501382346442,116.87,100.0,89111.0
3235027345593,1786468501506009394,117.03,100.0,89111.0
3235150976665,1786468501629640326,120.72,100.0,89111.0
3235274381580,1786468501753045301,118.28,100.0,89111.0
3235398008206,1786468501876672067,118.35,100.0,89111.0
3235521503652,1786468502000167363,117.36,100.0,89111.0
3235645158179,1786468502123821850,118.07,100.0,89111.0
3235768854516,1786468502247518327,117.83,100.0,89111.0
3235892479293,1786468502371142904,119.34,100.0,89111.0
3236014796153,1786468502493459754,118.47,100.0,89111.0
3236138239478,1786468502616903319,117.1,100.0,89111.0
3236261327981,1786468502739991552,120.54,100.0,89111.0
3236384984297,1786468502863648138,119.36,100.0,89111.0
3236509683364,1786468502988347055,121.48,100.0,89111.0
3236632959902,1786468503111623663,120.98,100.0,89111.0
3236756543454,1786468503235207175,120.02,100.0,89111.0
3236879622331,1786468503358286012,123.98,100.0,89111.0
3237002755458,1786468503481419099,120.83,100.0,89111.0
3237126292589,1786468503604956430,120.62,100.0,89111.0
3237249715454,1786468503728379125,122.74,100.0,89111.0
3237372150331,1786468503850814072,119.87,100.0,89111.0
3237495511160,1786468503974174841,120.53,100.0,89111.0
3237617351137,1786468504096014798,117.15,100.0,89111.0
3237741441857,1786468504220105548,119.7,100.0,89111.0
3237863397247,1786468504342060798,118.72,100.0,89111.0
3237985116555,1786468504463780126,117.52,100.0,89111.0
3238106922514,1786468504585586085,120.74,100.0,89111.0
3238231238080,1786468504709901851,118.3,100.0,89111.0
3238354757128,1786468504833420809,119.98,100.0,89111.0
3238478294686,1786468504956958417,120.43,100.0,89111.0
3238602427065,1786468505081090646,121.55,100.0,89111.0
3238725788512,1786468505204452283,117.66,100.0,89111.0
3238849227105,1786468505327890826,120.0,100.0,89111.0
3238971026334,1786468505449690035,122.51,100.0,89111.0
3239094765649,1786468505573429240,117.28,100.0,89111.0
3239217997710,1786468505696661521,122.28,100.0,89111.0
3239341528373,1786468505820192134,120.44,100.0,89111.0
3239465434800,1786468505944098551,117.1,100.0,89111.0
3239588921263,1786468506067584844,121.72,100.0,89111.0
3239712328506,1786468506190992227,120.04,100.0,89111.0
3239834349606,1786468506313013147,117.45,100.0,89111.0
3239956416177,1786468506435079898,121.74,100.0,89111.0
3240079777909,1786468506558441740,119.84,100.0,89111.0
3240203191942,1786468506681855503,118.2,100.0,89111.0
3240326702725,1786468506805366506,120.44,100.0,89111.0
3240450068127,1786468506928731878,121.38,100.0,89111.0
3240573084916,1786468507051748697,117.57,100.0,89111.0
3240696997633,1786468507175661434,121.54,100.0,89111.0
3240820225259,1786468507298888930,119.46,100.0,89111.0
3240942435431,1786468507421098982,117.69,100.0,89111.0
3241065552581,1786468507544216342,123.12,100.0,89111.0
3241187702683,1786468507666366124,119.82,100.0,89111.0
3241310790563,1786468507789454404,122.79,100.0,89111.0
3241435047657,1786468507913711398,123.21,100.0,89111.0
3241559033490,1786468508037697201,120.47,100.0,89111.0
3241682839061,1786468508161502672,119.76,100.0,89111.0
3241806955254,1786468508285618965,118.98,100.0,89111.0
3241930245111,1786468508408908952,120.6,100.0,89111.0
3242053608228,1786468508532271899,118.94,100.0,89111.0
3242177600650,1786468508656264481,120.8,100.0,89111.0
3242301380721,1786468508780044392,120.43,100.0,89111.0
3242424669288,1786468508903333099,121.48,100.0,89111.0
3242547783992,1786468509026447823,121.87,100.0,89111.0
3242671129719,1786468509149793500,119.9,100.0,89111.0
3242793990827,1786468509272654518,122.75,100.0,89111.0
3242917410085,1786468509396073896,117.81,100.0,89111.0
3243042097683,1786468509520761354,119.73,100.0,89111.0
3243165091972,1786468509643755743,122.24,100.0,89111.0
3243287910259,1786468509766573820,117.68,100.0,89111.0
3243411065840,1786468509889729401,121.47,100.0,89111.0
3243533090940,1786468510011754561,117.96,100.0,89111.0
3243655675426,1786468510134339227,117.0,100.0,89111.0
3243777943068,1786468510256606699,117.16,100.0,89111.0
3243899835358,1786468510378498909,116.78,100.0,89111.0
3244022085850,1786468510500749551,116.61,100.0,89111.0
3244145462063,1786468510624125934,115.44,100.0,89111.0
3244268366521,1786468510747030312,116.64,100.0,89111.0
3244391739803,1786468510870403604,115.81,100.0,89111.0
3244514921634,1786468510993585295,116.9,100.0,89111.0
3244638432522,1786468511117096233,119.89,100.0,89111.0
3244761724908,1786468511240388469,117.62,100.0,89111.0
3244885054165,1786468511363717976,119.94,100.0,89111.0
3245008194711,1786468511486858532,116.17,100.0,89111.0
3245131597918,1786468511610261699,119.33,100.0,89111.0
3245253768745,1786468511732432416,120.58,100.0,89111.0
3245377710317,1786468511856374028,117.04,100.0,89111.0
3245500926212,1786468511979589963,120.74,100.0,89111.0
3245622893633,1786468512101557334,118.25,100.0,89111.0
3245746379331,1786468512225042992,116.17,100.0,89111.0
3245868670782,1786468512347334353,117.72,100.0,89111.0
3245991115412,1786468512469779133,117.36,100.0,89111.0
3246115549488,1786468512594213279,115.7,100.0,89111.0
3246239441671,1786468512718105462,116.62,100.0,89111.0
3246362696877,1786468512841360648,117.38,100.0,89111.0
3246486445293,1786468512965109014,116.0,100.0,89111.0
3246609640034,1786468513088303615,118.92,100.0,89111.0
3246732936796,1786468513211600627,119.55,100.0,89111.0
3246856057406,1786468513334721137,116.06,100.0,89111.0
3246979541950,1786468513458205661,120.27,100.0,89111.0
3247102199637,1786468513580863298,117.26,100.0,89111.0
3247224547091,1786468513703210762,118.85,100.0,89111.0
3247346594822,1786468513825258483,120.32,100.0,89111.0
3247469338400,1786468513948002031,118.16,100.0,89111.0
3247591298010,1786468514069961591,119.17,100.0,89111.0
3247713660714,1786468514192324425,117.49,100.0,89111.0
3247836072929,1786468514314736500,118.2,100.0,89111.0
3247958213041,1786468514436876602,117.34,100.0,89111.0
3248080668341,1786468514559332012,118.86,100.0,89111.0
3248204618409,1786468514683282130,117.62,100.0,89111.0
3248327962161,1786468514806625982,118.42,100.0,89111.0
3248451110512,1786468514929774233,119.64,100.0,89111.0
3248574503665,1786468515053167436,117.9,100.0,89111.0
3248697638975,1786468515176302746,120.96,100.0,89111.0
3248820618014,1786468515299281615,116.99,100.0,89111.0
3248943821036,1786468515422484847,117.57,100.0,89111.0
3249067312369,1786468515545976120,120.92,100.0,89111.0
3249190639542,1786468515669303233,117.66,100.0,89111.0
3249313707242,1786468515792370823,121.4,100.0,89111.0
3249437076605,1786468515915740386,118.42,100.0,89111.0
3249560940431,1786468516039604172,116.99,100.0,89111.0
3249684345104,1786468516163008925,119.27,100.0,89111.0
3249807344124,1786468516286007715,117.38,100.0,89111.0
3249930797077,1786468516409460758,117.35,100.0,89111.0
3250054190200,1786468516532853951,117.16,100.0,89111.0
3250177453052,1786468516656116723,118.54,100.0,89111.0
3250300912546,1786468516779576127,116.54,100.0,89111.0
3250424311038,1786468516902974749,117.59,100.0,89111.0
3250547412489,1786468517026076060,119.63,100.0,89111.0
3250670915903,1786468517149579684,116.37,100.0,89111.0
3250794095983,1786468517272759804,118.7,100.0,89111.0
3250917264549,1786468517395928420,115.45,100.0,89111.0
3251040703042,1786468517519366813,116.6,100.0,89111.0
3251163977764,1786468517642641445,119.11,100.0,89111.0
3251286902888,1786468517765566599,115.73,100.0,89111.0
3251410166235,1786468517888829926,120.02,100.0,89111.0
3251533497772,1786468518012161403,117.58,100.0,89111.0
3251656773799,1786468518135437620,119.14,100.0,89111.0
3251780101527,1786468518258765218,118.9,100.0,89111.0
3251903229242,1786468518381893133,120.18,100.0,89111.0
3252026089746,1786468518504753417,117.29,100.0,89111.0
3252148738497,1786468518627402308,116.92,100.0,89111.0
3252272336612,1786468518751000463,120.78,100.0,89111.0
3252395346231,1786468518874009932,115.87,100.0,89111.0
3252518728769,1786468518997392370,118.01,100.0,89111.0
3252641758754,1786468519120422425,118.1,100.0,89111.0
3252764896620,1786468519243560271,115.83,100.0,89111.0
3252888498639,1786468519367162330,118.17,100.0,89111.0
3253011315712,1786468519489979513,114.56,100.0,89111.0
3253134119965,1786468519612783676,116.71,100.0,89111.0
3253256511874,1786468519735175675,114.96,100.0,89111.0
3253379527319,1786468519858191100,114.07,100.0,89111.0
3253502259166,1786468519980923007,116.54,100.0,89111.0
3253624745816,1786468520103409597,115.94,100.0,89111.0
3253747699000,1786468520226362671,115.49,100.0,89111.0
3253871768652,1786468520350432333,115.91,100.0,89111.0
3253994313379,1786468520472977160,116.71,100.0,89111.0
3254117093059,1786468520595756890,113.4,100.0,89111.0
3254239886908,1786468520718550749,115.62,100.0,89111.0
3254362661382,1786468520841325173,117.79,100.0,89111.0
3254486027922,1786468520964691553,113.68,100.0,89111.0
3254609174669,1786468521087838330,117.87,100.0,89111.0
3254732451593,1786468521211115314,116.33,100.0,89111.0
3254855987559,1786468521334651190,113.69,100.0,89111.0
3254979162831,1786468521457826392,118.91,100.0,89111.0
3255102176153,1786468521580839764,116.92,100.0,89111.0
3255224890471,1786468521703554122,115.91,100.0,89111.0
3255347468769,1786468521826132460,118.69,100.0,89111.0
3255470615881,1786468521949279652,118.43,100.0,89111.0
3255593617663,1786468522072281434,117.19,100.0,89111.0
3255716690435,1786468522195354236,118.6,100.0,89111.0
3255840072709,1786468522318736890,119.52,100.0,89111.0
3255963372193,1786468522442035954,117.04,100.0,89111.0
3256086615706,1786468522565279387,118.54,100.0,89111.0
3256210163162,1786468522688826863,116.81,100.0,89111.0
3256333532527,1786468522812196358,120.67,100.0,89111.0
3256456702650,1786468522935366361,117.78,100.0,89111.0
3256580199585,1786468523058863246,114.86,100.0,89111.0
3256703165946,1786468523181829767,119.36,100.0,89111.0
3256826010576,1786468523304674247,115.85,100.0,89111.0
3256948954186,1786468523427617967,114.62,100.0,89111.0
3257071595585,1786468523550259306,119.16,100.0,89111.0
3257194352284,1786468523673015945,117.78,100.0,89111.0
3257317134023,1786468523795797774,116.74,100.0,89111.0
3257439727501,1786468523918391272,120.04,100.0,89111.0
3257563007315,1786468524041671036,119.37,100.0,89111.0
3257685745944,1786468524164409765,117.54,100.0,89111.0
3257808973587,1786468524287637228,119.09,100.0,89111.0
3257931842617,1786468524410506288,120.32,100.0,89111.0
3258054647466,1786468524533311017,117.24,100.0,89111.0
3258177656698,1786468524656320359,122.09,100.0,89111.0
3258300912276,1786468524779575847,119.91,100.0,89111.0
3258423664505,1786468524902328236,122.04,100.0,89111.0
3258546719757,1786468525025383318,122.49,100.0,89111.0
3258669703948,1786468525148367499,120.04,100.0,89111.0
3258792257106,1786468525270920907,120.99,100.0,89111.0
3258915287687,1786468525393951478,117.62,100.0,89111.0
3259038306318,1786468525516970069,120.25,100.0,89111.0
3259161038752,1786468525639702443,121.12,100.0,89111.0
3259283570624,1786468525762234365,117.62,100.0,89111.0
3259406243283,1786468525884907014,121.11,100.0,89111.0
3259529318635,1786468526007982346,120.74,100.0,89111.0
3259652354246,1786468526131018007,120.0,100.0,89111.0
3259774664582,1786468526253328343,119.2,100.0,89111.0
3259897236799,1786468526375900490,120.15,100.0,89111.0
3260019891438,1786468526498555239,117.23,100.0,89111.0
3260142228013,1786468526620891474,116.7,100.0,89111.0
3260264857381,1786468526743521122,120.69,100.0,89111.0
3260387665161,1786468526866328842,115.89,100.0,89111.0
3260510336329,1786468526988999990,117.77,100.0,89111.0
3260632797876,1786468527111461547,114.61,100.0,89111.0
3260755532765,1786468527234196466,116.0,100.0,89111.0
3260878029532,1786468527356693273,117.99,100.0,89111.0
3261000321147,1786468527478984878,114.9,100.0,89111.0
3261122998665,1786468527601662386,119.04,100.0,89111.0
3261245361561,1786468527724025432,118.59,100.0,89111.0
3261368531654,1786468527847195385,115.88,100.0,89111.0
3261490612417,1786468527969276058,119.31,100.0,89111.0
3261612895212,1786468528091558913,119.06,100.0,89111.0
3261735726652,1786468528214390363,117.08,100.0,89111.0
3261858220329,1786468528336883900,118.81,100.0,89111.0
3261980874147,1786468528459537718,119.62,100.0,89111.0
3262103341893,1786468528582005464,116.44,100.0,89111.0
3262225664393,1786468528704328004,120.72,100.0,89111.0
3262347876582,1786468528826540143,121.79,100.0,89111.0
3262470316663,1786468528948980464,116.91,100.0,89111.0
3262593565961,1786468529072229572,120.86,100.0,89111.0
3262716730998,1786468529195394789,118.19,100.0,89111.0
3262840317349,1786468529318980930,117.45,100.0,89111.0
3262963612127,1786468529442275808,121.7,100.0,89111.0
3263086143309,1786468529564806960,118.94,100.0,89111.0
3263208749902,1786468529687413783,119.6,100.0,89111.0
3263331069621,1786468529809733342,116.85,100.0,89111.0
3263453584313,1786468529932248144,118.41,100.0,89111.0
3263575799942,1786468530054463473,117.42,100.0,89111.0
3263697681099,1786468530176344710,118.92,100.0,89111.0
3263819475304,1786468530298139025,116.42,67.0,89111.0
3263941448721,1786468530420112392,110.76,0.0,89111.0
3264064055634,1786468530542719095,110.08,0.0,89111.0
3264186156911,1786468530664820572,107.24,10.0,89111.0
3264308602053,1786468530787265754,108.15,10.0,89111.0
