monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3303939418512,1786468570418082063,105.28,66.0,89111.0
3304062231936,1786468570540895767,104.62,100.0,89111.0
3304184691952,1786468570663355663,105.4,100.0,89111.0
3304307288420,1786468570785952251,106.91,100.0,89111.0
3304430063458,1786468570908727139,108.75,100.0,89111.0
3304553634774,1786468571032298525,114.25,100.0,89111.0
3304676698310,1786468571155362001,114.02,100.0,89111.0
3304799751662,1786468571278415453,114.62,100.0,89111.0
3304922676732,1786468571401340403,113.21,100.0,89111.0
3305045539691,1786468571524203342,116.52,100.0,89111.0
3305168612052,1786468571647275883,115.97,100.0,89111.0
3305291899956,1786468571770563697,113.2,100.0,89111.0
3305415042153,1786468571893705734,117.01,100.0,89111.0
3305537641400,1786468572016305071,116.44,100.0,89111.0
3305660675441,1786468572139339202,115.51,100.0,89111.0
3305782994955,1786468572261658726,116.52,100.0,89111.0
3305905914046,1786468572384577777,117.71,100.0,89111.0
3306029087878,1786468572507751659,114.16,100.0,89111.0
3306152057938,1786468572630721649,118.26,100.0,89111.0
3306274789247,1786468572753452928,118.11,100.0,89111.0
3306397463604,1786468572876127356,116.08,100.0,89111.0
3306520765803,1786468572999429514,117.61,100.0,89111.0
3306643896000,1786468573122559581,116.33,100.0,89111.0
3306766458512,1786468573245122243,115.85,100.0,89111.0
3306888849702,1786468573367513353,118.04,100.0,89111.0
3307011613336,1786468573490276997,117.08,100.0,89111.0
3307133939316,1786468573612603187,118.83,100.0,89111.0
3307256435767,1786468573735099488,117.54,100.0,89111.0
3307379365212,1786468573858028783,115.41,100.0,89111.0
3307502512449,1786468573981176260,117.31,100.0,89111.0
3307625506145,1786468574104169926,116.29,100.0,89111.0
3307748648042,1786468574227311693,116.39,100.0,89111.0
3307871534186,1786468574350197747,117.25,100.0,89111.0
3307994697883,1786468574473361624,117.82,100.0,89111.0
3308117396686,1786468574596060487,116.18,100.0,89111.0
3308240906977,1786468574719570698,116.86,100.0,89111.0
3308364353896,1786468574843017607,118.64,100.0,89111.0
3308487625274,1786468574966288985,116.32,100.0,89111.0
3308610750461,1786468575089414222,119.01,100.0,89111.0
3308734348552,1786468575213012363,116.4,100.0,89111.0
3308857588080,1786468575336251761,116.36,100.0,89111.0
3308980614176,1786468575459277837,118.62,100.0,89111.0
3309104045285,1786468575582708866,116.6,100.0,89111.0
3309226746238,1786468575705409919,118.93,100.0,89111.0
3309349441921,1786468575828105592,116.21,100.0,89111.0
3309472844890,1786468575951508471,116.31,100.0,89111.0
3309596407226,1786468576075071027,117.02,100.0,89111.0
3309719343926,1786468576198007647,116.55,100.0,89111.0
3309842442918,1786468576321106659,116.71,100.0,89111.0
3309965223326,1786468576443886977,116.8,100.0,89111.0
3310087908878,1786468576566572669,117.69,100.0,89111.0
3310211110570,1786468576689774131,116.63,100.0,89111.0
3310334128340,1786468576812792141,119.39,100.0,89111.0
3310456902893,1786468576935566554,119.79,100.0,89111.0
3310579724601,1786468577058388192,116.03,100.0,89111.0
3310702583255,1786468577181246926,119.53,100.0,89111.0
3310825597750,1786468577304261411,116.47,100.0,89111.0
3310948330977,1786468577426994668,119.61,100.0,89111.0
3311071708411,1786468577550372162,118.55,100.0,89111.0
3311194766231,1786468577673430002,115.95,100.0,89111.0
3311317752871,1786468577796416812,118.05,100.0,89111.0
3311440243666,1786468577918907327,116.08,100.0,89111.0
3311563722471,1786468578042386302,115.93,100.0,89111.0
3311686595019,1786468578165258590,116.2,100.0,89111.0
3311809862862,1786468578288526663,117.41,100.0,89111.0
3311933045743,1786468578411709494,115.46,100.0,89111.0
3312055727520,1786468578534391181,115.13,100.0,89111.0
3312178403197,1786468578657067038,117.27,100.0,89111.0
3312301202375,1786468578779866036,114.68,100.0,89111.0
3312424540758,1786468578903204359,117.99,100.0,89111.0
3312546891162,1786468579025554823,115.24,100.0,89111.0
3312670223395,1786468579148887056,114.88,100.0,89111.0
3312792834312,1786468579271497993,118.07,100.0,89111.0
3312915615069,1786468579394278920,115.19,100.0,89111.0
3313037991563,1786468579516655244,118.2,100.0,89111.0
3313160795521,1786468579639459212,117.08,100.0,89111.0
3313283751151,1786468579762414882,115.62,100.0,89111.0
3313406644990,1786468579885308781,115.74,100.0,89111.0
3313529294487,1786468580007958268,114.89,100.0,89111.0
3313652430003,1786468580131093674,116.14,100.0,89111.0
3313775748671,1786468580254412352,115.38,100.0,89111.0
3313898723890,1786468580377387711,116.68,100.0,89111.0
3314021469668,1786468580500133489,115.75,100.0,89111.0
3314143828002,1786468580622491793,117.14,100.0,89111.0
3314266530869,1786468580745194640,117.44,100.0,89111.0
3314388821092,1786468580867484753,114.96,100.0,89111.0
3314512172886,1786468580990836477,117.34,100.0,89111.0
3314634659835,1786468581113323626,114.06,100.0,89111.0
3314757753556,1786468581236417377,115.13,100.0,89111.0
3314880903438,1786468581359567249,117.46,100.0,89111.0
3315004614354,1786468581483278145,114.15,100.0,89111.0
3315127242461,1786468581605906252,116.69,100.0,89111.0
3315250089934,1786468581728753705,115.36,100.0,89111.0
3315373092154,1786468581851755855,114.46,100.0,89111.0
3315496139575,1786468581974803166,116.97,100.0,89111.0
3315618441133,1786468582097104704,116.23,100.0,89111.0
3315741466768,1786468582220130529,114.68,100.0,89111.0
3315864044969,1786468582342708650,116.38,100.0,89111.0
3315986624230,1786468582465287911,117.34,100.0,89111.0
3316109102120,1786468582587765721,114.82,100.0,89111.0
3316231540199,1786468582710203940,118.94,100.0,89111.0
3316354206521,1786468582832870282,116.79,100.0,89111.0
3316476877922,1786468582955541743,115.42,100.0,89111.0
3316600222305,1786468583078885906,120.39,100.0,89111.0
3316723487313,1786468583202151134,118.57,100.0,89111.0
3316846579269,1786468583325242990,119.89,100.0,89111.0
3316969778925,1786468583448442706,120.97,100.0,89111.0
3317092999023,1786468583571662764,119.25,100.0,89111.0
3317216100723,1786468583694764374,120.69,100.0,89111.0
3317338395882,1786468583817059583,117.44,100.0,89111.0
3317461593959,1786468583940257770,118.2,100.0,89111.0
3317584268495,1786468584062932076,117.06,100.0,89111.0
3317707369211,1786468584186032942,116.67,100.0,89111.0
3317830403696,1786468584309067477,116.02,100.0,89111.0
3317953739356,1786468584432403077,117.02,100.0,89111.0
3318077151284,1786468584555815075,116.41,100.0,89111.0
3318199879326,1786468584678543077,113.8,100.0,89111.0
3318323286175,1786468584801949876,117.54,100.0,89111.0
3318446372390,1786468584925036171,115.2,100.0,89111.0
3318569355854,1786468585048019525,113.54,100.0,89111.0
3318692403069,1786468585171066720,117.62,100.0,89111.0
3318815683027,1786468585294346768,115.71,100.0,89111.0
3318938412919,1786468585417076710,117.45,100.0,89111.0
3319061316282,1786468585539980093,117.67,100.0,89111.0
3319184284677,1786468585662948248,116.06,100.0,89111.0
3319306902738,1786468585785566399,114.64,100.0,89111.0
3319429766311,1786468585908429882,114.0,100.0,89111.0
3319553339141,1786468586032002892,116.54,100.0,89111.0
3319675993273,1786468586154656964,114.18,100.0,89111.0
3319798775195,1786468586277438886,115.07,100.0,89111.0
3319921270695,1786468586399934386,116.02,100.0,89111.0
3320043980287,1786468586522644048,116.8,100.0,89111.0
3320166626789,1786468586645290560,117.63,100.0,89111.0
3320289334071,1786468586767997882,115.34,100.0,89111.0
3320411940702,1786468586890604363,117.09,100.0,89111.0
3320534790246,1786468587013454027,113.12,100.0,89111.0
3320658372265,1786468587137036096,115.76,100.0,89111.0
3320781569832,1786468587260233533,117.5,100.0,89111.0
3320904207403,1786468587382871194,113.63,100.0,89111.0
3321026889445,1786468587505553266,118.26,100.0,89111.0
3321149244394,1786468587627908215,116.23,100.0,89111.0
3321272647607,1786468587751311388,114.16,100.0,89111.0
3321395217943,1786468587873881844,117.84,100.0,89111.0
3321517488676,1786468587996152347,116.6,100.0,89111.0
3321640026032,1786468588118689603,114.74,100.0,89111.0
3321762640898,1786468588241304589,117.35,100.0,89111.0
3321885210654,1786468588363874225,117.67,100.0,89111.0
3322007592398,1786468588486256069,114.28,100.0,89111.0
3322129775851,1786468588608439512,118.77,100.0,89111.0
3322252074424,1786468588730738085,117.28,100.0,89111.0
3322374659721,1786468588853323492,114.68,100.0,89111.0
3322497204986,1786468588975868787,119.88,100.0,89111.0
3322620971592,1786468589099635393,117.45,100.0,89111.0
3322743119414,1786468589221783115,120.03,100.0,89111.0
3322865531119,1786468589344194900,120.36,100.0,89111.0
3322988361877,1786468589467025548,118.92,100.0,89111.0
3323110795392,1786468589589459063,117.73,100.0,89111.0
3323233082335,1786468589711745906,116.71,100.0,89111.0
3323355520690,1786468589834184501,120.47,100.0,89111.0
3323478419229,1786468589957082850,118.12,100.0,89111.0
3323600862088,1786468590079525869,118.39,100.0,89111.0
3323723915369,1786468590202579080,117.94,100.0,89111.0
3323846834707,1786468590325498478,119.5,100.0,89111.0
3323970040339,1786468590448704070,117.33,100.0,89111.0
3324092960148,1786468590571623909,115.59,100.0,89111.0
3324215823706,1786468590694487397,120.18,100.0,89111.0
3324339506862,1786468590818170653,116.16,100.0,89111.0
3324462383090,1786468590941046831,114.86,100.0,89111.0
3324585690893,1786468591064354754,119.3,100.0,89111.0
3324709066895,1786468591187730706,117.27,100.0,89111.0
3324832179616,1786468591310843457,119.98,100.0,89111.0
3324955080250,1786468591433744011,115.61,100.0,89111.0
3325077834167,1786468591556497698,118.79,100.0,89111.0
3325200278612,1786468591678942273,117.87,100.0,89111.0
3325323901582,1786468591802565293,117.24,100.0,89111.0
3325446550003,1786468591925213754,119.15,100.0,89111.0
3325570023287,1786468592048687098,116.66,100.0,89111.0
3325692605993,1786468592171269794,116.9,100.0,89111.0
3325814965167,1786468592293628828,116.17,100.0,89111.0
3325937346858,1786468592416010669,117.47,100.0,89111.0
3326060817404,1786468592539481085,116.42,100.0,89111.0
3326184279574,1786468592662943405,114.69,100.0,89111.0
3326307263892,1786468592785927583,119.31,100.0,89111.0
3326430602847,1786468592909266538,116.94,100.0,89111.0
3326553192251,1786468593031856032,119.15,100.0,89111.0
3326675616998,1786468593154280849,120.66,100.0,89111.0
3326799056194,1786468593277719896,118.39,100.0,89111.0
3326921453731,1786468593400117292,121.41,100.0,89111.0
3327043778891,1786468593522442572,117.16,100.0,89111.0
3327166282573,1786468593644946284,119.3,100.0,89111.0
3327288814664,1786468593767478325,117.71,100.0,89111.0
3327411438117,1786468593890101678,117.01,100.0,89111.0
3327533681326,1786468594012345037,120.21,100.0,89111.0
3327657039055,1786468594135702886,118.92,100.0,89111.0
3327780644116,1786468594259307837,119.16,100.0,89111.0
3327903248418,1786468594381912289,118.39,100.0,89111.0
3328026680213,1786468594505343964,119.2,100.0,89111.0
3328150942124,1786468594629605825,117.12,100.0,89111.0
3328274778302,1786468594753442063,117.43,100.0,89111.0
3328397589822,1786468594876253573,120.34,100.0,89111.0
3328521520830,1786468595000184511,116.74,100.0,89111.0
3328643910395,1786468595122574046,120.71,100.0,89111.0
3328767423011,1786468595246086792,118.78,100.0,89111.0
3328891069272,1786468595369732963,116.19,100.0,89111.0
