connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
ecd8e31e92ac22ac,kv,5557996845274682,5557996846077614,0,0
7dfe9f3a9aa08798,api,5557996845552369,5557996846130673,0,0
ee79646a53c41b7c,api,5558013043166834,5558020849428098,27620,8389
9ae9e02eab1577a1,api,5558013039470241,5558021067137040,25919,12077
6ff00571547e55a1,api,5558013041752178,5558021798056522,24901,21065
f570922a605e1857,api,5558013042366502,5558021835884940,29448,21065
4efb88c8c0feeb24,api,5558028873580082,5558029773815951,25887,11828
26f7923763e82349,api,5558029775291597,5558030748297001,24869,12772
c9617aead79f637a,api,5558030750169542,5558031727257656,29416,12772
77ec23145997974d,api,5558031728254896,5558033649954803,27588,25035
