connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
593cdd47a31e85da,kv,5557038797875135,5557038799269032,0,0
fb38d03dcb69058f,api,5557038798312171,5557038799336402,0,0
fe8fa5e405599ca5,api,5557057006456401,5557058400970489,32007,9333
99b8f8fd9e90339c,api,5557059337773790,5557061162438103,38304,13267
7f502e478f4f7d5a,api,5557062097362980,5557063576362015,36930,9333
5a3842232bb4caa1,api,5557064522363133,5557066756612157,29397,21065
59b4819a82d376b6,api,5557067666191324,5557069805518716,32026,27425
86d9fc90aed7d58f,api,5557069808043713,5557070400597882,38323,7397
ec11aa3e5994f259,api,5557070402294977,5557071185427295,36949,9826
08d10c7eda8d9fab,api,5557071186869482,5557072182657220,29416,12772
