phase,gpu,samples,power_mean_w
baseline,0,120,341.363
baseline,1,120,85.42699999999998
drain,0,1595,333.2243887147335
drain,1,1595,271.0537617554859
post,0,119,91.19815126050422
post,1,119,388.5378991596638
