connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
4cfce2a68144224c,kv,5577954920236273,5577954921285071,0,0
f142d100be4ba073,api,5577954920535239,5577954921314930,0,0
cf5a28003306cee3,api,5577967667972523,5577970146122008,27620,8389
24c6e2d6c738dd39,api,5577970288396620,5577973421876396,24901,21065
d7063eb7e68020cf,api,5577973572068979,5577976653100758,32058,9333
1328b925ed9bd51f,api,5577976806622723,5577980117371936,22395,26687
01e51f6818b2f4dd,api,5577980306412949,5577982200777203,27588,25035
79579f8b0bf3afd8,api,5577982203067227,5577984273159816,24869,27425
be368a69975cdaa2,api,5577984275543679,5577985425886734,32026,15184
68ae116184fe7ad8,api,5577985427501836,5577987002872777,22363,20824
