policy,requested_fraction,lower_quartile,median,upper_quartile,cases
queue_haul_lp,0.0,0.0,0.0,0.0,12
queue_haul_lp,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,12
queue_haul_lp,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,12
queue_haul_lp,0.1,0.1,0.1,0.1,12
queue_haul_lp,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,12
queue_haul_lp,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,12
queue_haul_lp,0.2,0.2,0.2,0.2,12
queue_haul_lp,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,12
queue_haul_lp,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,12
queue_haul_lp,0.3,0.3,0.3,0.3,12
queue_haul_lp,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,12
queue_haul_lp,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,12
queue_haul_lp,0.4,0.4,0.4,0.4,12
queue_haul_lp,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,12
queue_haul_lp,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,12
queue_haul_lp,0.5,0.5,0.5,0.5,12
queue_haul_lp,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,12
queue_haul_lp,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,12
queue_haul_lp,0.6,0.6,0.6,0.6,12
queue_haul_lp,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,12
queue_haul_lp,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,12
queue_haul_lp,0.7,0.6991429107737182,0.7,0.7,12
queue_haul_lp,0.7333333333333333,0.7092221803477234,0.7333333333333333,0.7333333333333333,12
queue_haul_lp,0.7666666666666666,0.7092221803477234,0.7556356857371729,0.7666666666666666,12
queue_haul_lp,0.8,0.7092221803477234,0.7580650209263045,0.8,12
queue_haul_lp,0.8333333333333334,0.7092221803477234,0.7580650209263045,0.8274394191955806,12
queue_haul_lp,0.8666666666666667,0.7092221803477234,0.7580650209263045,0.8357727525289139,12
queue_haul_lp,0.9,0.7092221803477234,0.7580650209263045,0.8409047034052175,12
queue_haul_lp,0.9333333333333333,0.7092221803477234,0.7580650209263045,0.8409047034052175,12
queue_haul_lp,0.9666666666666667,0.7092221803477234,0.7580650209263045,0.8409047034052175,12
queue_haul_lp,1.0,0.7092221803477234,0.7580650209263045,0.8409047034052175,12
queue_haul_greedy,0.0,0.0,0.0,0.0,12
queue_haul_greedy,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,12
queue_haul_greedy,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,12
queue_haul_greedy,0.1,0.1,0.1,0.1,12
queue_haul_greedy,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,12
queue_haul_greedy,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,12
queue_haul_greedy,0.2,0.2,0.2,0.2,12
queue_haul_greedy,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,12
queue_haul_greedy,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,12
queue_haul_greedy,0.3,0.3,0.3,0.3,12
queue_haul_greedy,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,12
queue_haul_greedy,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,12
queue_haul_greedy,0.4,0.4,0.4,0.4,12
queue_haul_greedy,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,12
queue_haul_greedy,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,12
queue_haul_greedy,0.5,0.5,0.5,0.5,12
queue_haul_greedy,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,12
queue_haul_greedy,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,12
queue_haul_greedy,0.6,0.6,0.6,0.6,12
queue_haul_greedy,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,12
queue_haul_greedy,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,12
queue_haul_greedy,0.7,0.6912296426116824,0.7,0.7,12
queue_haul_greedy,0.7333333333333333,0.6912296426116824,0.7179525856645713,0.7333333333333333,12
queue_haul_greedy,0.7666666666666666,0.6912296426116824,0.734619252331238,0.7666666666666666,12
queue_haul_greedy,0.8,0.6912296426116824,0.7512859189979046,0.8,12
queue_haul_greedy,0.8333333333333334,0.6912296426116824,0.7543449992367344,0.8333333333333334,12
queue_haul_greedy,0.8666666666666667,0.6912296426116824,0.7543449992367344,0.8356240264527338,12
queue_haul_greedy,0.9,0.6912296426116824,0.7543449992367344,0.8356240264527338,12
queue_haul_greedy,0.9333333333333333,0.6912296426116824,0.7543449992367344,0.8356240264527338,12
queue_haul_greedy,0.9666666666666667,0.6912296426116824,0.7543449992367344,0.8356240264527338,12
queue_haul_greedy,1.0,0.6912296426116824,0.7543449992367344,0.8356240264527338,12
independent_fastest,0.0,0.0,0.0,0.0,12
independent_fastest,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,12
independent_fastest,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,12
independent_fastest,0.1,0.1,0.1,0.1,12
independent_fastest,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,12
independent_fastest,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,12
independent_fastest,0.2,0.2,0.2,0.2,12
independent_fastest,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,12
independent_fastest,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,12
independent_fastest,0.3,0.3,0.3,0.3,12
independent_fastest,0.3333333333333333,0.32905248636530443,0.3333333333333333,0.3333333333333333,12
independent_fastest,0.36666666666666664,0.3540524863653044,0.36666666666666664,0.36666666666666664,12
independent_fastest,0.4,0.37376802598863246,0.4,0.4,12
independent_fastest,0.43333333333333335,0.37376802598863246,0.42120935528426806,0.43333333333333335,12
independent_fastest,0.4666666666666667,0.37376802598863246,0.43787602195093467,0.4666666666666667,12
independent_fastest,0.5,0.37376802598863246,0.4545426886176014,0.5,12
independent_fastest,0.5333333333333333,0.37376802598863246,0.467355094425721,0.5333333333333333,12
independent_fastest,0.5666666666666667,0.37376802598863246,0.467355094425721,0.5666666666666667,12
independent_fastest,0.6,0.37376802598863246,0.467355094425721,0.6,12
independent_fastest,0.6333333333333333,0.37376802598863246,0.467355094425721,0.6333333333333333,12
independent_fastest,0.6666666666666666,0.37376802598863246,0.467355094425721,0.6666666666666666,12
independent_fastest,0.7,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,0.7333333333333333,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,0.7666666666666666,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,0.8,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,0.8333333333333334,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,0.8666666666666667,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,0.9,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,0.9333333333333333,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,0.9666666666666667,0.37376802598863246,0.467355094425721,0.6769709731519049,12
independent_fastest,1.0,0.37376802598863246,0.467355094425721,0.6769709731519049,12
replay_only,0.0,0.0,0.0,0.0,12
replay_only,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,12
replay_only,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,12
replay_only,0.1,0.1,0.1,0.1,12
replay_only,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,12
replay_only,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,12
replay_only,0.2,0.2,0.2,0.2,12
replay_only,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,12
replay_only,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,12
replay_only,0.3,0.3,0.3,0.3,12
replay_only,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,12
replay_only,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,12
replay_only,0.4,0.4,0.4,0.4,12
replay_only,0.43333333333333335,0.4313518882547393,0.43333333333333335,0.43333333333333335,12
replay_only,0.4666666666666667,0.43683124522547556,0.4666666666666667,0.4666666666666667,12
replay_only,0.5,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.5333333333333333,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.5666666666666667,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.6,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.6333333333333333,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.6666666666666666,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.7,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.7333333333333333,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.7666666666666666,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.8,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.8333333333333334,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.8666666666666667,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.9,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.9333333333333333,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,0.9666666666666667,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
replay_only,1.0,0.43683124522547556,0.4837519836894084,0.4995284731722896,12
kv_only,0.0,0.0,0.0,0.0,12
kv_only,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,12
kv_only,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,12
kv_only,0.1,0.1,0.1,0.1,12
kv_only,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,12
kv_only,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,12
kv_only,0.2,0.2,0.2,0.2,12
kv_only,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,12
kv_only,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,12
kv_only,0.3,0.3,0.3,0.3,12
kv_only,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,12
kv_only,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,12
kv_only,0.4,0.3989517199060304,0.4,0.4,12
kv_only,0.43333333333333335,0.403748634762195,0.42937044317614526,0.43333333333333335,12
kv_only,0.4666666666666667,0.403748634762195,0.44603710984281186,0.4666666666666667,12
kv_only,0.5,0.403748634762195,0.4627037765094786,0.5,12
kv_only,0.5333333333333333,0.403748634762195,0.4742721436772107,0.5333333333333333,12
kv_only,0.5666666666666667,0.403748634762195,0.4742721436772107,0.5666666666666667,12
kv_only,0.6,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.6333333333333333,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.6666666666666666,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.7,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.7333333333333333,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.7666666666666666,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.8,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.8333333333333334,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.8666666666666667,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.9,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.9333333333333333,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,0.9666666666666667,0.403748634762195,0.4742721436772107,0.5984419968123483,12
kv_only,1.0,0.403748634762195,0.4742721436772107,0.5984419968123483,12
power_blind,0.0,0.0,0.0,0.0,12
power_blind,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,12
power_blind,0.06666666666666667,0.058333333333333334,0.06666666666666667,0.06666666666666667,12
power_blind,0.1,0.058333333333333334,0.09759845144934841,0.1,12
power_blind,0.13333333333333333,0.058333333333333334,0.13333333333333333,0.13333333333333333,12
power_blind,0.16666666666666666,0.058333333333333334,0.16666666666666666,0.16666666666666666,12
power_blind,0.2,0.058333333333333334,0.2,0.2,12
power_blind,0.23333333333333334,0.05877671037925927,0.23333333333333334,0.23333333333333334,12
power_blind,0.26666666666666666,0.060654476061382114,0.2390389277442978,0.2635260548159012,12
power_blind,0.3,0.06666666666666667,0.26418028703842555,0.2666629911641313,12
power_blind,0.3333333333333333,0.25223543432714607,0.2687000054352451,0.27406504504599905,12
power_blind,0.36666666666666664,0.2765346525352354,0.28029702957065944,0.29386982447101545,12
power_blind,0.4,0.28879225048553364,0.2961986640780284,0.29745983645342366,12
power_blind,0.43333333333333335,0.3010498484358319,0.3010498484358323,0.3010498484358323,12
power_blind,0.4666666666666667,0.3162127412264809,0.31718117283993125,0.4492253851987336,12
power_blind,0.5,0.31718117283993147,0.4492253851987336,0.4492253851987336,12
power_blind,0.5333333333333333,0.42282348630490085,0.4614829831490323,0.4614829831490323,12
power_blind,0.5666666666666667,0.4492253851987336,0.47374058109933054,0.479574110035646,12
power_blind,0.6,0.4492253851987336,0.47985293783252925,0.48653302064624554,12
power_blind,0.6333333333333333,0.4492253851987336,0.4932131034599611,0.5188308670376917,12
power_blind,0.6666666666666666,0.48252434845628145,0.5030597060778454,0.5474550063138934,12
power_blind,0.7,0.48252434845628145,0.5098782614798694,0.5543909005531035,12
power_blind,0.7333333333333333,0.48252434845628145,0.5098782614798694,0.5613267947923135,12
power_blind,0.7666666666666666,0.48252434845628145,0.5098782614798694,0.5950878144626122,12
power_blind,0.8,0.48252434845628145,0.5098782614798694,0.5950878144626122,12
power_blind,0.8333333333333334,0.48252434845628145,0.5098782614798694,0.5950878144626122,12
power_blind,0.8666666666666667,0.48252434845628145,0.5098782614798694,0.5950878144626122,12
power_blind,0.9,0.48252434845628145,0.5098782614798694,0.5950878144626122,12
power_blind,0.9333333333333333,0.48252434845628145,0.5098782614798694,0.5950878144626122,12
power_blind,0.9666666666666667,0.48252434845628145,0.5098782614798694,0.5950878144626122,12
power_blind,1.0,0.48252434845628145,0.5098782614798694,0.5950878144626122,12
deadline_blind,0.0,0.0,0.0,0.0,12
deadline_blind,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,12
deadline_blind,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,12
deadline_blind,0.1,0.1,0.1,0.1,12
deadline_blind,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,12
deadline_blind,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,12
deadline_blind,0.2,0.2,0.2,0.2,12
deadline_blind,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,12
deadline_blind,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,12
deadline_blind,0.3,0.3,0.3,0.3,12
deadline_blind,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,12
deadline_blind,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,12
deadline_blind,0.4,0.4,0.4,0.4,12
deadline_blind,0.43333333333333335,0.42500000000000004,0.43333333333333335,0.43333333333333335,12
deadline_blind,0.4666666666666667,0.43333333333333335,0.4666666666666667,0.4666666666666667,12
deadline_blind,0.5,0.43333333333333335,0.48333333333333334,0.5,12
deadline_blind,0.5333333333333333,0.4536446725147465,0.48333333333333334,0.5,12
deadline_blind,0.5666666666666667,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.6,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.6333333333333333,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.6666666666666666,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.7,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.7333333333333333,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.7666666666666666,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.8,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.8333333333333334,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.8666666666666667,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.9,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.9333333333333333,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,0.9666666666666667,0.45833333333333337,0.485107250800654,0.5,12
deadline_blind,1.0,0.45833333333333337,0.485107250800654,0.5,12
