workload,input_sessions,median_served_T,policy,seed,deadline_s,deadline_scale,reference_deadline_s,target_frac,target_w,full_source_drop_w,planned_source_drop_w,planned_shortfall_w,planned_hit,selected_node_expected_w,egress_realized_node_expected_w,rebuild_realized_node_expected_w,acceptance_ok,deadline_hit,measured_source_drop_w,measured_sink_rise_w,total_first_token_s,total_completion_s,completion_to_reference,max_completion_s,sessions,run_root
small,16,5918.5,greedy,0,120.0,1.0,120.0,0.05,14.00244674828283,280.0489349656566,18.618881360278635,0.0,True,18.618881360278635,18.618881360278635,18.618881360278635,False,True,-1.8276250000000118,91.10737500000002,2.2197813987731934,3.8798177242279053,0.03233181436856588,3.8798177242279053,2,queue-haul/outputs/stage1c_calibrated_rho_v1/greedy_D120_T0p05
small,16,5918.5,greedy,0,120.0,1.0,120.0,0.075,21.003670122424243,280.0489349656566,21.122136423776112,0.0,True,21.122136423776112,21.122136423776112,21.122136423776112,True,True,30.821631799163185,107.05949790794978,1.744037389755249,2.6134679317474365,0.021778899431228637,2.6134679317474365,3,queue-haul/outputs/stage1c_calibrated_rho_v1/greedy_D120_T0p075
small,16,5918.5,greedy,0,120.0,1.0,120.0,0.25,70.01223374141415,280.0489349656566,21.605191879351594,48.407041862062556,False,21.605191879351594,21.605191879351594,21.605191879351594,False,True,28.086258368200845,97.69705857740588,3.7455248832702637,8.220443725585938,0.06850369771321614,8.220443725585938,8,queue-haul/outputs/stage1c_calibrated_rho_v1/greedy_D120_T0p25
