dispatch_rank,id,action,commit_result,selection_to_stage_start_s,initial_staging_s,final_delta_s,staging_s,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,claude:a12ba4aa-e366-86ba-e02b-cad4d98801ce,R,committed,1.696906566619873,8.392414093017578,0.09692621231079102,8.48934030532837,10.084448337554932,17.299522876739502,17.49002957344055,1.4781951904296875e-05,7.220171213150024
1,claude:182ab721-e93e-b060-2eec-e63525561590,R,committed,10.436380386352539,6.41984224319458,7.33310079574585,13.75294303894043,16.85019850730896,29.051625728607178,29.228156805038452,2.384185791015625e-05,12.197307586669922
2,claude:bc495ad8-0ba5-8231-bac2-c393ac427307,R,committed,17.867682218551636,3.5069580078125,0.8148384094238281,4.321796417236328,21.369247436523438,46.754197120666504,46.97977662086487,2.3603439331054688e-05,25.431885719299316
3,claude:ef2a78d0-bd0d-fa87-2e79-2a0ecd87fc38,R,committed,29.62808847427368,15.640594959259033,0.0,15.640594959259033,45.25926852226257,45.268683433532715,45.45736527442932,2.8848648071289062e-05,0.0014033317565917969
4,codex:05b7bdc0-9aab-1889-bf09-2de576242ae8,R,committed,47.4455931186676,5.3036675453186035,0.0,5.3036675453186035,52.73580551147461,52.749260663986206,52.95256543159485,2.6226043701171875e-05,0.001073598861694336
5,codex:3e752390-73eb-a2a7-2f0d-488ff61e1b1f,R,committed,53.32392358779907,8.696321487426758,0.0,8.696321487426758,62.01525163650513,62.02024507522583,62.19173526763916,2.2172927856445312e-05,0.0008034706115722656
6,codex:50213662-26c1-da31-28f7-88a6f1bb2d62,R,committed,62.548778772354126,5.129567384719849,2.1330995559692383,7.262666940689087,67.67156291007996,75.74030566215515,75.92446541786194,2.0265579223632812e-05,8.050631999969482
7,claude:fb9cea0c-efd8-bd5e-9f8c-4f30a3b163aa,R,committed,68.05753445625305,4.954781532287598,0.0,4.954781532287598,73.00623893737793,73.01231598854065,73.19534158706665,3.8623809814453125e-05,0.00032639503479003906
