monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5551384250000000,1784166115052658743,250000000,api,client_to_target,48212,1
5551384250000000,1784166115052675863,250000000,api,target_to_client,298,0
5551384250000000,1784166115052680533,250000000,kv,client_to_target,372,0
5551384250000000,1784166115052684193,250000000,kv,target_to_client,36,1
5551384500000000,1784166115303143017,250000000,kv,client_to_target,26970,0
5551384500000000,1784166115303159537,250000000,kv,target_to_client,6673544,1
5551384750000000,1784166115554011907,250000000,kv,client_to_target,186,0
5551384750000000,1784166115554027427,250000000,kv,target_to_client,7815151,1
5551385000000000,1784166115804255213,250000000,kv,target_to_client,7864320,1
5551385250000000,1784166116055353491,250000000,kv,client_to_target,186,0
5551385250000000,1784166116055392991,250000000,kv,target_to_client,7798873,1
5551385500000000,1784166116305485019,250000000,kv,client_to_target,186,0
5551385500000000,1784166116305498768,250000000,kv,target_to_client,7798767,1
5551385750000000,1784166116556508387,250000000,kv,target_to_client,7798784,1
5551386000000000,1784166116806573505,250000000,kv,client_to_target,186,0
5551386000000000,1784166116806596635,250000000,kv,target_to_client,7798873,1
5551386250000000,1784166117057277707,250000000,kv,target_to_client,7864320,1
5551386500000000,1784166117307660102,250000000,kv,client_to_target,186,0
5551386500000000,1784166117307681531,250000000,kv,target_to_client,7798767,1
5551386750000000,1784166117558074876,250000000,kv,client_to_target,186,0
5551386750000000,1784166117558096416,250000000,kv,target_to_client,7798873,1
5551387000000000,1784166117808660459,250000000,kv,target_to_client,7798784,1
5551387250000000,1784166118058818176,250000000,kv,client_to_target,186,0
5551387250000000,1784166118058842196,250000000,kv,target_to_client,7798820,1
5551387500000000,1784166118309113042,250000000,kv,target_to_client,7864320,1
5551387750000000,1784166118559850413,250000000,kv,client_to_target,186,0
5551387750000000,1784166118559872283,250000000,kv,target_to_client,7798820,1
5551388000000000,1784166118810166399,250000000,kv,client_to_target,186,0
5551388000000000,1784166118810190619,250000000,kv,target_to_client,7798820,1
5551388250000000,1784166119061100688,250000000,kv,target_to_client,7798784,1
5551388500000000,1784166119312080517,250000000,kv,client_to_target,186,0
5551388500000000,1784166119312103597,250000000,kv,target_to_client,7864356,1
5551388750000000,1784166119562226914,250000000,kv,client_to_target,186,0
5551388750000000,1784166119562249964,250000000,kv,target_to_client,7798820,1
5551389000000000,1784166119813278172,250000000,kv,target_to_client,7798784,1
5551389250000000,1784166120064364290,250000000,kv,client_to_target,186,0
5551389250000000,1784166120064385410,250000000,kv,target_to_client,7798820,1
5551389500000000,1784166120314629746,250000000,kv,target_to_client,7798784,1
5551389750000000,1784166120565278659,250000000,kv,client_to_target,186,0
5551389750000000,1784166120565301028,250000000,kv,target_to_client,7864356,1
5551390000000000,1784166120816004280,250000000,kv,client_to_target,186,0
5551390000000000,1784166120816025970,250000000,kv,target_to_client,7798767,1
5551390250000000,1784166121066283166,250000000,kv,target_to_client,7798784,1
5551390500000000,1784166121317280794,250000000,kv,client_to_target,186,0
5551390500000000,1784166121317305644,250000000,kv,target_to_client,7798873,1
5551390750000000,1784166121568271403,250000000,kv,client_to_target,186,0
5551390750000000,1784166121568293733,250000000,kv,target_to_client,7798820,1
5551391000000000,1784166121819219162,250000000,kv,target_to_client,7798784,1
