phase,gpu,samples,power_mean_w
baseline,0,120,342.50575000000003
baseline,1,120,85.33200000000001
drain,0,1245,333.9647228915662
drain,1,1245,220.3729076305221
post,0,120,310.25491666666665
post,1,120,163.288
