run_id,step,active_leaf_count,active_coding_leaf_count,active_validation_leaf_count,completed_leaf_count,coding_progress,validation_progress,num_reopens_so_far,num_invalidations_so_far,largest_progress_drop_so_far,num_splits_so_far,steps_since_new_subtask,denominator_growth_so_far,steps_since_completion,blocked_leaf_count,repeated_observation_loop_flag,validation_started,validation_complete,validation_failed,submit_without_validation,strong_completion_count,manual_only_completion_count,weak_product_completion_count,label_final_success,label_finish_step,label_success_by_horizon,label_shape_tags
hermes_pilot_h5_003,30,1,1,1,4,0.8,0.666667,0,0,0.5,0,0,4,1,0,false,true,true,false,false,0,4,0,,51,false,
hermes_pilot_h5_003,33,0,0,0,5,1,1,0,0,0.5,0,3,4,0,0,false,true,true,false,false,0,5,0,,51,false,
hermes_pilot_h5_003,34,1,1,0,5,0.833333,1,0,0,0.5,0,0,5,1,0,false,true,true,false,false,0,5,0,,51,false,
hermes_pilot_h5_003,35,0,0,0,6,1,1,0,0,0.5,0,1,5,0,0,false,true,true,false,false,0,6,0,,51,false,
hermes_pilot_h5_003,36,1,1,1,6,0.857143,0.75,0,0,0.5,0,0,6,1,0,false,true,true,false,false,0,6,0,,51,false,
hermes_pilot_h5_003,39,0,0,0,7,1,1,0,0,0.5,0,3,6,0,0,false,true,true,false,false,0,7,0,,51,false,
hermes_pilot_h5_003,40,1,1,0,7,0.875,1,0,0,0.5,0,0,7,1,0,false,true,true,false,false,0,7,0,,51,false,
hermes_pilot_h5_003,51,0,0,0,8,1,1,0,0,0.5,0,11,7,0,0,false,true,true,false,false,0,8,1,,51,false,
hermes_pilot_h5_004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,25,false,
hermes_pilot_h5_004,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,25,false,
hermes_pilot_h5_004,9,0,0,0,1,1,0,0,0,0,0,7,0,0,0,false,false,false,false,false,0,1,1,,25,false,
hermes_pilot_h5_004,10,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,25,false,
hermes_pilot_h5_004,11,0,0,0,2,1,1,0,0,0.5,0,1,1,0,0,false,true,true,false,false,1,1,1,,25,false,
hermes_pilot_h5_004,12,1,1,0,2,0.666667,1,0,0,0.5,0,0,2,1,0,false,true,true,false,false,1,1,1,,25,false,
hermes_pilot_h5_004,15,0,0,0,3,1,1,0,0,0.5,0,3,2,0,0,false,true,true,false,false,2,1,1,,25,false,
hermes_pilot_h5_004,16,1,1,0,3,0.75,1,0,0,0.5,0,0,3,1,0,false,true,true,false,false,2,1,1,,25,false,
hermes_pilot_h5_004,25,0,0,0,4,1,1,0,0,0.5,0,9,3,0,0,false,true,true,false,false,2,2,1,,25,false,
hermes_pilot_h5_005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,25,false,
hermes_pilot_h5_005,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,25,false,
hermes_pilot_h5_005,5,0,0,0,1,1,0,0,0,0,0,3,0,0,0,false,false,false,false,false,0,1,1,,25,false,
hermes_pilot_h5_005,6,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,25,false,
hermes_pilot_h5_005,8,2,2,1,1,0.333333,0,0,0,0.5,0,0,2,3,0,false,false,false,false,false,0,1,1,,25,false,
hermes_pilot_h5_005,9,1,1,1,2,0.666667,0,0,0,0.5,0,1,2,0,0,false,false,false,false,false,0,2,1,,25,false,
hermes_pilot_h5_005,10,2,2,2,2,0.5,0,0,0,0.5,0,0,3,1,0,false,false,false,false,false,0,2,1,,25,false,
hermes_pilot_h5_005,17,1,1,1,3,0.75,0.5,0,0,0.5,0,7,3,0,0,false,true,true,false,false,1,2,1,,25,false,
hermes_pilot_h5_005,18,2,1,1,3,0.75,0.5,0,0,0.5,0,0,3,1,0,false,true,true,false,false,1,2,1,,25,false,
hermes_pilot_h5_005,25,1,1,1,4,0.75,0.5,0,0,0.5,0,7,3,0,0,false,true,true,false,false,1,3,1,,25,false,
hermes_pilot_h5_006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,13,false,no_validation_frontier
hermes_pilot_h5_006,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,13,false,no_validation_frontier
hermes_pilot_h5_006,13,0,0,0,1,1,0,0,0,0,0,11,0,0,0,false,false,false,false,false,0,1,1,,13,false,no_validation_frontier
hermes_pilot_h5_007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,29,false,
hermes_pilot_h5_007,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,29,false,
hermes_pilot_h5_007,15,0,0,0,1,1,0,0,0,0,0,13,0,0,0,false,false,false,false,false,0,1,0,,29,false,
hermes_pilot_h5_007,16,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,0,,29,false,
hermes_pilot_h5_007,17,0,0,0,2,1,1,0,0,0.5,0,1,1,0,0,false,true,true,false,false,0,2,0,,29,false,
hermes_pilot_h5_007,18,1,1,0,2,0.666667,1,0,0,0.5,0,0,2,1,0,false,true,true,false,false,0,2,0,,29,false,
hermes_pilot_h5_007,23,0,0,0,3,1,1,0,0,0.5,0,5,2,0,0,false,true,true,false,false,0,3,0,,29,false,
hermes_pilot_h5_007,24,1,1,1,3,0.75,0.5,0,0,0.5,0,0,3,1,0,false,true,true,false,false,0,3,0,,29,false,
hermes_pilot_h5_007,25,0,0,0,4,1,1,0,0,0.5,0,1,3,0,0,false,true,true,false,false,0,4,0,,29,false,
hermes_pilot_h5_007,26,1,1,0,4,0.8,1,0,0,0.5,0,0,4,1,0,false,true,true,false,false,0,4,0,,29,false,
hermes_pilot_h5_007,29,0,0,0,5,1,1,0,0,0.5,0,3,4,0,0,false,true,true,false,false,0,5,0,,29,false,
hermes_pilot_h5_008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,48,false,
hermes_pilot_h5_008,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,48,false,
hermes_pilot_h5_008,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,false,true,true,false,false,0,1,0,,48,false,
hermes_pilot_h5_008,4,1,1,0,1,0.5,1,0,0,0.5,0,0,1,1,0,false,true,true,false,false,0,1,0,,48,false,
hermes_pilot_h5_008,5,0,0,0,2,1,1,0,0,0.5,0,1,1,0,0,false,true,true,false,false,0,2,0,,48,false,
hermes_pilot_h5_008,6,1,1,1,2,0.666667,0.5,0,0,0.5,0,0,2,1,0,false,true,true,false,false,0,2,0,,48,false,
hermes_pilot_h5_008,8,2,2,1,2,0.5,0.5,0,0,0.5,0,0,3,3,0,false,true,true,false,false,0,2,0,,48,false,
hermes_pilot_h5_008,11,1,1,1,3,0.75,0.5,0,0,0.5,0,3,3,0,0,false,true,true,false,false,0,3,0,,48,false,
hermes_pilot_h5_008,12,2,2,2,3,0.6,0.333333,0,0,0.5,0,0,4,1,0,false,true,true,false,false,0,3,0,,48,false,
hermes_pilot_h5_008,14,3,3,2,3,0.5,0.333333,0,0,0.5,0,0,5,3,0,false,true,true,false,false,0,3,0,,48,false,
hermes_pilot_h5_008,15,2,2,2,4,0.666667,0.333333,0,0,0.5,0,1,5,0,0,false,true,true,false,false,0,4,0,,48,false,
hermes_pilot_h5_008,16,3,3,3,4,0.571429,0.25,0,0,0.5,0,0,6,1,0,false,true,true,false,false,0,4,0,,48,false,
hermes_pilot_h5_008,17,2,2,2,5,0.714286,0.5,0,0,0.5,0,1,6,0,0,false,true,true,false,false,0,5,0,,48,false,
hermes_pilot_h5_008,18,3,3,2,5,0.625,0.5,0,0,0.5,0,0,7,1,0,false,true,true,false,false,0,5,0,,48,false,
hermes_pilot_h5_008,29,2,2,2,6,0.75,0.5,0,0,0.5,0,11,7,0,0,false,true,true,false,false,0,6,0,,48,false,
hermes_pilot_h5_008,30,3,3,2,6,0.666667,0.5,0,0,0.5,0,0,8,1,0,false,true,true,false,false,0,6,0,,48,false,
hermes_pilot_h5_008,32,2,2,2,7,0.777778,0.5,0,0,0.5,0,2,8,0,0,false,true,true,false,false,0,7,1,,48,false,
hermes_pilot_h5_008,31,3,3,2,7,0.7,0.5,0,0,0.5,0,0,9,-1,0,false,true,true,false,false,0,7,1,,48,false,
hermes_pilot_h5_008,35,2,2,2,8,0.8,0.5,0,0,0.5,0,4,9,0,0,false,true,true,false,false,0,8,1,,48,false,
hermes_pilot_h5_008,36,3,2,2,8,0.8,0.5,0,0,0.5,0,0,9,1,0,false,true,true,false,false,0,8,1,,48,false,
hermes_pilot_h5_008,37,2,2,2,9,0.8,0.5,0,0,0.5,0,1,9,0,0,false,true,true,false,false,0,9,1,,48,false,
hermes_pilot_h5_008,38,3,3,3,9,0.727273,0.4,0,0,0.5,0,0,10,1,0,false,true,true,false,false,0,9,1,,48,false,
hermes_pilot_h5_008,41,2,2,2,10,0.818182,0.6,0,0,0.5,0,3,10,0,0,false,true,true,false,false,0,10,1,,48,false,
hermes_pilot_h5_008,42,3,3,2,10,0.75,0.6,0,0,0.5,0,0,11,1,0,false,true,true,false,false,0,10,1,,48,false,
hermes_pilot_h5_008,45,2,2,2,11,0.833333,0.6,0,0,0.5,0,3,11,0,0,false,true,true,false,false,0,11,1,,48,false,
hermes_pilot_h5_008,46,3,3,3,11,0.769231,0.5,0,0,0.5,0,0,12,1,0,false,true,true,false,false,0,11,1,,48,false,
hermes_pilot_h5_008,48,4,4,3,11,0.714286,0.5,0,0,0.5,0,0,13,3,0,false,true,true,false,false,0,11,1,,48,false,
hermes_pilot_h5_009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,21,false,
hermes_pilot_h5_009,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,21,false,
hermes_pilot_h5_009,4,0,0,0,1,1,0,0,0,0,0,2,0,0,0,false,false,false,false,false,0,1,0,,21,false,
hermes_pilot_h5_009,6,1,0,0,1,1,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,1,0,,21,false,
hermes_pilot_h5_009,8,0,0,0,2,1,0,0,0,0,0,2,0,0,0,false,false,false,false,false,0,2,0,,21,false,
hermes_pilot_h5_009,7,1,1,0,2,0.5,0,0,0,0.5,0,0,1,-1,0,false,false,false,false,false,0,2,0,,21,false,
hermes_pilot_h5_009,9,0,0,0,3,1,0,0,0,0.5,0,2,1,0,0,false,false,false,false,false,0,3,0,,21,false,
hermes_pilot_h5_009,10,1,1,0,3,0.666667,0,0,0,0.5,0,0,2,1,0,false,false,false,false,false,0,3,0,,21,false,
hermes_pilot_h5_009,11,0,0,0,4,1,0,0,0,0.5,0,1,2,0,0,false,false,false,false,false,0,4,1,,21,false,
hermes_pilot_h5_009,12,1,1,0,4,0.75,0,0,0,0.5,0,0,3,1,0,false,false,false,false,false,0,4,1,,21,false,
hermes_pilot_h5_009,13,0,0,0,5,1,0,0,0,0.5,0,1,3,0,0,false,false,false,false,false,0,5,1,,21,false,
hermes_pilot_h5_009,14,1,1,0,5,0.8,0,0,0,0.5,0,0,4,1,0,false,false,false,false,false,0,5,1,,21,false,
hermes_pilot_h5_009,17,0,0,0,6,1,0,0,0,0.5,0,3,4,0,0,false,false,false,false,false,0,6,2,,21,false,
hermes_pilot_h5_009,18,1,1,1,6,0.833333,0,0,0,0.5,0,0,5,1,0,false,false,false,false,false,0,6,2,,21,false,
hermes_pilot_h5_009,21,0,0,0,7,1,1,0,0,0.5,0,3,5,0,0,false,true,true,false,false,0,7,2,,21,false,
hermes_pilot_h5_010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,23,false,
hermes_pilot_h5_010,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,23,false,
hermes_pilot_h5_010,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,false,false,false,false,false,0,1,1,,23,false,
hermes_pilot_h5_010,4,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,23,false,
hermes_pilot_h5_010,6,2,2,1,1,0.333333,0,0,0,0.5,0,0,2,3,0,false,false,false,false,false,0,1,1,,23,false,
hermes_pilot_h5_010,7,1,1,1,2,0.666667,0,0,0,0.5,0,1,2,0,0,false,false,false,false,false,1,1,1,,23,false,
hermes_pilot_h5_010,8,2,2,1,2,0.5,0,0,0,0.5,0,0,3,1,0,false,false,false,false,false,1,1,1,,23,false,
hermes_pilot_h5_010,9,1,1,1,3,0.75,0,0,0,0.5,0,1,3,0,0,false,false,false,false,false,1,2,1,,23,false,
hermes_pilot_h5_010,10,2,2,1,3,0.6,0,0,0,0.5,0,0,4,1,0,false,false,false,false,false,1,2,1,,23,false,
hermes_pilot_h5_010,11,1,1,1,4,0.8,0,0,0,0.5,0,1,4,0,0,false,false,false,false,false,1,3,2,,23,false,
hermes_pilot_h5_010,12,2,2,2,4,0.666667,0,0,0,0.5,0,0,5,1,0,false,false,false,false,false,1,3,2,,23,false,
hermes_pilot_h5_010,13,1,1,1,5,0.833333,0.5,0,0,0.5,0,1,5,0,0,false,true,true,false,false,2,3,2,,23,false,
hermes_pilot_h5_010,14,2,1,1,5,0.833333,0.5,0,0,0.5,0,0,5,1,0,false,true,true,false,false,2,3,2,,23,false,
hermes_pilot_h5_010,23,1,1,1,6,0.833333,0.5,0,0,0.5,0,9,5,0,0,false,true,true,false,false,2,4,2,,23,false,
hermes_pilot_h5_011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,17,false,no_validation_frontier
hermes_pilot_h5_011,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,17,false,no_validation_frontier
hermes_pilot_h5_011,13,0,0,0,1,1,0,0,0,0,0,11,0,0,0,false,false,false,false,false,0,1,1,,17,false,no_validation_frontier
hermes_pilot_h5_011,14,1,1,0,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,17,false,no_validation_frontier
hermes_pilot_h5_011,17,0,0,0,2,1,0,0,0,0.5,0,3,1,0,0,false,false,false,false,false,0,2,1,,17,false,no_validation_frontier
hermes_pilot_h5_012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,25,false,
hermes_pilot_h5_012,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,25,false,
hermes_pilot_h5_012,9,0,0,0,1,1,0,0,0,0,0,7,0,0,0,false,false,false,false,false,0,1,0,,25,false,
hermes_pilot_h5_012,10,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,0,,25,false,
hermes_pilot_h5_012,11,0,0,0,2,1,1,0,0,0.5,0,1,1,0,0,false,true,true,false,false,0,2,0,,25,false,
hermes_pilot_h5_012,12,1,1,0,2,0.666667,1,0,0,0.5,0,0,2,1,0,false,true,true,false,false,0,2,0,,25,false,
hermes_pilot_h5_012,19,0,0,0,3,1,1,0,0,0.5,0,7,2,0,0,false,true,true,false,false,0,3,0,,25,false,
hermes_pilot_h5_012,22,1,1,1,3,0.75,0.5,0,0,0.5,0,0,3,3,0,false,true,true,false,false,0,3,0,,25,false,
hermes_pilot_h5_012,23,0,0,0,4,1,1,0,0,0.5,0,1,3,0,0,false,true,true,false,false,0,4,0,,25,false,
hermes_pilot_h5_012,24,1,1,0,4,0.8,1,0,0,0.5,0,0,4,1,0,false,true,true,false,false,0,4,0,,25,false,
hermes_pilot_h5_012,25,0,0,0,5,1,1,0,0,0.5,0,1,4,0,0,false,true,true,false,false,0,5,0,,25,false,
hermes_pilot_h5_013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,55,false,
hermes_pilot_h5_013,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,55,false,
hermes_pilot_h5_013,7,0,0,0,1,1,1,0,0,0,0,5,0,0,0,false,true,true,false,false,0,1,0,,55,false,
hermes_pilot_h5_013,8,1,1,0,1,0.5,1,0,0,0.5,0,0,1,1,0,false,true,true,false,false,0,1,0,,55,false,
hermes_pilot_h5_013,10,0,0,0,2,1,1,0,0,0.5,0,2,1,0,0,false,true,true,false,false,0,2,0,,55,false,
hermes_pilot_h5_013,12,1,1,1,2,0.666667,0.5,0,0,0.5,0,0,2,2,0,false,true,true,false,false,0,2,0,,55,false,
hermes_pilot_h5_013,21,0,0,0,3,1,1,0,0,0.5,0,9,2,0,0,false,true,true,false,false,0,3,0,,55,false,
hermes_pilot_h5_013,22,1,1,0,3,0.75,1,0,0,0.5,0,0,3,1,0,false,true,true,false,false,0,3,0,,55,false,
hermes_pilot_h5_013,29,0,0,0,4,1,1,0,0,0.5,0,7,3,0,0,false,true,true,false,false,0,4,1,,55,false,
hermes_pilot_h5_013,30,1,1,0,4,0.8,1,0,0,0.5,0,0,4,1,0,false,true,true,false,false,0,4,1,,55,false,
hermes_pilot_h5_013,34,2,2,1,4,0.666667,0.666667,0,0,0.5,0,0,5,5,0,false,true,true,false,false,0,4,1,,55,false,
hermes_pilot_h5_013,35,1,1,0,5,0.833333,1,0,0,0.5,0,1,5,0,0,false,true,true,false,false,0,5,1,,55,false,
hermes_pilot_h5_013,36,2,2,0,5,0.714286,1,0,0,0.5,0,0,6,1,0,false,true,true,false,false,0,5,1,,55,false,
hermes_pilot_h5_013,37,1,1,0,6,0.857143,1,0,0,0.5,0,1,6,0,0,false,true,true,false,false,0,6,2,,55,false,
hermes_pilot_h5_013,38,2,2,0,6,0.75,1,0,0,0.5,0,0,7,1,0,false,true,true,false,false,0,6,2,,55,false,
hermes_pilot_h5_013,41,1,1,0,7,0.875,1,0,0,0.5,0,3,7,0,0,false,true,true,false,false,0,7,2,,55,false,
hermes_pilot_h5_013,42,2,1,0,7,0.875,1,0,0,0.5,0,0,7,1,0,false,true,true,false,false,0,7,2,,55,false,
hermes_pilot_h5_013,43,1,1,0,8,0.875,1,0,0,0.5,0,1,7,0,0,false,true,true,false,false,0,8,2,,55,false,
hermes_pilot_h5_013,44,2,2,0,8,0.777778,1,0,0,0.5,0,0,8,1,0,false,true,true,false,false,0,8,2,,55,false,
hermes_pilot_h5_013,51,1,1,0,9,0.888889,1,0,0,0.5,0,7,8,0,0,false,true,true,false,false,1,8,2,,55,false,
hermes_pilot_h5_013,52,2,2,1,9,0.8,0.75,0,0,0.5,0,0,9,1,0,false,true,true,false,false,1,8,2,,55,false,
hermes_pilot_h5_013,54,3,3,1,9,0.727273,0.75,0,0,0.5,0,0,10,3,0,false,true,true,false,false,1,8,2,,55,false,
hermes_pilot_h5_013,55,2,2,1,10,0.818182,0.75,0,0,0.5,0,1,10,0,0,false,true,true,false,false,1,9,2,,55,false,
hermes_pilot_h5_014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,11,false,
hermes_pilot_h5_014,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,11,false,
hermes_pilot_h5_014,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,false,false,false,false,false,0,1,1,,11,false,
hermes_pilot_h5_014,4,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,11,false,
hermes_pilot_h5_014,7,0,0,0,2,1,1,0,0,0.5,0,3,1,0,0,false,true,true,false,false,1,1,1,,11,false,
hermes_pilot_h5_014,8,1,1,0,2,0.666667,1,0,0,0.5,0,0,2,1,0,false,true,true,false,false,1,1,1,,11,false,
hermes_pilot_h5_014,10,2,2,1,2,0.5,0.5,0,0,0.5,0,0,3,3,0,false,true,true,false,false,1,1,1,,11,false,
hermes_pilot_h5_014,11,1,1,0,3,0.75,1,0,0,0.5,0,1,3,0,0,false,true,true,false,false,1,2,1,,11,false,
hermes_pilot_h5_015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,31,false,
hermes_pilot_h5_015,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,31,false,
hermes_pilot_h5_015,5,0,0,0,1,1,0,0,0,0,0,3,0,0,0,false,false,false,false,false,0,1,1,,31,false,
hermes_pilot_h5_015,6,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,31,false,
hermes_pilot_h5_015,8,2,2,1,1,0.333333,0,0,0,0.5,0,0,2,3,0,false,false,false,false,false,0,1,1,,31,false,
hermes_pilot_h5_015,9,1,1,1,2,0.666667,0,0,0,0.5,0,1,2,0,0,false,false,false,false,false,0,2,1,,31,false,
hermes_pilot_h5_015,10,2,2,2,2,0.5,0,0,0,0.5,0,0,3,1,0,false,false,false,false,false,0,2,1,,31,false,
hermes_pilot_h5_015,12,3,3,2,2,0.4,0,0,0,0.5,0,0,4,3,0,false,false,false,false,false,0,2,1,,31,false,
hermes_pilot_h5_015,13,2,2,2,3,0.6,0,0,0,0.5,0,1,4,0,0,false,false,false,false,false,1,2,1,,31,false,
hermes_pilot_h5_015,14,3,3,3,3,0.5,0,0,0,0.5,0,0,5,1,0,false,false,false,false,false,1,2,1,,31,false,
hermes_pilot_h5_015,17,2,2,2,4,0.666667,0.333333,0,0,0.5,0,3,5,0,0,false,true,true,false,false,2,2,1,,31,false,
hermes_pilot_h5_015,18,3,3,2,4,0.571429,0.333333,0,0,0.5,0,0,6,1,0,false,true,true,false,false,2,2,1,,31,false,
hermes_pilot_h5_015,19,2,2,2,5,0.714286,0.333333,0,0,0.5,0,1,6,0,0,false,true,true,false,false,2,3,2,,31,false,
hermes_pilot_h5_015,20,3,3,3,5,0.625,0.25,0,0,0.5,0,0,7,1,0,false,true,true,false,false,2,3,2,,31,false,
hermes_pilot_h5_015,22,4,4,3,5,0.555556,0.25,0,0,0.5,0,0,8,3,0,false,true,true,false,false,2,3,2,,31,false,
hermes_pilot_h5_015,25,3,3,3,6,0.666667,0.25,0,0,0.5,0,3,8,0,0,false,true,true,false,false,3,3,2,,31,false,
hermes_pilot_h5_015,26,4,4,4,6,0.6,0.2,0,0,0.5,0,0,9,1,0,false,true,true,false,false,3,3,2,,31,false,
hermes_pilot_h5_015,27,3,3,3,7,0.7,0.4,0,0,0.5,0,1,9,0,0,false,true,true,false,false,4,3,2,,31,false,
hermes_pilot_h5_015,28,4,3,3,7,0.7,0.4,0,0,0.5,0,0,9,1,0,false,true,true,false,false,4,3,2,,31,false,
hermes_pilot_h5_015,31,3,3,3,8,0.7,0.4,0,0,0.5,0,3,9,0,0,false,true,true,false,false,4,4,2,,31,false,
hermes_pilot_h5_016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,13,false,no_validation_frontier
hermes_pilot_h5_016,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,13,false,no_validation_frontier
hermes_pilot_h5_016,13,0,0,0,1,1,0,0,0,0,0,11,0,0,0,false,false,false,false,false,0,1,1,,13,false,no_validation_frontier
hermes_pilot_h5_017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,21,false,
hermes_pilot_h5_017,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,21,false,
hermes_pilot_h5_017,4,0,0,0,1,1,0,0,0,0,0,2,0,0,0,false,false,false,false,false,0,1,1,,21,false,
hermes_pilot_h5_017,3,1,1,0,1,0.5,0,0,0,0.5,0,0,1,-1,0,false,false,false,false,false,0,1,1,,21,false,
hermes_pilot_h5_017,9,0,0,0,2,1,0,0,0,0.5,0,6,1,0,0,false,false,false,false,false,0,2,1,,21,false,
hermes_pilot_h5_017,10,1,1,1,2,0.666667,0,0,0,0.5,0,0,2,1,0,false,false,false,false,false,0,2,1,,21,false,
hermes_pilot_h5_017,11,0,0,0,3,1,1,0,0,0.5,0,1,2,0,0,false,true,true,false,false,0,3,1,,21,false,
hermes_pilot_h5_017,12,1,1,0,3,0.75,1,0,0,0.5,0,0,3,1,0,false,true,true,false,false,0,3,1,,21,false,
hermes_pilot_h5_017,13,0,0,0,4,1,1,0,0,0.5,0,1,3,0,0,false,true,true,false,false,0,4,1,,21,false,
hermes_pilot_h5_017,18,1,1,1,4,0.8,0.5,0,0,0.5,0,0,4,5,0,false,true,true,false,false,0,4,1,,21,false,
hermes_pilot_h5_017,21,0,0,0,5,1,1,0,0,0.5,0,3,4,0,0,false,true,true,false,false,0,5,1,,21,false,
hermes_pilot_h5_018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,47,false,
