phase,gpu,samples,power_mean_w
baseline,0,119,212.92142857142858
baseline,1,120,85.03975
drain,0,182,175.97027472527472
drain,1,182,97.97906593406594
post,0,119,96.50134453781514
post,1,119,156.26184873949583
