dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:a9de70aa-f71f-9b95-5469-d6b3ec0b3fd5,S,39.006738901138306,39.08961582183838,39.089696407318115,2.7179718017578125e-05,1.1920928955078125e-05
1,codex:e6744833-786a-9c87-c539-3a40cda50680,S,37.914764642715454,37.91518807411194,37.9152467250824,1.7404556274414062e-05,6.198883056640625e-06
2,codex:362639e1-f680-4bda-bd1e-8f149f7717ab,S,40.91501331329346,41.166088342666626,43.12624764442444,1.9601094722747803,9.059906005859375e-06
3,codex:e717fd54-aecf-8710-559b-8d23833866c4,S,39.39386582374573,39.39391851425171,39.47223138809204,0.07827138900756836,7.152557373046875e-06
4,claude:3ab49446-c806-6a06-d8f3-51d00da9a76a,S,39.67992424964905,39.67992424964905,39.679988384246826,1.4781951904296875e-05,3.5762786865234375e-06
5,codex:e4fa4daa-9887-f50a-b110-c9378383c7b1,S,36.780635595321655,36.780635595321655,36.93793725967407,0.15722131729125977,2.4080276489257812e-05
6,codex:1db326cd-3c43-ad82-b907-27bc1f12c287,S,36.78042411804199,36.78042411804199,36.780526638031006,2.6464462280273438e-05,1.2159347534179688e-05
7,claude:beb7fbf4-6556-b9f2-f2be-d69abc179398,S,37.49364233016968,37.49364233016968,37.493786334991455,3.2901763916015625e-05,7.62939453125e-06
8,codex:773fe603-6c37-a82b-eb79-8a2c5c0d1c8e,S,36.85841178894043,36.85841178894043,36.919880628585815,0.06130862236022949,1.9550323486328125e-05
