timestamp, uuid, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/10 01:43:20.066, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:43:21.067, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:22.067, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:23.067, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:43:24.067, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:25.067, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:43:26.067, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:43:27.068, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.08 W, 0 %, 61438 MiB
2026/09/10 01:43:28.068, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:43:29.068, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.06 W, 0 %, 61438 MiB
2026/09/10 01:43:30.068, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:43:31.068, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.18 W, 0 %, 61438 MiB
2026/09/10 01:43:32.069, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:43:33.069, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:43:34.069, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:43:35.069, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.07 W, 0 %, 61438 MiB
2026/09/10 01:43:36.069, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:37.069, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:43:38.070, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:43:39.070, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:43:40.070, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.03 W, 0 %, 61438 MiB
2026/09/10 01:43:41.070, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:43:42.071, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:43:43.071, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:44.071, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:45.071, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:46.071, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:43:47.072, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:43:48.072, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:49.072, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.25 W, 0 %, 61438 MiB
2026/09/10 01:43:50.072, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:43:51.072, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:43:52.073, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:53.073, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:54.073, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.08 W, 0 %, 61438 MiB
2026/09/10 01:43:55.073, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:43:56.073, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:57.074, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:43:58.074, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:43:59.074, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:44:00.074, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.25 W, 0 %, 61438 MiB
2026/09/10 01:44:01.075, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:44:02.075, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:44:03.075, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:44:04.075, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:44:05.075, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:44:06.076, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.09 W, 0 %, 61438 MiB
2026/09/10 01:44:07.076, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:44:08.076, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:44:09.076, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:44:10.076, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:44:11.077, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.07 W, 0 %, 61438 MiB
2026/09/10 01:44:12.077, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:44:13.077, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:14.077, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:44:15.077, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:16.078, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:44:17.078, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:44:18.078, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:44:19.079, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.25 W, 0 %, 61438 MiB
2026/09/10 01:44:20.079, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:44:21.079, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.00 W, 0 %, 61438 MiB
2026/09/10 01:44:22.079, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:23.079, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:44:24.080, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.92 W, 0 %, 61438 MiB
2026/09/10 01:44:25.080, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:26.080, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:27.080, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:44:28.080, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:44:29.081, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:30.081, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:31.081, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:44:32.081, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:44:33.081, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:34.081, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:44:35.082, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:36.082, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:37.082, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:38.082, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:44:39.083, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:44:40.083, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:44:41.083, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:44:42.083, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:44:43.083, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:44:44.083, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:44:45.084, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.96 W, 0 %, 61438 MiB
2026/09/10 01:44:46.084, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:44:47.084, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:44:48.084, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.76 W, 0 %, 61438 MiB
2026/09/10 01:44:49.084, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.96 W, 0 %, 61438 MiB
2026/09/10 01:44:50.085, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:44:51.085, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.86 W, 0 %, 61438 MiB
2026/09/10 01:44:52.085, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:44:53.085, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.81 W, 0 %, 61438 MiB
2026/09/10 01:44:54.085, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:44:55.085, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:44:56.086, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.87 W, 0 %, 61438 MiB
2026/09/10 01:44:57.086, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:44:58.086, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.76 W, 0 %, 61438 MiB
2026/09/10 01:44:59.086, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:45:00.087, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:45:01.087, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:45:02.087, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:45:03.087, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.18 W, 0 %, 61438 MiB
2026/09/10 01:45:04.087, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.77 W, 0 %, 61438 MiB
2026/09/10 01:45:05.088, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.89 W, 0 %, 61438 MiB
2026/09/10 01:45:06.088, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.76 W, 0 %, 61438 MiB
2026/09/10 01:45:07.088, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:45:08.088, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:45:09.088, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.76 W, 0 %, 61438 MiB
2026/09/10 01:45:10.089, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.67 W, 0 %, 61438 MiB
2026/09/10 01:45:11.089, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.81 W, 0 %, 61438 MiB
2026/09/10 01:45:12.089, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.86 W, 0 %, 61438 MiB
2026/09/10 01:45:13.089, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.80 W, 0 %, 61438 MiB
2026/09/10 01:45:14.089, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:45:15.090, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:45:16.090, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.00 W, 0 %, 61438 MiB
2026/09/10 01:45:17.090, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.89 W, 0 %, 61438 MiB
2026/09/10 01:45:18.090, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:45:19.091, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.77 W, 0 %, 61438 MiB
2026/09/10 01:45:20.091, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:45:21.091, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:45:22.091, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:45:23.091, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:45:24.092, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.96 W, 0 %, 61438 MiB
2026/09/10 01:45:25.092, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.80 W, 0 %, 61438 MiB
2026/09/10 01:45:26.092, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.81 W, 0 %, 61438 MiB
2026/09/10 01:45:27.092, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:45:28.092, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.81 W, 0 %, 61438 MiB
2026/09/10 01:45:29.093, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.71 W, 0 %, 61438 MiB
2026/09/10 01:45:30.093, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.81 W, 0 %, 61438 MiB
2026/09/10 01:45:31.093, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.71 W, 0 %, 61438 MiB
2026/09/10 01:45:32.093, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.81 W, 0 %, 61438 MiB
2026/09/10 01:45:33.093, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:45:34.094, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.81 W, 0 %, 61438 MiB
2026/09/10 01:45:35.094, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.81 W, 0 %, 61438 MiB
2026/09/10 01:45:36.094, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:45:37.095, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.96 W, 0 %, 61438 MiB
2026/09/10 01:45:38.095, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:45:39.095, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:45:40.095, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.43 W, 0 %, 61438 MiB
2026/09/10 01:45:41.095, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:45:42.096, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:45:43.096, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.58 W, 0 %, 61438 MiB
2026/09/10 01:45:44.096, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:45:45.096, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:45:46.096, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:45:47.097, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.80 W, 0 %, 61438 MiB
2026/09/10 01:45:48.097, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.96 W, 0 %, 61438 MiB
2026/09/10 01:45:49.097, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:45:50.098, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:45:51.098, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:45:52.098, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.06 W, 0 %, 61438 MiB
2026/09/10 01:45:53.098, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:45:54.098, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.03 W, 0 %, 61438 MiB
2026/09/10 01:45:55.099, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:45:56.099, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:45:57.099, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.03 W, 0 %, 61438 MiB
2026/09/10 01:45:58.099, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:45:59.099, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.96 W, 0 %, 61438 MiB
2026/09/10 01:46:00.100, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:46:01.100, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.09 W, 0 %, 61438 MiB
2026/09/10 01:46:02.100, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:46:03.100, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:46:04.100, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:05.101, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:46:06.101, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:46:07.101, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:46:08.101, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:09.101, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:46:10.102, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:46:11.102, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.03 W, 0 %, 61438 MiB
2026/09/10 01:46:12.102, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.13 W, 0 %, 61438 MiB
2026/09/10 01:46:13.102, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:46:14.103, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:46:15.103, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:46:16.103, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.65 W, 0 %, 61438 MiB
2026/09/10 01:46:17.103, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.44 W, 0 %, 61438 MiB
2026/09/10 01:46:18.103, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:19.104, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:46:20.104, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.09 W, 0 %, 61438 MiB
2026/09/10 01:46:21.104, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:46:22.104, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:23.104, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:46:24.104, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.25 W, 0 %, 61438 MiB
2026/09/10 01:46:25.105, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:26.105, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:27.105, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:28.106, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:29.107, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:46:30.107, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:46:31.107, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:32.107, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:46:33.108, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:34.108, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:46:35.108, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:46:36.108, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:46:37.108, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.73 W, 0 %, 61438 MiB
2026/09/10 01:46:38.108, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:46:39.109, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:40.109, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:46:41.109, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.65 W, 0 %, 61438 MiB
2026/09/10 01:46:42.109, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.03 W, 0 %, 61438 MiB
2026/09/10 01:46:43.109, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:46:44.110, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.09 W, 0 %, 61438 MiB
2026/09/10 01:46:45.110, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.86 W, 0 %, 61438 MiB
2026/09/10 01:46:46.110, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:46:47.110, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:46:48.110, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:46:49.111, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:46:50.111, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.29 W, 0 %, 61438 MiB
2026/09/10 01:46:51.111, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:46:52.111, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:46:53.111, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:46:54.112, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:46:55.112, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:46:56.112, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:46:57.112, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
