connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
35a026e36ed5630c,kv,5564141247892808,5564141249185344,0,0
0aebc5fa11e07894,api,5564141248285024,5564141249246574,0,0
19288efc7cb7422e,api,5564164407515232,5564279750162436,35711,8389
667c528f87cd27c2,api,5564164401664349,5564279785391261,38304,9092
ad5575bfc63dd037,api,5564164407804909,5564279854676053,29397,9333
d4daacb12c9248c7,api,5564164404907292,5564280267836713,43361,14264
a5edb91dfa585dbc,api,5564289808440067,5564290842915752,35859,8389
bdd9b9ebf6508ca8,api,5564290391412378,5564291124263660,38452,7151
dbc7f2794ffd96b1,api,5564290179615453,5564291512901990,29545,13753
2d01fb2e80fd4087,api,5564290846332366,5564292618929247,43509,20626
263d3ca6b8a3686d,api,5564301080946131,5564303581415107,38471,31107
1e0b1d38121b30c6,api,5564303584041789,5564305594957563,43528,25049
585119b740f50684,api,5564305597327858,5564306930739724,35878,16743
41af7f57e0466eb3,api,5564306932858302,5564307547467477,29564,7642
