timestamp,index,power_w,util_gpu,memory_mib
2026/07/14 14:24:15.867, 0, 87.86, 0, 75259
2026/07/14 14:24:15.869, 1, 148.42, 44, 74055
2026/07/14 14:24:16.119, 0, 361.01, 100, 75259
2026/07/14 14:24:16.119, 1, 88.51, 45, 74055
2026/07/14 14:24:16.369, 0, 350.81, 100, 75259
2026/07/14 14:24:16.369, 1, 87.77, 1, 74055
2026/07/14 14:24:16.619, 0, 404.14, 100, 75259
2026/07/14 14:24:16.619, 1, 87.77, 0, 74055
2026/07/14 14:24:16.869, 0, 189.15, 99, 75259
2026/07/14 14:24:16.869, 1, 87.59, 0, 74055
2026/07/14 14:24:17.120, 0, 354.08, 66, 75259
2026/07/14 14:24:17.120, 1, 87.50, 0, 74055
2026/07/14 14:24:17.370, 0, 341.77, 100, 75259
2026/07/14 14:24:17.370, 1, 87.18, 0, 74055
2026/07/14 14:24:17.620, 0, 329.99, 100, 75259
2026/07/14 14:24:17.620, 1, 86.90, 0, 74055
2026/07/14 14:24:17.870, 0, 357.71, 100, 75259
2026/07/14 14:24:17.870, 1, 87.18, 0, 74055
2026/07/14 14:24:18.120, 0, 359.22, 100, 75259
2026/07/14 14:24:18.120, 1, 87.18, 0, 74055
2026/07/14 14:24:18.370, 0, 373.67, 100, 75259
2026/07/14 14:24:18.371, 1, 87.18, 0, 74055
2026/07/14 14:24:18.621, 0, 228.96, 75, 75259
2026/07/14 14:24:18.621, 1, 86.31, 0, 74055
2026/07/14 14:24:18.871, 0, 140.42, 36, 75259
2026/07/14 14:24:18.871, 1, 86.08, 0, 74055
2026/07/14 14:24:19.121, 0, 144.92, 32, 75259
2026/07/14 14:24:19.121, 1, 86.08, 0, 74055
2026/07/14 14:24:19.371, 0, 140.69, 37, 75259
2026/07/14 14:24:19.371, 1, 85.99, 0, 74055
2026/07/14 14:24:19.622, 0, 141.62, 37, 75259
2026/07/14 14:24:19.622, 1, 85.75, 0, 74055
2026/07/14 14:24:19.872, 0, 139.17, 37, 75259
2026/07/14 14:24:19.872, 1, 85.75, 0, 74055
2026/07/14 14:24:20.122, 0, 389.64, 58, 75259
2026/07/14 14:24:20.122, 1, 85.67, 0, 74055
2026/07/14 14:24:20.372, 0, 357.38, 100, 75259
2026/07/14 14:24:20.372, 1, 85.67, 0, 74055
2026/07/14 14:24:20.622, 0, 357.38, 100, 75259
2026/07/14 14:24:20.622, 1, 85.67, 0, 74055
2026/07/14 14:24:20.873, 0, 363.12, 96, 75259
2026/07/14 14:24:20.873, 1, 85.39, 0, 74055
2026/07/14 14:24:21.123, 0, 385.15, 100, 75259
2026/07/14 14:24:21.123, 1, 85.39, 0, 74055
2026/07/14 14:24:21.373, 0, 356.79, 100, 75259
2026/07/14 14:24:21.373, 1, 85.67, 0, 74055
2026/07/14 14:24:21.623, 0, 356.79, 100, 75259
2026/07/14 14:24:21.623, 1, 85.39, 0, 74055
2026/07/14 14:24:21.873, 0, 334.81, 100, 75259
2026/07/14 14:24:21.874, 1, 85.39, 0, 74055
2026/07/14 14:24:22.124, 0, 360.74, 100, 75259
2026/07/14 14:24:22.124, 1, 85.39, 0, 74055
2026/07/14 14:24:22.374, 0, 362.84, 100, 75259
2026/07/14 14:24:22.374, 1, 85.39, 0, 74055
2026/07/14 14:24:22.624, 0, 355.59, 93, 75259
2026/07/14 14:24:22.624, 1, 85.39, 0, 74055
2026/07/14 14:24:22.874, 0, 360.14, 100, 75259
2026/07/14 14:24:22.874, 1, 85.07, 0, 74055
2026/07/14 14:24:23.125, 0, 144.33, 82, 75259
2026/07/14 14:24:23.125, 1, 85.16, 0, 74055
2026/07/14 14:24:23.375, 0, 148.28, 37, 75259
2026/07/14 14:24:23.375, 1, 85.48, 0, 74055
2026/07/14 14:24:23.625, 0, 143.13, 38, 75259
2026/07/14 14:24:23.625, 1, 85.16, 0, 74055
2026/07/14 14:24:23.875, 0, 366.74, 65, 75259
2026/07/14 14:24:23.875, 1, 85.07, 0, 74055
2026/07/14 14:24:24.125, 0, 376.37, 100, 75259
2026/07/14 14:24:24.125, 1, 85.07, 0, 74055
2026/07/14 14:24:24.376, 0, 395.37, 100, 75259
2026/07/14 14:24:24.376, 1, 85.07, 0, 74055
2026/07/14 14:24:24.626, 0, 399.60, 96, 75259
2026/07/14 14:24:24.626, 1, 85.07, 0, 74055
2026/07/14 14:24:24.876, 0, 380.00, 100, 75259
2026/07/14 14:24:24.876, 1, 84.80, 0, 74055
2026/07/14 14:24:25.126, 0, 339.39, 100, 75259
2026/07/14 14:24:25.126, 1, 84.80, 0, 74055
2026/07/14 14:24:25.376, 0, 365.01, 100, 75259
2026/07/14 14:24:25.377, 1, 84.80, 0, 74055
2026/07/14 14:24:25.627, 0, 367.07, 100, 75259
2026/07/14 14:24:25.627, 1, 84.80, 0, 74055
2026/07/14 14:24:25.877, 0, 386.01, 100, 75259
2026/07/14 14:24:25.877, 1, 84.80, 0, 74055
2026/07/14 14:24:26.127, 0, 343.25, 100, 75259
2026/07/14 14:24:26.127, 1, 84.80, 0, 74055
2026/07/14 14:24:26.377, 0, 264.83, 100, 75259
2026/07/14 14:24:26.377, 1, 84.48, 0, 74055
2026/07/14 14:24:26.628, 0, 353.52, 93, 75259
2026/07/14 14:24:26.635, 1, 84.89, 0, 74055
2026/07/14 14:24:26.885, 0, 147.04, 87, 75259
2026/07/14 14:24:26.885, 1, 84.56, 0, 74055
2026/07/14 14:24:27.135, 0, 142.21, 33, 75259
2026/07/14 14:24:27.135, 1, 84.56, 0, 74055
2026/07/14 14:24:27.385, 0, 142.80, 37, 75259
2026/07/14 14:24:27.385, 1, 84.48, 0, 74055
2026/07/14 14:24:27.635, 0, 139.50, 37, 75259
2026/07/14 14:24:27.635, 1, 84.56, 0, 74055
2026/07/14 14:24:27.886, 0, 143.13, 37, 75259
2026/07/14 14:24:27.886, 1, 84.48, 0, 74055
2026/07/14 14:24:28.136, 0, 145.84, 35, 75259
2026/07/14 14:24:28.136, 1, 84.56, 0, 74055
2026/07/14 14:24:28.386, 0, 140.69, 36, 75259
2026/07/14 14:24:28.386, 1, 84.56, 0, 74055
2026/07/14 14:24:28.636, 0, 134.34, 35, 75259
2026/07/14 14:24:28.636, 1, 84.56, 0, 74055
2026/07/14 14:24:28.886, 0, 141.79, 35, 75259
2026/07/14 14:24:28.887, 1, 84.56, 0, 74055
2026/07/14 14:24:29.137, 0, 139.17, 37, 75259
2026/07/14 14:24:29.137, 1, 84.56, 0, 74055
2026/07/14 14:24:29.387, 0, 146.17, 34, 75259
2026/07/14 14:24:29.387, 1, 84.48, 0, 74055
2026/07/14 14:24:29.637, 0, 140.27, 32, 75259
2026/07/14 14:24:29.637, 1, 84.48, 0, 74055
2026/07/14 14:24:29.887, 0, 140.42, 46, 75259
2026/07/14 14:24:29.887, 1, 84.56, 0, 74055
2026/07/14 14:24:30.137, 0, 145.84, 35, 75259
2026/07/14 14:24:30.138, 1, 84.29, 0, 74055
2026/07/14 14:24:30.388, 0, 263.64, 32, 75259
2026/07/14 14:24:30.388, 1, 84.20, 0, 74055
2026/07/14 14:24:30.638, 0, 378.81, 100, 75259
2026/07/14 14:24:30.638, 1, 84.20, 0, 74055
2026/07/14 14:24:30.888, 0, 390.23, 100, 75259
2026/07/14 14:24:30.888, 1, 84.29, 0, 74055
2026/07/14 14:24:31.138, 0, 373.40, 100, 75259
2026/07/14 14:24:31.138, 1, 84.20, 0, 74055
2026/07/14 14:24:31.389, 0, 337.84, 95, 75259
2026/07/14 14:24:31.389, 1, 84.29, 0, 74055
2026/07/14 14:24:31.639, 0, 356.56, 100, 75259
2026/07/14 14:24:31.639, 1, 84.29, 0, 74055
2026/07/14 14:24:31.889, 0, 361.01, 100, 75259
2026/07/14 14:24:31.889, 1, 84.20, 0, 74055
2026/07/14 14:24:32.139, 0, 406.85, 100, 75259
2026/07/14 14:24:32.139, 1, 84.20, 0, 74055
2026/07/14 14:24:32.389, 0, 380.08, 100, 75259
2026/07/14 14:24:32.389, 1, 83.88, 0, 74055
2026/07/14 14:24:32.639, 0, 343.52, 100, 75259
2026/07/14 14:24:32.640, 1, 84.20, 0, 74055
2026/07/14 14:24:32.890, 0, 248.58, 93, 75259
2026/07/14 14:24:32.890, 1, 83.88, 0, 74055
2026/07/14 14:24:33.140, 0, 337.19, 100, 75259
2026/07/14 14:24:33.140, 1, 83.88, 0, 74055
2026/07/14 14:24:33.390, 0, 339.30, 100, 75259
2026/07/14 14:24:33.390, 1, 84.20, 0, 74055
2026/07/14 14:24:33.640, 0, 375.19, 100, 75259
2026/07/14 14:24:33.640, 1, 83.88, 0, 74055
2026/07/14 14:24:33.890, 0, 393.86, 100, 75259
2026/07/14 14:24:33.891, 1, 83.88, 0, 74055
2026/07/14 14:24:34.141, 0, 364.96, 100, 75259
2026/07/14 14:24:34.141, 1, 83.88, 0, 74055
2026/07/14 14:24:34.391, 0, 368.26, 100, 75259
2026/07/14 14:24:34.391, 1, 83.88, 0, 74055
2026/07/14 14:24:34.641, 0, 372.87, 100, 75259
2026/07/14 14:24:34.641, 1, 83.96, 0, 74055
2026/07/14 14:24:34.891, 0, 110.48, 100, 75259
2026/07/14 14:24:34.891, 1, 83.96, 0, 74055
2026/07/14 14:24:35.142, 0, 94.81, 11, 75259
2026/07/14 14:24:35.142, 1, 83.88, 0, 74055
2026/07/14 14:24:35.392, 0, 379.08, 44, 75259
2026/07/14 14:24:35.392, 1, 83.88, 0, 74055
2026/07/14 14:24:35.642, 0, 395.70, 100, 75259
2026/07/14 14:24:35.642, 1, 83.56, 0, 74055
2026/07/14 14:24:35.892, 0, 378.81, 100, 75259
2026/07/14 14:24:35.892, 1, 83.88, 0, 74055
2026/07/14 14:24:36.142, 0, 333.97, 96, 75259
2026/07/14 14:24:36.146, 1, 84.20, 0, 74055
2026/07/14 14:24:36.396, 0, 403.22, 100, 75259
2026/07/14 14:24:36.396, 1, 83.88, 0, 74055
2026/07/14 14:24:36.646, 0, 366.15, 100, 75259
2026/07/14 14:24:36.646, 1, 83.88, 0, 74055
2026/07/14 14:24:36.896, 0, 343.61, 100, 75259
2026/07/14 14:24:36.897, 1, 83.56, 0, 74055
2026/07/14 14:24:37.147, 0, 343.25, 100, 75259
2026/07/14 14:24:37.147, 1, 83.56, 0, 74055
2026/07/14 14:24:37.397, 0, 370.16, 100, 75259
2026/07/14 14:24:37.397, 1, 83.88, 0, 74055
2026/07/14 14:24:37.647, 0, 367.07, 100, 75259
2026/07/14 14:24:37.647, 1, 83.56, 0, 74055
2026/07/14 14:24:37.897, 0, 118.94, 92, 75259
2026/07/14 14:24:37.897, 1, 83.88, 0, 74055
2026/07/14 14:24:38.148, 0, 361.61, 100, 75259
2026/07/14 14:24:38.148, 1, 83.56, 0, 74055
2026/07/14 14:24:38.398, 0, 365.55, 100, 75259
2026/07/14 14:24:38.398, 1, 83.56, 0, 74055
2026/07/14 14:24:38.648, 0, 364.03, 100, 75259
2026/07/14 14:24:38.648, 1, 83.88, 0, 74055
2026/07/14 14:24:38.898, 0, 346.00, 100, 75259
2026/07/14 14:24:38.898, 1, 83.56, 0, 74055
2026/07/14 14:24:39.148, 0, 343.29, 100, 75259
2026/07/14 14:24:39.148, 1, 83.64, 0, 74055
2026/07/14 14:24:39.399, 0, 413.45, 100, 75259
2026/07/14 14:24:39.399, 1, 83.56, 0, 74055
2026/07/14 14:24:39.649, 0, 373.79, 100, 75259
2026/07/14 14:24:39.649, 1, 83.56, 0, 74055
2026/07/14 14:24:39.899, 0, 367.34, 100, 75259
2026/07/14 14:24:39.899, 1, 83.56, 0, 74055
2026/07/14 14:24:40.149, 0, 105.06, 100, 75259
2026/07/14 14:24:40.149, 1, 83.56, 0, 74055
2026/07/14 14:24:40.399, 0, 95.30, 0, 75259
2026/07/14 14:24:40.400, 1, 83.88, 0, 74055
2026/07/14 14:24:40.650, 0, 343.01, 63, 75259
2026/07/14 14:24:40.650, 1, 83.56, 0, 74055
