phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,242530,15.268194913864136,15884.654431531588,125000000.0,0.0001270772354522527,1
drain,kv,target_to_client,144,22.139822006225586,6.504117330279713,125000000.0,5.2032938642237705e-08,1
post,api,client_to_target,710730,55.35693407058716,12839.041972478615,125000000.0,0.00010271233577982892,1
post,kv,target_to_client,432,55.36644196510315,7.802560263350221,125000000.0,6.242048210680178e-08,1
