connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
e582fbf84938c6d5,kv,5572009862701010,5572009863981505,0,0
1ced100f801c0dd5,api,5572009863079225,5572009864065414,0,0
1c4221d77461b591,api,5572031617994835,5572045732807750,43361,14264
1496f81b2d297351,api,5572031618891905,5572046504343987,22344,23762
8acb365a04fd0335,api,5572050918442078,5572052796441354,43509,22326
fe4e5827827aba68,api,5572052083780027,5572053436289227,22492,16676
7f8c2e2af0fb7830,api,5572059282376446,5572071549078701,32007,9333
5cd8cf9354db6278,api,5572058473849635,5572072533216413,29397,21065
99ab8e9cdbf09f25,api,5572075534706138,5572076729510337,32155,13507
9cf29af6c27e8f12,api,5572076730834732,5572077822785633,29545,13753
5c53681a28f0970a,api,5572082175720422,5572083480674149,43528,16482
79456f49dfbd34cb,api,5572083482620186,5572084823270343,22511,17426
705c9c8ad2cebdf7,api,5572084830150424,5572085978631352,29564,14743
395605f1bfe7864d,api,5572085980458961,5572087404577847,32174,18169
