ts,route,direction,bytes,billed
1783986306.192863,api,client_to_target,14362,1
1783986306.203441,api,target_to_client,149,0
1783986306.206332,kv,client_to_target,186,0
1783986306.206517,kv,target_to_client,36,1
1783986306.837805,api,target_to_client,539,0
1783986306.844649,api,client_to_target,15895,1
1783986306.854287,api,target_to_client,149,0
1783986306.856578,kv,client_to_target,186,0
1783986306.856727,kv,target_to_client,36,1
1783986307.509034,api,target_to_client,539,0
1783986307.516534,api,client_to_target,14775,1
1783986307.530522,api,target_to_client,149,0
1783986307.532743,kv,client_to_target,186,0
1783986307.532883,kv,target_to_client,36,1
1783986308.166203,api,target_to_client,539,0
1783986308.173858,api,client_to_target,14813,1
1783986308.187016,api,target_to_client,149,0
1783986308.189712,kv,client_to_target,186,0
1783986308.189850,kv,target_to_client,36,1
1783986308.210244,api,target_to_client,539,0
1783986308.217149,api,client_to_target,16162,1
1783986308.231255,api,target_to_client,149,0
1783986308.233651,kv,client_to_target,186,0
1783986308.233745,kv,target_to_client,36,1
1783986308.265757,api,client_to_target,14922,1
1783986308.272501,api,target_to_client,149,0
1783986308.943756,kv,client_to_target,186,0
1783986308.943947,kv,target_to_client,36,1
1783986308.944051,api,target_to_client,539,0
1783986308.951052,api,client_to_target,16200,1
1783986308.966496,api,target_to_client,149,0
1783986309.586851,kv,client_to_target,186,0
1783986309.586965,api,target_to_client,491,0
1783986309.587103,kv,target_to_client,36,1
1783986309.608689,api,target_to_client,241,0
1783986309.608744,api,target_to_client,539,0
1783986309.615055,api,client_to_target,14400,1
1783986309.626286,api,target_to_client,149,0
1783986309.627724,api,target_to_client,241,0
1783986309.647170,api,target_to_client,243,0
1783986309.647231,kv,client_to_target,186,0
1783986309.647333,kv,target_to_client,36,1
1783986309.656161,api,client_to_target,16163,1
1783986309.665116,api,target_to_client,149,0
1783986309.671116,kv,client_to_target,186,0
1783986309.671212,kv,target_to_client,36,1
1783986309.671608,api,target_to_client,246,0
1783986309.671642,api,target_to_client,539,0
1783986309.677601,api,client_to_target,9070,1
1783986309.686250,api,target_to_client,149,0
1783986310.375132,kv,client_to_target,186,0
1783986310.375276,kv,target_to_client,36,1
1783986310.375619,api,target_to_client,243,0
1783986310.375684,api,target_to_client,491,0
1783986310.706921,api,target_to_client,254,0
1783986310.707027,api,target_to_client,539,0
1783986310.707073,api,target_to_client,241,0
1783986310.713941,api,client_to_target,9145,1
1783986310.720850,api,target_to_client,149,0
1783986310.727051,kv,client_to_target,186,0
1783986310.727205,api,target_to_client,242,0
1783986310.727250,api,target_to_client,241,0
1783986310.727289,kv,target_to_client,36,1
1783986310.749311,api,target_to_client,245,0
1783986310.749367,api,target_to_client,539,0
1783986310.749401,api,target_to_client,243,0
1783986310.756223,api,client_to_target,11794,1
1783986310.765073,api,target_to_client,149,0
1783986310.769629,kv,client_to_target,186,0
1783986310.769696,api,target_to_client,246,0
1783986310.769741,api,target_to_client,246,0
1783986310.769764,kv,target_to_client,36,1
1783986310.798305,api,client_to_target,142,1
1783986310.799504,api,client_to_target,9764,1
1783986310.804592,api,target_to_client,149,0
1783986311.235738,kv,client_to_target,186,0
1783986311.235879,kv,target_to_client,36,1
1783986311.236390,api,target_to_client,244,0
