monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
5499944486996,1788633972007116622,2026/09/05 18:46:11.997,122.71,0,73992,1410,1512,72,P0,0x0000000000000000
5500073626770,1788633972135082141,2026/09/05 18:46:12.127,313.10,0,73992,1410,1512,74,P0,0x0000000000000004
5500201250210,1788633972262390343,2026/09/05 18:46:12.254,288.82,76,73992,1410,1512,74,P0,0x0000000000000004
5500328491888,1788633972389544787,2026/09/05 18:46:12.382,273.15,76,73992,1410,1512,74,P0,0x0000000000000004
5500456797256,1788633972519007533,2026/09/05 18:46:12.511,294.27,100,73992,1245,1512,74,P0,0x0000000000000004
5500584624385,1788633972645196089,2026/09/05 18:46:12.638,292.92,100,73992,1245,1512,74,P0,0x0000000000000004
5500711208435,1788633972772182816,2026/09/05 18:46:12.764,299.59,100,73992,1245,1512,74,P0,0x0000000000000004
5500839658136,1788633972902091061,2026/09/05 18:46:12.890,318.21,100,73992,1245,1512,74,P0,0x0000000000000004
5500967448004,1788633973027766893,2026/09/05 18:46:13.020,305.98,100,73992,1260,1512,74,P0,0x0000000000000004
5501093674647,1788633973154540219,2026/09/05 18:46:13.147,312.57,100,73992,1260,1512,74,P0,0x0000000000000004
5501220680902,1788633973281771937,2026/09/05 18:46:13.274,303.55,100,73992,1260,1512,74,P0,0x0000000000000004
5501350307596,1788633973413806593,2026/09/05 18:46:13.406,289.13,100,73992,1260,1512,75,P0,0x0000000000000004
5501479918159,1788633973541016152,2026/09/05 18:46:13.533,275.51,100,73992,1260,1512,74,P0,0x0000000000000004
5501606355897,1788633973666646860,2026/09/05 18:46:13.659,286.61,100,73992,1260,1512,74,P0,0x0000000000000004
5501732627830,1788633973793607767,2026/09/05 18:46:13.786,288.73,100,73992,1260,1512,75,P0,0x0000000000000004
5501860387252,1788633973922124087,2026/09/05 18:46:13.914,298.73,100,73992,1245,1512,75,P0,0x0000000000000004
5501988033031,1788633974048942706,2026/09/05 18:46:14.041,308.71,100,73992,1245,1512,75,P0,0x0000000000000004
