monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
6621519028173,1788635093581518623,2026/09/05 19:04:53.574,122.46,0,73992,1410,1512,71,P0,0x0000000000000000
6621647432851,1788635093708312989,2026/09/05 19:04:53.701,370.26,0,73992,1410,1512,73,P0,0x0000000000000004
6621774363097,1788635093835379749,2026/09/05 19:04:53.827,300.11,0,73992,1410,1512,73,P0,0x0000000000000004
6621901787878,1788635093963153064,2026/09/05 19:04:53.954,302.71,77,73992,1245,1512,74,P0,0x0000000000000004
6622029276129,1788635094090352593,2026/09/05 19:04:54.082,292.35,100,73992,1245,1512,74,P0,0x0000000000000004
6622156644873,1788635094217889239,2026/09/05 19:04:54.210,308.72,100,73992,1245,1512,74,P0,0x0000000000000004
6622285868999,1788635094348795555,2026/09/05 19:04:54.337,292.42,100,73992,1245,1512,74,P0,0x0000000000000004
6622415261857,1788635094476700763,2026/09/05 19:04:54.469,293.98,100,73992,1200,1512,74,P0,0x0000000000000004
6622542554372,1788635094603363023,2026/09/05 19:04:54.595,294.69,100,73992,1200,1512,74,P0,0x0000000000000004
6622669952236,1788635094731486221,2026/09/05 19:04:54.723,299.70,100,73992,1200,1512,74,P0,0x0000000000000004
6622799910035,1788635094863320850,2026/09/05 19:04:54.856,300.09,100,73992,1245,1512,74,P0,0x0000000000000004
6622929388762,1788635094990408378,2026/09/05 19:04:54.983,293.99,100,73992,1245,1512,74,P0,0x0000000000000004
6623056931562,1788635095118415359,2026/09/05 19:04:55.110,305.39,100,73992,1245,1512,74,P0,0x0000000000000004
6623187789030,1788635095252113756,2026/09/05 19:04:55.237,300.27,100,73992,1245,1512,74,P0,0x0000000000000004
6623317915601,1788635095378681347,2026/09/05 19:04:55.371,292.32,100,73992,1260,1512,74,P0,0x0000000000000004
6623446358234,1788635095508987780,2026/09/05 19:04:55.498,297.76,100,73992,1260,1512,74,P0,0x0000000000000004
6623574436142,1788635095634861750,2026/09/05 19:04:55.627,290.02,100,73992,1260,1512,74,P0,0x0000000000000004
6623700606106,1788635095761309304,2026/09/05 19:04:55.754,288.42,100,73992,1245,1512,74,P0,0x0000000000000004
6623826862040,1788635095887395026,2026/09/05 19:04:55.880,297.88,100,73992,1245,1512,74,P0,0x0000000000000004
6623953395398,1788635096014382123,2026/09/05 19:04:56.006,296.81,100,73992,1245,1512,74,P0,0x0000000000000004
6624080788738,1788635096142128705,2026/09/05 19:04:56.134,301.17,100,73992,1245,1512,74,P0,0x0000000000000004
6624208406989,1788635096269640486,2026/09/05 19:04:56.262,298.84,100,73992,1230,1512,74,P0,0x0000000000000004
6624335864258,1788635096397041760,2026/09/05 19:04:56.389,293.91,100,73992,1230,1512,74,P0,0x0000000000000004
6624462662205,1788635096523253073,2026/09/05 19:04:56.516,296.80,100,73992,1230,1512,74,P0,0x0000000000000004
6624592903274,1788635096657505594,2026/09/05 19:04:56.643,301.44,100,73992,1245,1512,73,P0,0x0000000000000004
6624724272991,1788635096785989950,2026/09/05 19:04:56.777,300.68,100,73992,1245,1512,73,P0,0x0000000000000004
6624852628284,1788635096914242111,2026/09/05 19:04:56.906,295.50,100,73992,1245,1512,73,P0,0x0000000000000004
6624981196698,1788635097043099607,2026/09/05 19:04:57.034,295.34,100,73992,1245,1512,73,P0,0x0000000000000004
6625109341362,1788635097170551035,2026/09/05 19:04:57.162,306.30,100,73992,1245,1512,73,P0,0x0000000000000004
6625237088274,1788635097298575829,2026/09/05 19:04:57.290,297.26,100,73992,1245,1512,73,P0,0x0000000000000004
6625364777178,1788635097425944211,2026/09/05 19:04:57.418,294.53,100,73992,1245,1512,73,P0,0x0000000000000004
6625493154634,1788635097555323636,2026/09/05 19:04:57.545,302.72,100,73992,1230,1512,73,P0,0x0000000000000004
6625621380244,1788635097682436620,2026/09/05 19:04:57.674,296.64,100,73992,1230,1512,73,P0,0x0000000000000004
6625749022816,1788635097810563305,2026/09/05 19:04:57.802,303.02,100,73992,1230,1512,73,P0,0x0000000000000004
6625877152416,1788635097938746926,2026/09/05 19:04:57.930,300.83,100,73992,1230,1512,73,P0,0x0000000000000004
6626005694516,1788635098067590606,2026/09/05 19:04:58.059,292.29,100,73992,1215,1512,73,P0,0x0000000000000004
6626134115703,1788635098195626761,2026/09/05 19:04:58.187,295.13,100,73992,1215,1512,73,P0,0x0000000000000004
6626262359604,1788635098324042479,2026/09/05 19:04:58.315,295.41,100,73992,1215,1512,73,P0,0x0000000000000004
6626393000866,1788635098456961995,2026/09/05 19:04:58.443,297.05,100,73992,1245,1512,73,P0,0x0000000000000004
6626523730033,1788635098585457132,2026/09/05 19:04:58.576,297.05,100,73992,1245,1512,73,P0,0x0000000000000004
6626651347393,1788635098712215860,2026/09/05 19:04:58.704,296.54,100,73992,1245,1512,73,P0,0x0000000000000004
6626778734936,1788635098840203354,2026/09/05 19:04:58.831,307.66,100,73992,1245,1512,73,P0,0x0000000000000004
6626906446502,1788635098967650384,2026/09/05 19:04:58.959,300.41,100,73992,1230,1512,73,P0,0x0000000000000004
6627034840749,1788635099096978693,2026/09/05 19:04:59.088,300.61,100,73992,1230,1512,73,P0,0x0000000000000004
6627163579192,1788635099225135565,2026/09/05 19:04:59.216,301.95,100,73992,1230,1512,73,P0,0x0000000000000004
6627294212799,1788635099358248705,2026/09/05 19:04:59.345,288.99,100,73992,1215,1512,73,P0,0x0000000000000004
6627425082772,1788635099486556170,2026/09/05 19:04:59.478,291.82,100,73992,1215,1512,73,P0,0x0000000000000004
6627553323408,1788635099615031645,2026/09/05 19:04:59.606,295.12,100,73992,1215,1512,73,P0,0x0000000000000004
6627681224795,1788635099742368592,2026/09/05 19:04:59.734,303.28,100,73992,1215,1512,73,P0,0x0000000000000004
6627808398368,1788635099869397655,2026/09/05 19:04:59.861,292.54,100,73992,1230,1512,73,P0,0x0000000000000004
6627936109913,1788635099997782175,2026/09/05 19:04:59.989,303.05,100,73992,1230,1512,73,P0,0x0000000000000004
6628064490134,1788635100126157296,2026/09/05 19:05:00.117,305.17,100,73992,1230,1512,73,P0,0x0000000000000004
6628194344815,1788635100257493710,2026/09/05 19:05:00.246,299.26,100,73992,1215,1512,73,P0,0x0000000000000004
6628323908664,1788635100385282550,2026/09/05 19:05:00.377,291.43,100,73992,1215,1512,73,P0,0x0000000000000004
6628451912576,1788635100513502175,2026/09/05 19:05:00.505,293.21,100,73992,1215,1512,73,P0,0x0000000000000004
6628580108183,1788635100641686789,2026/09/05 19:05:00.633,306.39,100,73992,1215,1512,73,P0,0x0000000000000004
6628708354533,1788635100769915866,2026/09/05 19:05:00.761,304.15,100,73992,1215,1512,73,P0,0x0000000000000004
6628836543590,1788635100898134835,2026/09/05 19:05:00.889,289.35,100,73992,1215,1512,73,P0,0x0000000000000004
6628965408462,1788635101027492411,2026/09/05 19:05:01.018,301.72,100,73992,1215,1512,73,P0,0x0000000000000004
6629097241423,1788635101161467140,2026/09/05 19:05:01.153,302.51,100,73992,1230,1512,73,P0,0x0000000000000004
6629228412653,1788635101290310206,2026/09/05 19:05:01.282,299.18,100,73992,1230,1512,73,P0,0x0000000000000004
6629357223966,1788635101419112189,2026/09/05 19:05:01.410,304.20,100,73992,1230,1512,73,P0,0x0000000000000004
6629490620569,1788635101557089534,2026/09/05 19:05:01.539,295.36,100,73992,1230,1512,73,P0,0x0000000000000004
6629623863515,1788635101685574037,2026/09/05 19:05:01.676,310.96,100,73992,1230,1512,73,P0,0x0000000000000004
6629752440178,1788635101814254511,2026/09/05 19:05:01.806,303.08,100,73992,1230,1512,73,P0,0x0000000000000004
6629880850451,1788635101942407406,2026/09/05 19:05:01.934,290.21,100,73992,1230,1512,73,P0,0x0000000000000004
6630008828973,1788635102070204702,2026/09/05 19:05:02.062,273.84,91,73992,1290,1512,74,P0,0x0000000000000004
6630136112795,1788635102196982804,2026/09/05 19:05:02.189,310.39,91,73992,1290,1512,74,P0,0x0000000000000004
6630263338687,1788635102324654314,2026/09/05 19:05:02.317,303.28,98,73992,1290,1512,74,P0,0x0000000000000004
6630392817497,1788635102455950162,2026/09/05 19:05:02.444,307.97,100,73992,1260,1512,74,P0,0x0000000000000004
6630522158929,1788635102583320196,2026/09/05 19:05:02.575,300.29,100,73992,1260,1512,75,P0,0x0000000000000004
6630649383505,1788635102710402089,2026/09/05 19:05:02.703,302.42,100,73992,1260,1512,75,P0,0x0000000000000004
6630776578941,1788635102837714334,2026/09/05 19:05:02.829,294.65,100,73992,1260,1512,75,P0,0x0000000000000004
6630903862544,1788635102964967302,2026/09/05 19:05:02.957,266.90,100,73992,1230,1512,74,P0,0x0000000000000004
6631030817654,1788635103091635606,2026/09/05 19:05:03.084,302.60,100,73992,1230,1512,74,P0,0x0000000000000004
6631158283676,1788635103219868167,2026/09/05 19:05:03.211,298.95,100,73992,1230,1512,75,P0,0x0000000000000004
6631287635608,1788635103350339661,2026/09/05 19:05:03.339,299.40,100,73992,1230,1512,75,P0,0x0000000000000004
6631416657486,1788635103477925508,2026/09/05 19:05:03.470,297.44,100,73992,1245,1512,75,P0,0x0000000000000004
6631543890270,1788635103604820288,2026/09/05 19:05:03.597,306.56,100,73992,1245,1512,75,P0,0x0000000000000004
6631670549698,1788635103731241709,2026/09/05 19:05:03.724,295.13,100,73992,1245,1512,75,P0,0x0000000000000004
6631801397338,1788635103866506561,2026/09/05 19:05:03.858,293.48,100,73992,1245,1512,75,P0,0x0000000000000004
6631933093336,1788635103994636159,2026/09/05 19:05:03.986,305.98,100,73992,1245,1512,74,P0,0x0000000000000004
6632060909780,1788635104122136725,2026/09/05 19:05:04.114,280.00,100,73992,1245,1512,75,P0,0x0000000000000004
6632193365804,1788635104259239578,2026/09/05 19:05:04.242,296.09,100,73992,1245,1512,75,P0,0x0000000000000004
6632324941692,1788635104385598672,2026/09/05 19:05:04.378,297.38,100,73992,1245,1512,75,P0,0x0000000000000004
6632451908281,1788635104513172446,2026/09/05 19:05:04.505,314.94,100,73992,1245,1512,75,P0,0x0000000000000004
6632579678209,1788635104641137325,2026/09/05 19:05:04.633,286.80,100,73992,1245,1512,75,P0,0x0000000000000004
6632707192997,1788635104768211621,2026/09/05 19:05:04.760,299.00,100,73992,1260,1512,75,P0,0x0000000000000004
