monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
6707932094847,1788635179994283275,2026/09/05 19:06:19.987,122.22,0,73992,1410,1512,70,P0,0x0000000000000000
6708060946993,1788635180122557549,2026/09/05 19:06:20.114,122.06,0,73992,1410,1512,73,P0,0x0000000000000004
6708188364564,1788635180249143094,2026/09/05 19:06:20.242,293.37,0,73992,1410,1512,73,P0,0x0000000000000004
6708315085167,1788635180376004556,2026/09/05 19:06:20.368,302.13,43,73992,1260,1512,74,P0,0x0000000000000004
6708442386806,1788635180503738997,2026/09/05 19:06:20.496,306.00,100,73992,1260,1512,73,P0,0x0000000000000004
6708569853124,1788635180630921181,2026/09/05 19:06:20.623,304.91,100,73992,1260,1512,73,P0,0x0000000000000004
6708696638693,1788635180757322691,2026/09/05 19:06:20.750,298.44,100,73992,1260,1512,74,P0,0x0000000000000004
6708822546631,1788635180882741285,2026/09/05 19:06:20.875,278.16,100,73992,1290,1512,74,P0,0x0000000000000004
6708948288292,1788635181008797356,2026/09/05 19:06:21.001,312.04,100,73992,1290,1512,74,P0,0x0000000000000004
6709074301267,1788635181134776071,2026/09/05 19:06:21.127,319.68,100,73992,1290,1512,74,P0,0x0000000000000004
6709202606594,1788635181265082049,2026/09/05 19:06:21.253,277.06,100,73992,1290,1512,74,P0,0x0000000000000004
6709330327680,1788635181390535038,2026/09/05 19:06:21.383,328.92,100,73992,1260,1512,74,P0,0x0000000000000004
6709456624263,1788635181517676095,2026/09/05 19:06:21.510,284.46,100,73992,1260,1512,74,P0,0x0000000000000004
6709583919910,1788635181645121944,2026/09/05 19:06:21.637,279.99,100,73992,1260,1512,74,P0,0x0000000000000004
6709713305319,1788635181776451813,2026/09/05 19:06:21.769,275.01,100,73992,1245,1512,74,P0,0x0000000000000004
6709842680922,1788635181903868522,2026/09/05 19:06:21.895,282.39,100,73992,1245,1512,74,P0,0x0000000000000004
6709970160848,1788635182031399411,2026/09/05 19:06:22.024,295.23,100,73992,1245,1512,74,P0,0x0000000000000004
6710097433111,1788635182158431534,2026/09/05 19:06:22.151,300.58,100,73992,1245,1512,74,P0,0x0000000000000004
6710224311926,1788635182285145589,2026/09/05 19:06:22.278,298.46,100,73992,1275,1512,74,P0,0x0000000000000004
6710351207338,1788635182412226294,2026/09/05 19:06:22.404,281.92,100,73992,1275,1512,74,P0,0x0000000000000004
6710478188710,1788635182539074170,2026/09/05 19:06:22.532,295.02,100,73992,1275,1512,74,P0,0x0000000000000004
6710606456612,1788635182668805419,2026/09/05 19:06:22.658,281.43,100,73992,1260,1512,74,P0,0x0000000000000004
6710735189191,1788635182796538036,2026/09/05 19:06:22.788,279.77,100,73992,1260,1512,74,P0,0x0000000000000004
6710862458424,1788635182923338855,2026/09/05 19:06:22.916,320.82,100,73992,1260,1512,74,P0,0x0000000000000004
6710989198669,1788635183050022082,2026/09/05 19:06:23.042,296.51,100,73992,1260,1512,74,P0,0x0000000000000004
6711116172027,1788635183177295537,2026/09/05 19:06:23.169,308.28,100,73992,1260,1512,74,P0,0x0000000000000004
6711243731723,1788635183305112280,2026/09/05 19:06:23.297,293.12,100,73992,1260,1512,74,P0,0x0000000000000004
6711370829660,1788635183431509946,2026/09/05 19:06:23.424,275.49,100,73992,1260,1512,74,P0,0x0000000000000004
6711497559477,1788635183558509867,2026/09/05 19:06:23.550,282.78,100,73992,1260,1512,74,P0,0x0000000000000004
6711624498779,1788635183685428205,2026/09/05 19:06:23.678,286.90,100,73992,1290,1512,74,P0,0x0000000000000004
6711751327364,1788635183812202612,2026/09/05 19:06:23.804,326.00,100,73992,1290,1512,74,P0,0x0000000000000004
6711878255159,1788635183939248389,2026/09/05 19:06:23.931,275.94,100,73992,1290,1512,74,P0,0x0000000000000004
6712007779024,1788635184071278394,2026/09/05 19:06:24.058,327.33,100,73992,1275,1512,74,P0,0x0000000000000004
6712137178540,1788635184198030650,2026/09/05 19:06:24.190,291.46,100,73992,1275,1512,74,P0,0x0000000000000004
6712263762631,1788635184324438912,2026/09/05 19:06:24.317,271.56,100,73992,1275,1512,74,P0,0x0000000000000004
6712389957341,1788635184450441141,2026/09/05 19:06:24.443,302.88,100,73992,1275,1512,74,P0,0x0000000000000004
6712515982068,1788635184576473226,2026/09/05 19:06:24.569,277.07,100,73992,1275,1512,73,P0,0x0000000000000004
6712642989367,1788635184704457403,2026/09/05 19:06:24.696,333.44,100,73992,1275,1512,74,P0,0x0000000000000004
6712770146614,1788635184830801615,2026/09/05 19:06:24.823,291.14,100,73992,1275,1512,74,P0,0x0000000000000004
6712896819215,1788635184957789493,2026/09/05 19:06:24.949,299.23,84,73992,1275,1512,74,P0,0x0000000000000004
6713023511289,1788635185084207602,2026/09/05 19:06:25.076,304.07,100,73992,1260,1512,74,P0,0x0000000000000004
6713150384625,1788635185211517800,2026/09/05 19:06:25.204,310.08,100,73992,1260,1512,74,P0,0x0000000000000004
6713277404333,1788635185338232801,2026/09/05 19:06:25.330,270.32,100,73992,1260,1512,74,P0,0x0000000000000004
6713409827600,1788635185476369855,2026/09/05 19:06:25.457,292.16,100,73992,1275,1512,74,P0,0x0000000000000004
6713541830058,1788635185602246344,2026/09/05 19:06:25.595,269.62,100,73992,1275,1512,74,P0,0x0000000000000004
6713667926795,1788635185728572356,2026/09/05 19:06:25.721,291.53,100,73992,1275,1512,74,P0,0x0000000000000004
6713794107023,1788635185854596802,2026/09/05 19:06:25.847,328.25,100,73992,1275,1512,74,P0,0x0000000000000004
6713920396847,1788635185981151553,2026/09/05 19:06:25.974,280.07,100,73992,1275,1512,74,P0,0x0000000000000004
6714047060710,1788635186107928425,2026/09/05 19:06:26.100,321.74,100,73992,1275,1512,74,P0,0x0000000000000004
6714173448934,1788635186233734457,2026/09/05 19:06:26.226,304.27,100,73992,1275,1512,75,P0,0x0000000000000004
6714301790842,1788635186364804251,2026/09/05 19:06:26.353,287.17,100,73992,1275,1512,74,P0,0x0000000000000004
6714430587152,1788635186491337817,2026/09/05 19:06:26.483,279.58,100,73992,1245,1512,74,P0,0x0000000000000004
6714557315909,1788635186618245575,2026/09/05 19:06:26.611,287.60,100,73992,1245,1512,74,P0,0x0000000000000004
6714684021973,1788635186744774122,2026/09/05 19:06:26.737,293.39,100,73992,1245,1512,74,P0,0x0000000000000004
6714812466719,1788635186875129927,2026/09/05 19:06:26.868,304.27,100,73992,1260,1512,75,P0,0x0000000000000004
6714941345203,1788635187002525028,2026/09/05 19:06:26.995,329.36,100,73992,1260,1512,75,P0,0x0000000000000004
6715068571772,1788635187129091792,2026/09/05 19:06:27.122,277.25,100,73992,1260,1512,74,P0,0x0000000000000004
6715195309300,1788635187256500875,2026/09/05 19:06:27.249,277.09,100,73992,1260,1512,75,P0,0x0000000000000004
6715322945725,1788635187384380411,2026/09/05 19:06:27.376,289.13,100,73992,1260,1512,74,P0,0x0000000000000004
6715450406575,1788635187511394954,2026/09/05 19:06:27.504,267.10,100,73992,1260,1512,74,P0,0x0000000000000004
6715577178037,1788635187637960806,2026/09/05 19:06:27.630,312.28,100,73992,1260,1512,75,P0,0x0000000000000004
6715706637967,1788635187770283614,2026/09/05 19:06:27.758,309.75,100,73992,1245,1512,75,P0,0x0000000000000004
6715835936955,1788635187896599537,2026/09/05 19:06:27.889,289.12,100,73992,1245,1512,74,P0,0x0000000000000004
6715962530308,1788635188023431027,2026/09/05 19:06:28.016,278.55,100,73992,1245,1512,74,P0,0x0000000000000004
6716089318992,1788635188150208676,2026/09/05 19:06:28.142,278.44,100,73992,1245,1512,74,P0,0x0000000000000004
6716216073208,1788635188276903620,2026/09/05 19:06:28.269,265.64,100,73992,1275,1512,74,P0,0x0000000000000004
6716342929805,1788635188403956736,2026/09/05 19:06:28.396,279.78,100,73992,1275,1512,75,P0,0x0000000000000004
6716469569199,1788635188530138056,2026/09/05 19:06:28.522,319.19,100,73992,1275,1512,75,P0,0x0000000000000004
6716596042507,1788635188656913491,2026/09/05 19:06:28.649,282.25,100,73992,1275,1512,74,P0,0x0000000000000004
6716722539525,1788635188783123686,2026/09/05 19:06:28.775,315.03,100,73992,1290,1512,75,P0,0x0000000000000004
6716848637103,1788635188909123827,2026/09/05 19:06:28.901,318.25,100,73992,1290,1512,74,P0,0x0000000000000004
6716975387333,1788635189036621841,2026/09/05 19:06:29.029,268.69,100,73992,1290,1512,75,P0,0x0000000000000004
6717110784057,1788635189179901374,2026/09/05 19:06:29.156,281.86,100,73992,1290,1512,74,P0,0x0000000000000004
6717246109027,1788635189307264546,2026/09/05 19:06:29.299,294.83,95,73992,1260,1512,75,P0,0x0000000000000004
6717373379169,1788635189434463410,2026/09/05 19:06:29.427,294.83,95,73992,1260,1512,75,P0,0x0000000000000004
6717503759991,1788635189568002044,2026/09/05 19:06:29.554,299.96,95,73992,1260,1512,74,P0,0x0000000000000004
6717633828316,1788635189694620871,2026/09/05 19:06:29.687,309.58,92,73992,1260,1512,75,P0,0x0000000000000004
