monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
4707692597763,1788633179753384391,2026/09/05 18:32:59.746,122.89,0,73992,1410,1512,72,P0,0x0000000000000000
4707819586385,1788633179880716943,2026/09/05 18:32:59.873,333.94,0,73992,1410,1512,74,P0,0x0000000000000004
4707949826391,1788633180013897164,2026/09/05 18:33:00.000,306.19,79,73992,1245,1512,74,P0,0x0000000000000004
4708080400107,1788633180141852495,2026/09/05 18:33:00.133,302.64,79,73992,1245,1512,74,P0,0x0000000000000004
4708208207178,1788633180269524237,2026/09/05 18:33:00.261,303.60,100,73992,1245,1512,74,P0,0x0000000000000004
4708335745278,1788633180396923915,2026/09/05 18:33:00.388,293.70,100,73992,1245,1512,73,P0,0x0000000000000004
4708463152913,1788633180524336206,2026/09/05 18:33:00.516,302.77,100,73992,1245,1512,73,P0,0x0000000000000004
4708590969203,1788633180652568930,2026/09/05 18:33:00.644,285.61,100,73992,1245,1512,72,P0,0x0000000000000004
4708719324401,1788633180781050320,2026/09/05 18:33:00.772,285.24,100,73992,1245,1512,73,P0,0x0000000000000004
4708850549982,1788633180915005115,2026/09/05 18:33:00.900,327.06,100,73992,1275,1512,73,P0,0x0000000000000004
4708980560309,1788633181041087313,2026/09/05 18:33:01.033,302.90,88,73992,1275,1512,74,P0,0x0000000000000004
4709107058363,1788633181168001074,2026/09/05 18:33:01.160,298.71,88,73992,1275,1512,74,P0,0x0000000000000004
4709233823791,1788633181294607568,2026/09/05 18:33:01.287,299.44,100,73992,1275,1512,74,P0,0x0000000000000004
4709361598868,1788633181423540228,2026/09/05 18:33:01.415,306.75,100,73992,1260,1512,74,P0,0x0000000000000004
4709490871424,1788633181552540364,2026/09/05 18:33:01.543,309.32,100,73992,1260,1512,73,P0,0x0000000000000004
4709618879212,1788633181680171156,2026/09/05 18:33:01.671,302.78,100,73992,1260,1512,73,P0,0x0000000000000004
4709753617679,1788633181822027708,2026/09/05 18:33:01.799,297.16,100,73992,1155,1512,73,P0,0x0000000000000004
4709888646225,1788633181950213840,2026/09/05 18:33:01.941,297.26,100,73992,1155,1512,73,P0,0x0000000000000004
4710016280068,1788633182077307857,2026/09/05 18:33:02.069,297.26,100,73992,1155,1512,74,P0,0x0000000000000004
4710145958162,1788633182209550793,2026/09/05 18:33:02.196,157.95,100,73992,1155,1512,74,P0,0x0000000000000004
4710275607063,1788633182336629593,2026/09/05 18:33:02.329,300.00,92,73992,1230,1512,75,P0,0x0000000000000004
4710402250610,1788633182462846864,2026/09/05 18:33:02.455,308.52,100,73992,1230,1512,74,P0,0x0000000000000004
4710529098764,1788633182590306626,2026/09/05 18:33:02.582,299.42,100,73992,1230,1512,74,P0,0x0000000000000004
4710658877257,1788633182722397347,2026/09/05 18:33:02.714,304.62,100,73992,1230,1512,73,P0,0x0000000000000004
4710789186659,1788633182850932794,2026/09/05 18:33:02.842,302.48,100,73992,1230,1512,73,P0,0x0000000000000004
4710917597255,1788633182979204349,2026/09/05 18:33:02.970,295.92,100,73992,1230,1512,73,P0,0x0000000000000004
4711048774354,1788633183113293875,2026/09/05 18:33:03.098,282.75,100,73992,1215,1512,73,P0,0x0000000000000004
4711179126537,1788633183239890419,2026/09/05 18:33:03.232,293.91,100,73992,1215,1512,74,P0,0x0000000000000004
4711306185267,1788633183367427487,2026/09/05 18:33:03.359,305.70,100,73992,1215,1512,74,P0,0x0000000000000004
4711433495359,1788633183494505493,2026/09/05 18:33:03.487,305.43,92,73992,1215,1512,74,P0,0x0000000000000004
4711560885151,1788633183622220364,2026/09/05 18:33:03.614,299.32,100,73992,1230,1512,75,P0,0x0000000000000004
4711688704413,1788633183750146011,2026/09/05 18:33:03.741,294.45,100,73992,1230,1512,74,P0,0x0000000000000004
4711816570352,1788633183877941393,2026/09/05 18:33:03.869,309.67,100,73992,1230,1512,73,P0,0x0000000000000004
4711949593168,1788633184016204256,2026/09/05 18:33:03.997,306.45,100,73992,1230,1512,73,P0,0x0000000000000004
4712082600921,1788633184143946539,2026/09/05 18:33:04.135,289.13,100,73992,1185,1512,73,P0,0x0000000000000004
4712211154237,1788633184273263490,2026/09/05 18:33:04.265,283.29,100,73992,1185,1512,72,P0,0x0000000000000004
4712339916307,1788633184401503361,2026/09/05 18:33:04.393,291.84,100,73992,1185,1512,74,P0,0x0000000000000004
