monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
3788115483929,1788632260177730877,2026/09/05 18:17:40.167,97.34,0,73990,1410,1512,38,P0,0x0000000000000000
3788243174776,1788632260303552830,2026/09/05 18:17:40.297,97.34,0,73990,1410,1512,38,P0,0x0000000000000000
3788368692106,1788632260428766428,2026/09/05 18:17:40.422,97.37,0,73990,1410,1512,38,P0,0x0000000000000000
3788493947615,1788632260554079759,2026/09/05 18:17:40.547,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3788620353348,1788632260681590648,2026/09/05 18:17:40.673,97.49,0,73990,1410,1512,38,P0,0x0000000000000000
3788746408699,1788632260806195470,2026/09/05 18:17:40.800,97.12,0,73990,1410,1512,38,P0,0x0000000000000000
3788871102869,1788632260930965733,2026/09/05 18:17:40.925,97.25,0,73990,1410,1512,38,P0,0x0000000000000000
3788996296114,1788632261056579506,2026/09/05 18:17:41.050,97.34,0,73990,1410,1512,38,P0,0x0000000000000000
3789122001399,1788632261182380080,2026/09/05 18:17:41.175,97.12,0,73990,1410,1512,38,P0,0x0000000000000000
3789247097082,1788632261306775008,2026/09/05 18:17:41.301,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3789371989126,1788632261432156066,2026/09/05 18:17:41.425,97.37,0,73990,1410,1512,38,P0,0x0000000000000000
3789496971942,1788632261556731172,2026/09/05 18:17:41.550,97.28,0,73990,1410,1512,38,P0,0x0000000000000000
3789622201880,1788632261682629699,2026/09/05 18:17:41.675,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3789747602594,1788632261807540594,2026/09/05 18:17:41.801,97.43,0,73990,1410,1512,38,P0,0x0000000000000000
3789872381100,1788632261932135322,2026/09/05 18:17:41.926,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3789997372273,1788632262057571112,2026/09/05 18:17:42.051,97.40,0,73990,1410,1512,38,P0,0x0000000000000000
3790122595605,1788632262182554183,2026/09/05 18:17:42.176,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3790247365391,1788632262306933703,2026/09/05 18:17:42.301,97.34,0,73990,1410,1512,38,P0,0x0000000000000000
3790372358080,1788632262432731391,2026/09/05 18:17:42.426,97.34,0,73990,1410,1512,38,P0,0x0000000000000000
3790498117552,1788632262558456303,2026/09/05 18:17:42.552,97.40,0,73990,1410,1512,38,P0,0x0000000000000000
3790625295682,1788632262687090899,2026/09/05 18:17:42.681,97.43,0,73990,1410,1512,38,P0,0x0000000000000000
3790751537493,1788632262810949272,2026/09/05 18:17:42.805,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3790876070826,1788632262936148979,2026/09/05 18:17:42.930,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3791001133637,1788632263061067629,2026/09/05 18:17:43.055,97.34,0,73990,1410,1512,38,P0,0x0000000000000000
3791127175024,1788632263188270115,2026/09/05 18:17:43.181,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3791253555254,1788632263313777915,2026/09/05 18:17:43.307,97.31,0,73990,1410,1512,38,P0,0x0000000000000000
3791378346120,1788632263437868858,2026/09/05 18:17:43.432,97.40,0,73990,1410,1512,38,P0,0x0000000000000000
