monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
4152724223598,1788632624784898153,2026/09/05 18:23:44.777,122.74,0,73992,1410,1512,70,P0,0x0000000000000000
4152850832754,1788632624911760127,2026/09/05 18:23:44.904,249.50,0,73992,1410,1512,73,P0,0x0000000000000004
4152977381001,1788632625037959851,2026/09/05 18:23:45.030,309.61,0,73992,1410,1512,74,P0,0x0000000000000004
4153108478092,1788632625173977414,2026/09/05 18:23:45.156,290.08,0,73992,1245,1512,74,P0,0x0000000000000004
4153239633573,1788632625300273218,2026/09/05 18:23:45.293,278.71,100,73992,1245,1512,74,P0,0x0000000000000004
4153366389439,1788632625427454390,2026/09/05 18:23:45.419,279.78,100,73992,1245,1512,74,P0,0x0000000000000004
4153493310995,1788632625554130736,2026/09/05 18:23:45.546,298.16,100,73992,1245,1512,74,P0,0x0000000000000004
4153619941795,1788632625680708468,2026/09/05 18:23:45.673,280.66,90,73992,1245,1512,74,P0,0x0000000000000004
4153746624760,1788632625807515950,2026/09/05 18:23:45.799,284.23,100,73992,1245,1512,74,P0,0x0000000000000004
4153874185076,1788632625935027209,2026/09/05 18:23:45.927,285.80,100,73992,1245,1512,74,P0,0x0000000000000004
4154002393822,1788632626064700277,2026/09/05 18:23:46.054,291.36,100,73992,1245,1512,74,P0,0x0000000000000004
4154131294443,1788632626192845745,2026/09/05 18:23:46.184,287.75,93,73992,1260,1512,74,P0,0x0000000000000004
4154257985297,1788632626318096602,2026/09/05 18:23:46.311,298.74,93,73992,1260,1512,74,P0,0x0000000000000004
4154384164993,1788632626445193676,2026/09/05 18:23:46.437,296.42,100,73992,1260,1512,74,P0,0x0000000000000004
4154512495422,1788632626574769983,2026/09/05 18:23:46.567,312.21,100,73992,1335,1512,74,P0,0x0000000000000004
4154640390410,1788632626700969947,2026/09/05 18:23:46.693,341.84,100,73992,1335,1512,74,P0,0x0000000000000004
4154766682743,1788632626827369165,2026/09/05 18:23:46.819,305.82,94,73992,1335,1512,74,P0,0x0000000000000004
4154893278342,1788632626954141901,2026/09/05 18:23:46.946,316.49,94,73992,1335,1512,74,P0,0x0000000000000004
4155019985802,1788632627080795185,2026/09/05 18:23:47.073,311.46,100,73992,1260,1512,74,P0,0x0000000000000004
4155147162155,1788632627208488235,2026/09/05 18:23:47.200,298.16,100,73992,1260,1512,75,P0,0x0000000000000004
4155274537515,1788632627335538992,2026/09/05 18:23:47.328,332.01,100,73992,1260,1512,74,P0,0x0000000000000004
4155407158298,1788632627473725191,2026/09/05 18:23:47.455,299.49,93,73992,1230,1512,74,P0,0x0000000000000004
4155539491389,1788632627600213200,2026/09/05 18:23:47.593,277.64,100,73992,1230,1512,74,P0,0x0000000000000004
4155665697164,1788632627726141715,2026/09/05 18:23:47.718,276.10,100,73992,1230,1512,74,P0,0x0000000000000004
4155791622792,1788632627852050652,2026/09/05 18:23:47.844,287.28,100,73992,1230,1512,74,P0,0x0000000000000004
4155918478289,1788632627979869800,2026/09/05 18:23:47.971,292.71,94,73992,1260,1512,74,P0,0x0000000000000004
4156045550631,1788632628106192201,2026/09/05 18:23:48.098,293.00,94,73992,1260,1512,74,P0,0x0000000000000004
4156172148413,1788632628233063620,2026/09/05 18:23:48.225,305.64,100,73992,1260,1512,74,P0,0x0000000000000004
4156298552662,1788632628359003504,2026/09/05 18:23:48.351,304.15,100,73992,1260,1512,74,P0,0x0000000000000004
4156424776949,1788632628485519738,2026/09/05 18:23:48.478,300.29,100,73992,1275,1512,74,P0,0x0000000000000004
4156551137641,1788632628611708429,2026/09/05 18:23:48.604,319.72,94,73992,1275,1512,74,P0,0x0000000000000004
4156677179376,1788632628737614689,2026/09/05 18:23:48.730,312.67,94,73992,1275,1512,74,P0,0x0000000000000004
4156805800942,1788632628868949617,2026/09/05 18:23:48.856,305.03,100,73992,1260,1512,74,P0,0x0000000000000004
4156934956078,1788632628995927014,2026/09/05 18:23:48.988,245.84,100,73992,1260,1512,75,P0,0x0000000000000004
4157062786061,1788632629124596991,2026/09/05 18:23:49.115,311.43,100,73992,1260,1512,74,P0,0x0000000000000004
4157190573876,1788632629251493788,2026/09/05 18:23:49.243,305.25,94,73992,1260,1512,74,P0,0x0000000000000004
4157318200507,1788632629379675555,2026/09/05 18:23:49.372,280.27,100,73992,1245,1512,74,P0,0x0000000000000004
4157445607679,1788632629506484251,2026/09/05 18:23:49.499,269.95,100,73992,1245,1512,74,P0,0x0000000000000004
4157572707476,1788632629633902599,2026/09/05 18:23:49.626,312.55,100,73992,1245,1512,74,P0,0x0000000000000004
4157702439316,1788632629765923286,2026/09/05 18:23:49.753,287.18,100,73992,1245,1512,74,P0,0x0000000000000004
4157832120446,1788632629893128395,2026/09/05 18:23:49.885,289.98,94,73992,1245,1512,74,P0,0x0000000000000004
4157958366218,1788632630018579709,2026/09/05 18:23:50.011,294.36,100,73992,1245,1512,74,P0,0x0000000000000004
4158084662826,1788632630145703165,2026/09/05 18:23:50.137,293.87,100,73992,1245,1512,75,P0,0x0000000000000004
4158213439829,1788632630276139405,2026/09/05 18:23:50.268,297.36,100,73992,1260,1512,74,P0,0x0000000000000004
4158341986535,1788632630402777011,2026/09/05 18:23:50.395,294.27,94,73992,1260,1512,74,P0,0x0000000000000004
4158468493260,1788632630529163727,2026/09/05 18:23:50.521,310.48,94,73992,1260,1512,74,P0,0x0000000000000004
4158594953985,1788632630655720531,2026/09/05 18:23:50.648,311.70,100,73992,1260,1512,74,P0,0x0000000000000004
4158721490196,1788632630782202285,2026/09/05 18:23:50.774,345.28,100,73992,1260,1512,74,P0,0x0000000000000004
4158847569551,1788632630907889531,2026/09/05 18:23:50.900,318.29,100,73992,1260,1512,75,P0,0x0000000000000004
4158973683697,1788632631034406742,2026/09/05 18:23:51.026,315.25,94,73992,1260,1512,74,P0,0x0000000000000004
4159104394731,1788632631169233774,2026/09/05 18:23:51.153,296.43,94,73992,1260,1512,74,P0,0x0000000000000004
4159235807123,1788632631297334670,2026/09/05 18:23:51.288,288.54,100,73992,1260,1512,73,P0,0x0000000000000004
4159363050399,1788632631423745682,2026/09/05 18:23:51.416,304.77,100,73992,1260,1512,74,P0,0x0000000000000004
4159489335475,1788632631549856842,2026/09/05 18:23:51.542,288.06,100,73992,1260,1512,74,P0,0x0000000000000004
4159615709492,1788632631676539381,2026/09/05 18:23:51.669,279.37,94,73992,1260,1512,74,P0,0x0000000000000004
4159742357622,1788632631803133606,2026/09/05 18:23:51.795,290.67,100,73992,1260,1512,74,P0,0x0000000000000004
4159868664519,1788632631929169214,2026/09/05 18:23:51.921,293.48,100,73992,1260,1512,75,P0,0x0000000000000004
4159994850844,1788632632055472835,2026/09/05 18:23:52.047,295.04,100,73992,1260,1512,75,P0,0x0000000000000004
4160121309495,1788632632182032294,2026/09/05 18:23:52.174,294.96,94,73992,1260,1512,74,P0,0x0000000000000004
4160248382326,1788632632309689299,2026/09/05 18:23:52.301,305.83,94,73992,1260,1512,74,P0,0x0000000000000004
4160375523374,1788632632436326073,2026/09/05 18:23:52.428,312.82,100,73992,1260,1512,74,P0,0x0000000000000004
4160504164908,1788632632566956086,2026/09/05 18:23:52.555,179.77,100,73992,1260,1512,74,P0,0x0000000000000004
4160632455860,1788632632692921974,2026/09/05 18:23:52.685,321.26,100,73992,1260,1512,74,P0,0x0000000000000004
4160758913649,1788632632819862266,2026/09/05 18:23:52.812,298.23,94,73992,1260,1512,74,P0,0x0000000000000004
4160885881153,1788632632946860177,2026/09/05 18:23:52.938,308.37,94,73992,1260,1512,74,P0,0x0000000000000004
4161017730203,1788632633083497931,2026/09/05 18:23:53.076,253.96,100,73992,1260,1512,74,P0,0x0000000000000004
4161149528844,1788632633210501922,2026/09/05 18:23:53.202,313.51,97,73992,1260,1512,75,P0,0x0000000000000004
4161276081336,1788632633336603314,2026/09/05 18:23:53.329,297.75,97,73992,1260,1512,74,P0,0x0000000000000004
4161403844078,1788632633466040763,2026/09/05 18:23:53.455,297.75,96,73992,1260,1512,75,P0,0x0000000000000004
4161531650268,1788632633592222946,2026/09/05 18:23:53.584,277.51,100,73992,1230,1512,74,P0,0x0000000000000004
4161657778259,1788632633718286817,2026/09/05 18:23:53.710,273.00,100,73992,1230,1512,75,P0,0x0000000000000004
4161783268612,1788632633843211325,2026/09/05 18:23:53.836,312.02,94,73992,1230,1512,75,P0,0x0000000000000004
4161910383181,1788632633972535272,2026/09/05 18:23:53.961,283.79,100,73992,1245,1512,75,P0,0x0000000000000004
4162038106585,1788632634098632957,2026/09/05 18:23:54.091,296.30,100,73992,1245,1512,75,P0,0x0000000000000004
4162164533626,1788632634225392150,2026/09/05 18:23:54.217,294.65,100,73992,1245,1512,74,P0,0x0000000000000004
4162291437366,1788632634352442689,2026/09/05 18:23:54.344,289.81,100,73992,1245,1512,75,P0,0x0000000000000004
4162418285681,1788632634479085405,2026/09/05 18:23:54.471,298.71,94,73992,1260,1512,74,P0,0x0000000000000004
4162544824855,1788632634605522991,2026/09/05 18:23:54.598,311.33,100,73992,1260,1512,75,P0,0x0000000000000004
4162671168977,1788632634731782714,2026/09/05 18:23:54.724,305.16,100,73992,1260,1512,75,P0,0x0000000000000004
4162797908989,1788632634858986115,2026/09/05 18:23:54.851,310.37,100,73992,1260,1512,74,P0,0x0000000000000004
4162925377821,1788632634986729446,2026/09/05 18:23:54.978,341.29,93,73992,1260,1512,75,P0,0x0000000000000004
4163052318711,1788632635112869635,2026/09/05 18:23:55.105,306.89,93,73992,1260,1512,75,P0,0x0000000000000004
4163178648299,1788632635239397231,2026/09/05 18:23:55.232,305.13,100,73992,1260,1512,75,P0,0x0000000000000004
4163308827593,1788632635373211060,2026/09/05 18:23:55.358,305.95,100,73992,1260,1512,75,P0,0x0000000000000004
4163438595819,1788632635498945023,2026/09/05 18:23:55.492,297.48,100,73992,1260,1512,75,P0,0x0000000000000004
4163564588584,1788632635625212761,2026/09/05 18:23:55.617,334.64,94,73992,1260,1512,75,P0,0x0000000000000004
4163691203081,1788632635752131279,2026/09/05 18:23:55.744,297.46,94,73992,1260,1512,75,P0,0x0000000000000004
4163817549320,1788632635877923717,2026/09/05 18:23:55.870,274.05,100,73992,1245,1512,75,P0,0x0000000000000004
4163942804619,1788632636002643870,2026/09/05 18:23:55.996,278.16,100,73992,1245,1512,75,P0,0x0000000000000004
4164068233256,1788632636128786453,2026/09/05 18:23:56.121,289.20,100,73992,1245,1512,75,P0,0x0000000000000004
4164194624179,1788632636255425535,2026/09/05 18:23:56.247,287.77,94,73992,1245,1512,75,P0,0x0000000000000004
4164320989438,1788632636381495301,2026/09/05 18:23:56.373,300.75,100,73992,1245,1512,75,P0,0x0000000000000004
