monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
6693074579525,1788635165136290113,2026/09/05 19:06:05.129,122.40,0,73992,1410,1512,71,P0,0x0000000000000000
6693203945472,1788635165266559153,2026/09/05 19:06:05.256,278.77,20,73992,1275,1512,72,P0,0x0000000000000004
6693333050882,1788635165394491936,2026/09/05 19:06:05.386,297.52,20,73992,1275,1512,72,P0,0x0000000000000004
6693461404552,1788635165523273244,2026/09/05 19:06:05.514,299.73,20,73992,1275,1512,72,P0,0x0000000000000004
6693590260418,1788635165651474301,2026/09/05 19:06:05.644,297.42,100,73992,1275,1512,72,P0,0x0000000000000004
6693717675201,1788635165778747308,2026/09/05 19:06:05.770,283.29,100,73992,1260,1512,73,P0,0x0000000000000004
6693844878436,1788635165905990087,2026/09/05 19:06:05.898,293.78,100,73992,1260,1512,72,P0,0x0000000000000004
6693972421583,1788635166033815640,2026/09/05 19:06:06.025,303.25,92,73992,1260,1512,73,P0,0x0000000000000004
6694102369470,1788635166165901620,2026/09/05 19:06:06.153,264.92,100,73992,1305,1512,73,P0,0x0000000000000004
6694232065505,1788635166293185106,2026/09/05 19:06:06.284,264.92,100,73992,1305,1512,74,P0,0x0000000000000004
6694359906677,1788635166421579255,2026/09/05 19:06:06.413,299.99,95,73992,1305,1512,73,P0,0x0000000000000004
6694488279945,1788635166549918377,2026/09/05 19:06:06.541,299.90,95,73992,1305,1512,72,P0,0x0000000000000004
6694616413243,1788635166677879825,2026/09/05 19:06:06.669,289.13,100,73992,1290,1512,73,P0,0x0000000000000004
6694743118596,1788635166803333031,2026/09/05 19:06:06.796,298.11,100,73992,1290,1512,73,P0,0x0000000000000004
6694870173052,1788635166931971494,2026/09/05 19:06:06.923,295.91,100,73992,1290,1512,73,P0,0x0000000000000004
6695002720075,1788635167068461323,2026/09/05 19:06:07.051,286.21,96,73992,1305,1512,73,P0,0x0000000000000004
6695135056399,1788635167196607385,2026/09/05 19:06:07.188,305.31,100,73992,1305,1512,73,P0,0x0000000000000004
6695263082712,1788635167324515952,2026/09/05 19:06:07.316,304.74,100,73992,1305,1512,74,P0,0x0000000000000004
