policy,retained_prefill_fraction,deadline_scale,drain_window_s,status,safe,failure_mode,retained_prefill_target_s,retained_prefill_moved_s,resident_state_tb,average_equivalent_state_target_tb,actual_evacuated_state_tb,retained_prefill_moved_fraction,actual_evacuated_nvl72_hbm_fraction,retained_prefill_removal_rate_s_per_s,request_migration_fraction,deadline_overrun_mean,deadline_overrun_p95,deadline_overrun_max,deadline_load_max,mean_delay_s,p50_delay_s,p95_delay_s,p99_delay_s,p95_delay_over_deadline,deadline_miss_rate,network_capacity_pressure,prefill_capacity_pressure,replay_retained_prefill_fraction,state_transfer_retained_prefill_fraction,fractional_network_capacity_pressure,fractional_prefill_capacity_pressure,drain_completion_s,objective
least-loaded-destination,0.2,0.25,900.0,INFEASIBLE,False,infeasible,13224.805783132528,8481.465060240964,49.339766656,9.8679533312,6.328614784,0.12826600555538714,0.47228468537313434,nan,0.2501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
least-loaded-destination,0.2,0.25,1800.0,INFEASIBLE,False,infeasible,13224.805783132528,8481.465060240964,49.339766656,9.8679533312,6.328614784,0.12826600555538714,0.47228468537313434,nan,0.2501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
least-loaded-destination,0.2,0.25,3600.0,INFEASIBLE,False,infeasible,13224.805783132528,8481.465060240964,49.339766656,9.8679533312,6.328614784,0.12826600555538714,0.47228468537313434,nan,0.2501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
online-queue-greedy,0.2,0.25,0.0,INFEASIBLE,False,infeasible,13224.805783132528,8547.716626506024,49.339766656,9.8679533312,6.3780497152,0.12926793431489392,0.47597385934328357,nan,0.2513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
online-queue-greedy,0.2,0.25,900.0,INFEASIBLE,False,infeasible,13224.805783132528,8547.716626506024,49.339766656,9.8679533312,6.3780497152,0.12926793431489392,0.47597385934328357,nan,0.2513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
online-queue-greedy,0.2,0.25,1800.0,INFEASIBLE,False,infeasible,13224.805783132528,8547.716626506024,49.339766656,9.8679533312,6.3780497152,0.12926793431489392,0.47597385934328357,nan,0.2513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
online-queue-greedy,0.2,0.25,3600.0,INFEASIBLE,False,infeasible,13224.805783132528,8547.716626506024,49.339766656,9.8679533312,6.3780497152,0.12926793431489392,0.47597385934328357,nan,0.2513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.2,0.25,0.0,UNSAFE,False,deadline misses,13224.805783132528,13238.561927710844,49.339766656,9.8679533312,9.8782177536,0.20020803548730917,0.7371804293731343,inf,0.20721062124248496,nan,nan,nan,nan,529.1382990318531,477.74680858681876,1147.0856224812037,1290.5378262861257,77.67038431238811,0.9864930053063193,4.2626644947335434e-05,0.7586889160944178,1.0,0.0,4.262664494733542e-05,0.7586889160944147,1365.640068135982,1933.9569985477274
replay-only,0.2,0.25,900.0,UNSAFE,False,deadline misses,13224.805783132528,13238.561927710844,49.339766656,9.8679533312,9.8782177536,0.20020803548730917,0.7371804293731343,14.709513253012048,0.20721062124248496,nan,nan,nan,nan,376.47181231937554,325.41036519920885,895.1951419255736,984.2757112605634,46.130890203823576,0.8422575976845152,4.2626644947335434e-05,0.7586889160944178,1.0,0.0,4.262664494733542e-05,0.7586889160944147,1949.94814124356,1933.9569985477274
replay-only,0.2,0.25,1800.0,UNSAFE,False,deadline misses,13224.805783132528,13238.561927710844,49.339766656,9.8679533312,9.8782177536,0.20020803548730917,0.7371804293731343,7.354756626506024,0.20721062124248496,nan,nan,nan,nan,259.4600288190915,184.34182428138183,686.7815765990229,712.8082727655675,32.58626315549034,0.829232995658466,4.2626644947335434e-05,0.7586889160944178,1.0,0.0,4.262664494733542e-05,0.7586889160944147,2569.0508908817046,1933.9569985477274
replay-only,0.2,0.25,3600.0,UNSAFE,False,deadline misses,13224.805783132528,13238.561927710844,49.339766656,9.8679533312,9.8782177536,0.20020803548730917,0.7371804293731343,3.677378313253012,0.20721062124248496,nan,nan,nan,nan,87.08076736672118,21.024703198629595,389.86109121934976,437.60076371297913,18.806731299257738,0.5180897250361794,4.2626644947335434e-05,0.7586889160944178,1.0,0.0,4.262664494733542e-05,0.7586889160944147,3807.2563901581157,1933.9569985477274
state-only,0.2,0.25,0.0,UNSAFE,False,network bottleneck,13224.805783132528,13227.427469879518,49.339766656,9.8679533312,9.8699095552,0.20003964801888183,0.7365604145671641,inf,0.2227446352592586,nan,nan,nan,nan,707.9344804204359,704.752761120644,1562.5240895330426,1730.101623194072,105.25622749877044,0.9923698384201077,1.0010003933807847,0.0,0.0,1.0,0.9999999984615385,0.0,1801.8007080854125,3472.1039669181982
state-only,0.2,0.25,900.0,UNSAFE,False,network bottleneck,13224.805783132528,13227.427469879518,49.339766656,9.8679533312,9.8699095552,0.20003964801888183,0.7365604145671641,14.697141633199465,0.2227446352592586,nan,nan,nan,nan,391.47388183863467,329.7904332676787,1015.8099467653351,1152.5423776564578,72.80042044279024,0.9394075403949731,1.0010003933807847,0.0,0.0,1.0,0.9999999984615385,0.0,2031.5217292291752,3472.1039669181982
state-only,0.2,0.25,1800.0,UNSAFE,False,network bottleneck,13224.805783132528,13227.427469879518,49.339766656,9.8679533312,9.8699095552,0.20003964801888183,0.7365604145671641,7.348570816599732,0.2227446352592586,nan,nan,nan,nan,209.98596387230276,167.7786892208163,592.1139994325802,768.4315042733986,58.62929132033418,0.8523339317773788,1.0010003933807847,0.0,0.0,1.0,0.9999999984615385,0.0,2432.73315238732,3472.1039669181982
state-only,0.2,0.25,3600.0,UNSAFE,False,network bottleneck,13224.805783132528,13227.427469879518,49.339766656,9.8679533312,9.8699095552,0.20003964801888183,0.7365604145671641,3.674285408299866,0.2227446352592586,nan,nan,nan,nan,88.48758863291982,57.59381607450564,349.60347730721764,468.9901223697394,30.52142286340134,0.6629263913824057,1.0010003933807847,0.0,0.0,1.0,0.9999999984615385,0.0,3920.312271136479,3472.1039669181982
deadline-penalty-rounded,0.3,0.25,0.0,UNSAFE,False,network bottleneck,19837.20867469879,19838.426987951807,49.339766656,14.8019299968,14.8028390656,0.30001842466759804,1.1046894825074627,inf,0.214355820736903,6.055140852735282,20.05158066810964,40.40417452902276,41.25417452902276,572.5385006141496,488.9797913444329,1448.1928800953992,1728.202761958724,36.91992616127744,0.9692880409492788,1.0022267393225288,0.9547250324040748,0.7118139176211384,0.28818608237886156,0.9990127637430356,0.9491848828345373,1862.7079610633853,16070.986863784543
deadline-penalty-rounded,0.3,0.25,900.0,UNSAFE,False,network bottleneck,19837.20867469879,19838.426987951807,49.339766656,14.8019299968,14.8028390656,0.30001842466759804,1.1046894825074627,22.042696653279787,0.214355820736903,6.055140852735282,20.05158066810964,40.40417452902276,41.25417452902276,322.7460313233567,213.5703110056898,922.8663769767724,1182.8291304464524,27.237514918004138,0.9004187994416007,1.0022267393225288,0.9547250324040748,0.7118139176211384,0.28818608237886156,0.9990127637430356,0.9491848828345373,2295.382117054517,16070.986863784543
deadline-penalty-rounded,0.3,0.25,1800.0,UNSAFE,False,network bottleneck,19837.20867469879,19838.426987951807,49.339766656,14.8019299968,14.8028390656,0.30001842466759804,1.1046894825074627,11.021348326639894,0.214355820736903,6.055140852735282,20.05158066810964,40.40417452902276,41.25417452902276,228.5283808152561,145.89524919795372,758.2687710445568,1119.8813696103743,17.627724478271055,0.793392275476966,1.0022267393225288,0.9547250324040748,0.7118139176211384,0.28818608237886156,0.9990127637430356,0.9491848828345373,3126.699008631996,16070.986863784543
deadline-penalty-rounded,0.3,0.25,3600.0,UNSAFE,False,network bottleneck,19837.20867469879,19838.426987951807,49.339766656,14.8019299968,14.8028390656,0.30001842466759804,1.1046894825074627,5.510674163319947,0.214355820736903,6.055140852735282,20.05158066810964,40.40417452902276,41.25417452902276,133.03515163210548,34.73951862741524,641.3790089723977,1075.0530773814223,11.730509483553126,0.5849232201023732,1.0022267393225288,0.9547250324040748,0.7118139176211384,0.28818608237886156,0.9990127637430356,0.9491848828345373,4789.332791786939,16070.986863784543
CVXPY-rounded,0.3,0.25,0.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19837.31662650602,49.339766656,14.8019299968,14.8020105472,0.3000016325654834,1.1046276527761194,inf,0.29210511490978697,nan,nan,nan,nan,737.3248020562022,682.2104088866838,1599.676491654212,1747.2823184091683,91.97906335048118,0.9900820793433652,0.03217910766599166,0.9977533929890438,0.989766202346839,0.01023379765316115,0.03280070391243069,0.9972474553314224,1795.9561265463087,3008.162390746883
CVXPY-rounded,0.3,0.25,900.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19837.31662650602,49.339766656,14.8019299968,14.8020105472,0.3000016325654834,1.1046276527761194,22.041462918340024,0.29210511490978697,nan,nan,nan,nan,442.2332376889098,395.02604594139416,953.8771481776552,1061.4685197846338,63.63766029702958,0.9196306429548564,0.03217910766599166,0.9977533929890438,0.989766202346839,0.01023379765316115,0.03280070391243069,0.9972474553314224,2023.1477009437524,3008.162390746883
CVXPY-rounded,0.3,0.25,1800.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19837.31662650602,49.339766656,14.8019299968,14.8020105472,0.3000016325654834,1.1046276527761194,11.020731459170012,0.29210511490978697,nan,nan,nan,nan,268.25064599797463,195.83177969111154,771.2883266404028,796.007949181506,45.81328506369567,0.8823529411764706,0.03217910766599166,0.9977533929890438,0.989766202346839,0.01023379765316115,0.03280070391243069,0.9972474553314224,2597.1244613727354,3008.162390746883
CVXPY-rounded,0.3,0.25,3600.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19837.31662650602,49.339766656,14.8019299968,14.8020105472,0.3000016325654834,1.1046276527761194,5.510365729585006,0.29210511490978697,nan,nan,nan,nan,125.96281316490791,50.22192398108291,511.57645657678273,550.0210198608347,24.444368485522713,0.7872777017783857,0.03217910766599166,0.9977533929890438,0.989766202346839,0.01023379765316115,0.03280070391243069,0.9972474553314224,3863.403531140177,3008.162390746883
mirror-descent-rounded,0.3,0.25,0.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19839.290602409637,49.339766656,14.8019299968,14.8034834688,0.300031485191465,1.1047375722985076,inf,0.28406271011535555,nan,nan,nan,nan,757.1191947825097,727.6975360748045,1607.319945630571,1763.4814290978309,92.3318046546936,0.9922562478000704,0.03315228647342965,0.9965095028078484,0.9894407417599073,0.010559258240092675,0.03315227336129046,0.9969745211511891,1828.3490683048005,3016.5426332984384
mirror-descent-rounded,0.3,0.25,900.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19839.290602409637,49.339766656,14.8019299968,14.8034834688,0.300031485191465,1.1047375722985076,22.043656224899596,0.28406271011535555,nan,nan,nan,nan,452.7218885332708,402.4039408141809,958.1562795758258,1072.8349464018877,65.39391230447863,0.9313621964097148,0.03315228647342965,0.9965095028078484,0.9894407417599073,0.010559258240092675,0.03315227336129046,0.9969745211511891,2039.5097296996678,3016.5426332984384
mirror-descent-rounded,0.3,0.25,1800.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19839.290602409637,49.339766656,14.8019299968,14.8034834688,0.300031485191465,1.1047375722985076,11.021828112449798,0.28406271011535555,nan,nan,nan,nan,269.80057327493085,194.77631523760738,763.8810122097134,785.9479747225239,46.65936765262416,0.8908834917282646,0.03315228647342965,0.9965095028078484,0.9894407417599073,0.010559258240092675,0.03315227336129046,0.9969745211511891,2581.531769641196,3016.5426332984384
mirror-descent-rounded,0.3,0.25,3600.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19839.290602409637,49.339766656,14.8019299968,14.8034834688,0.300031485191465,1.1047375722985076,5.510914056224899,0.28406271011535555,nan,nan,nan,nan,122.93709890167348,48.2834951368618,499.32710561484237,539.2236162771881,23.90067114331459,0.7933826117564238,0.03315228647342965,0.9965095028078484,0.9894407417599073,0.010559258240092675,0.03315227336129046,0.9969745211511891,3832.2181476770993,3016.5426332984384
crossover-greedy,0.3,0.25,0.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19839.167228915663,49.339766656,14.8019299968,14.8033914112,0.3000296194023412,1.1047307023283581,inf,0.2899981559843207,nan,nan,nan,nan,738.0661948224955,689.1655366275555,1606.172579686068,1756.3055686723371,92.20113514472128,0.98931402964495,0.026978277279167184,1.0012108493355623,0.9960697922804376,0.003930207719562316,0.02675520682271885,0.9999999981818183,1802.1795375292527,3065.5688570265006
crossover-greedy,0.3,0.25,900.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19839.167228915663,49.339766656,14.8019299968,14.8033914112,0.3000296194023412,1.1047307023283581,22.043519143239624,0.2899981559843207,nan,nan,nan,nan,446.8883750404625,402.91533406182555,968.1634957854693,1075.7538605464365,63.7730587456305,0.9103757325060324,0.026978277279167184,1.0012108493355623,0.9960697922804376,0.003930207719562316,0.02675520682271885,0.9999999981818183,2041.3347180034118,3065.5688570265006
crossover-greedy,0.3,0.25,1800.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19839.167228915663,49.339766656,14.8019299968,14.8033914112,0.3000296194023412,1.1047307023283581,11.021759571619812,0.2899981559843207,nan,nan,nan,nan,277.68725128721474,199.89945219771357,770.7440376215532,794.7277569703263,46.07584036844211,0.8848672871423647,0.026978277279167184,1.0012108493355623,0.9960697922804376,0.003930207719562316,0.02675520682271885,0.9999999981818183,2615.2300865380753,3065.5688570265006
crossover-greedy,0.3,0.25,3600.0,UNSAFE,False,prefill bottleneck,19837.20867469879,19839.167228915663,49.339766656,14.8019299968,14.8033914112,0.3000296194023412,1.1047307023283581,5.510879785809906,0.2899981559843207,nan,nan,nan,nan,127.96918541354306,51.66987286877952,508.0017628166156,547.0453766298042,24.33615732374243,0.7990348155808342,0.026978277279167184,1.0012108493355623,0.9960697922804376,0.003930207719562316,0.02675520682271885,0.9999999981818183,3899.614781470857,3065.5688570265006
least-loaded-destination,0.3,0.25,0.0,INFEASIBLE,False,infeasible,19837.20867469879,8481.465060240964,49.339766656,14.8019299968,6.328614784,0.12826600555538714,0.47228468537313434,nan,0.2501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
least-loaded-destination,0.3,0.25,900.0,INFEASIBLE,False,infeasible,19837.20867469879,8481.465060240964,49.339766656,14.8019299968,6.328614784,0.12826600555538714,0.47228468537313434,nan,0.2501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
least-loaded-destination,0.3,0.25,1800.0,INFEASIBLE,False,infeasible,19837.20867469879,8481.465060240964,49.339766656,14.8019299968,6.328614784,0.12826600555538714,0.47228468537313434,nan,0.2501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
least-loaded-destination,0.3,0.25,3600.0,INFEASIBLE,False,infeasible,19837.20867469879,8481.465060240964,49.339766656,14.8019299968,6.328614784,0.12826600555538714,0.47228468537313434,nan,0.2501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
online-queue-greedy,0.3,0.25,0.0,INFEASIBLE,False,infeasible,19837.20867469879,8547.716626506024,49.339766656,14.8019299968,6.3780497152,0.12926793431489392,0.47597385934328357,nan,0.2513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
online-queue-greedy,0.3,0.25,900.0,INFEASIBLE,False,infeasible,19837.20867469879,8547.716626506024,49.339766656,14.8019299968,6.3780497152,0.12926793431489392,0.47597385934328357,nan,0.2513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
online-queue-greedy,0.3,0.25,1800.0,INFEASIBLE,False,infeasible,19837.20867469879,8547.716626506024,49.339766656,14.8019299968,6.3780497152,0.12926793431489392,0.47597385934328357,nan,0.2513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
online-queue-greedy,0.3,0.25,3600.0,INFEASIBLE,False,infeasible,19837.20867469879,8547.716626506024,49.339766656,14.8019299968,6.3780497152,0.12926793431489392,0.47597385934328357,nan,0.2513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.3,0.25,0.0,INFEASIBLE,False,infeasible,19837.20867469879,19759.85214905343,49.339766656,14.8019299968,14.744208878059199,0.29883012987995594,1.100314095377552,nan,0.2884097585396067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.3,0.25,900.0,INFEASIBLE,False,infeasible,19837.20867469879,19759.85214905343,49.339766656,14.8019299968,14.744208878059199,0.29883012987995594,1.100314095377552,nan,0.2884097585396067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.3,0.25,1800.0,INFEASIBLE,False,infeasible,19837.20867469879,19759.85214905343,49.339766656,14.8019299968,14.744208878059199,0.29883012987995594,1.100314095377552,nan,0.2884097585396067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
replay-only,0.3,0.25,3600.0,INFEASIBLE,False,infeasible,19837.20867469879,19759.85214905343,49.339766656,14.8019299968,14.744208878059199,0.29883012987995594,1.100314095377552,nan,0.2884097585396067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.3,0.25,0.0,INFEASIBLE,False,infeasible,19837.20867469879,13423.33614383966,49.339766656,14.8019299968,10.01609073044884,0.20300239359220454,0.7474694574961821,nan,0.22648691813050956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.3,0.25,900.0,INFEASIBLE,False,infeasible,19837.20867469879,13423.33614383966,49.339766656,14.8019299968,10.01609073044884,0.20300239359220454,0.7474694574961821,nan,0.22648691813050956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.3,0.25,1800.0,INFEASIBLE,False,infeasible,19837.20867469879,13423.33614383966,49.339766656,14.8019299968,10.01609073044884,0.20300239359220454,0.7474694574961821,nan,0.22648691813050956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
state-only,0.3,0.25,3600.0,INFEASIBLE,False,infeasible,19837.20867469879,13423.33614383966,49.339766656,14.8019299968,10.01609073044884,0.20300239359220454,0.7474694574961821,nan,0.22648691813050956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
