connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_first_byte_ns,client_last_byte_ns,target_first_byte_ns,target_last_byte_ns,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
411bf02195dd21dc,kv/east,,3025081832732,3025082887426,0,0,,,,,16,8,10,0,25,16,10,0
dcd362e1f454cddb,kv/germany,,3025082250203,3025083042216,0,0,,,,,12,6,10,0,14,8,10,0
ad2c92ffeb976560,api/germany,,3410057330158,3412478693918,1561,14941,3410081072046,3410081072046,3410151484101,3412478484837,,,,,,,,
c4595c8aa13eeab1,api/east,,3410056588617,3412609505966,1561,14941,3410155477707,3410155477707,3410310060458,3412609352349,,,,,,,,
1d14cea8cf349982,api/germany,,3410599524077,3412643342319,1561,14941,3410623661745,3410623661745,3410650579852,3412643143808,,,,,,,,
b8b8ec538c136e4a,api/east,,3410328319631,3412668134034,1561,14945,3410427100825,3410427100825,3410529880654,3412667914854,,,,,,,,
b2dae42a7d9d691e,api/east,,3410598671687,3412756471661,1561,14960,3410697979547,3410697979547,3410801573273,3412756328574,,,,,,,,
b27759ae2cc3e668,api/east,,3410870049667,3413020337518,1561,14941,3410969423831,3410969423831,3411073693651,3413020123308,,,,,,,,
b9a8c96494b82375,api/germany,,3411141729246,3413071876665,1561,14945,3411165606361,3411165606361,3411192398917,3413071651734,,,,,,,,
d177949a1f433ae1,api/east,,3411141059018,3413282089053,1561,14941,3411240387165,3411240387165,3411342738700,3413281916780,,,,,,,,
01a2c17b66fb54ad,api/east,,3411412825169,3413543698642,1561,14232,3411512441009,3411512441009,3411616107341,3413543507685,,,,,,,,
47c003a3aa101abd,api/germany,,3411685759127,3413641412857,1561,14941,3411709437672,3411709437672,3411735904839,3413641194669,,,,,,,,
efdc1159c8ed99d4,api/east,,3411683532655,3413805391667,1561,14941,3411782852122,3411782852122,3411884572466,3413805141510,,,,,,,,
f81e4bd87fc983a4,api/east,,3411954718546,3414069502517,1561,14006,3412057495596,3412057495596,3412163400623,3414069343750,,,,,,,,
b35e6009eed8878f,api/germany,,3412226269059,3414201736814,1561,14941,3412250572040,3412250572040,3412277024775,3414201584479,,,,,,,,
808053d942567fb1,api/germany,,3412769027373,3414675659127,1561,13760,3412792681311,3412792681311,3412819094518,3414675474522,,,,,,,,
5cc6c560fbc2b644,api/east,,3412610278580,3414734488101,1561,14941,3412709342810,3412709342810,3412812399462,3414734320748,,,,,,,,
1acf97819edd8767,api/east,,3412668730930,3414796643143,1561,14941,3412772225261,3412772225261,3412879238370,3414796457646,,,,,,,,
888c7c13a3c6a251,api/east,,3412767923239,3414879996803,1562,14232,3412866679662,3412866679662,3412968318204,3414879828088,,,,,,,,
